et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
187.15174456334185,2.9699615520818887,0.057071819295026846,0.012765344829674953,0.006542486983798849,0.0062228578458761044,40,0,1.0,M1_raw_p2l,v,1745,1745,oracle,2.8268946476803345,False,2.8268946476803345
184.17631761009278,2.1123757880505463,0.029896408508597625,0.012765344829674953,0.006881841181698889,0.005883503647976064,40,0,0.7768832102445107,M2_raw_huber,v,1745,1745,oracle,2.8268946476803345,False,2.8268946476803345
188.30799208629386,2.897009674064505,0.07713381563419174,0.012765344829674953,0.00669415167213829,0.006071193157536663,40,0,1.0,M3_global_corr,v,1745,1745,oracle,2.8268946476803345,False,2.8268946476803345
159.43759141749968,3.224122685850816,0.06624943423056219,0.012765344829674953,0.007194160331866806,0.005571184497808147,40,0,1.0,M4_patch_corr,v,1745,1745,oracle,2.8268946476803345,False,2.8268946476803345
146.6640519519506,4.809148354837086,0.05405432229336735,0.012765344829674953,0.0076022035743185485,0.005163141255356405,40,0,1.0,M5_full_corr,v,1745,1745,oracle,2.8268946476803345,False,2.8268946476803345
184.44229152912177,2.507120672055447,0.07157777794898912,0.012117248549839699,0.0053404743823896655,0.006776774167450033,40,0,1.0,M0_raw_p2p,v,1746,1746,oracle,2.8281513442252226,False,2.8281513442252226
182.8137173392925,2.0160730076601125,0.059132555768368435,0.012117248549839699,0.005347500991353656,0.006769747558486043,28,0,1.0,M1_raw_p2l,v,1746,1746,oracle,2.8281513442252226,False,2.8281513442252226
185.94062200939837,2.079769557748518,0.02826653525616073,0.012117248549839699,0.005595857160430939,0.00652139138940876,40,0,0.7816256700218505,M2_raw_huber,v,1746,1746,oracle,2.8281513442252226,False,2.8281513442252226
191.1022640730333,2.506591003794127,0.07904807037990819,0.012117248549839699,0.005498839699844442,0.006618408849995257,40,0,1.0,M3_global_corr,v,1746,1746,oracle,2.8281513442252226,False,2.8281513442252226
159.69393482887344,2.646391882295253,0.06945864348062326,0.012117248549839699,0.006033734823210306,0.0060835137266293925,40,0,1.0,M4_patch_corr,v,1746,1746,oracle,2.8281513442252226,False,2.8281513442252226
149.96797922146158,4.0032640763233,0.05894711724244792,0.012117248549839699,0.0064747173531780715,0.005642531196661627,40,0,1.0,M5_full_corr,v,1746,1746,oracle,2.8281513442252226,False,2.8281513442252226
183.3440926216978,2.5081723574108574,0.07328218077299017,0.012696562777524378,0.005975913591757156,0.006720649185767222,40,0,1.0,M0_raw_p2p,v,1747,1747,oracle,2.8296418333130697,False,2.8296418333130697
181.64502702227216,2.054671545446229,0.062251432224674365,0.012696562777524378,0.005980474574304264,0.006716088203220114,40,0,1.0,M1_raw_p2l,v,1747,1747,oracle,2.8296418333130697,False,2.8296418333130697
186.3213066713953,1.9012171332221746,0.031225910941393334,0.012696562777524378,0.006235959109411069,0.006460603668113309,40,0,0.7814791718409201,M2_raw_huber,v,1747,1747,oracle,2.8296418333130697,False,2.8296418333130697
190.1555867838886,2.5081723574108805,0.08168578924816437,0.012696562777524378,0.006139364618083202,0.006557198159441176,40,0,1.0,M3_global_corr,v,1747,1747,oracle,2.8296418333130697,False,2.8296418333130697
161.89186300835348,2.2114790766255576,0.07097066300476239,0.012696562777524378,0.006629679610958253,0.006066883166566125,40,0,1.0,M4_patch_corr,v,1747,1747,oracle,2.8296418333130697,False,2.8296418333130697
