et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
88.03662345636978,1.5330254252144608,0.026196747803728413,0.00470864751314931,0.002279623224387564,0.0024290242887617464,40,0,0.7454608100591726,M2_raw_huber,iv,17,17,oracle,1.1343173063116354,False,1.1343173063116354
113.90706088828311,2.380651197302638,0.04440713611345952,0.00470864751314931,0.002377543831066159,0.0023311036820831514,40,0,1.0,M3_global_corr,iv,17,17,oracle,1.1343173063116354,False,1.1343173063116354
112.65987051733084,2.108061721337255,0.043174471592777444,0.00470864751314931,0.0023181204998999044,0.002390527013249406,40,0,1.0,M4_patch_corr,iv,17,17,oracle,1.1343173063116354,False,1.1343173063116354
146.6553004739235,2.6823943016892065,0.04410605609128415,0.00470864751314931,0.002502024318535268,0.0022066231946140423,40,0,1.0,M5_full_corr,iv,17,17,oracle,1.1343173063116354,False,1.1343173063116354
122.72328107220058,2.2831942203383213,0.06057674008322941,0.004767809830635898,0.0022502812952528467,0.0025175285353830515,40,0,1.0,M0_raw_p2p,iv,18,18,oracle,1.1348335946930697,False,1.1348335946930697
127.64713118000392,2.330119245905801,0.05467886523911773,0.004767809830635898,0.002253381042541259,0.002514428788094639,40,0,1.0,M1_raw_p2l,iv,18,18,oracle,1.1348335946930697,False,1.1348335946930697
87.10692104744426,1.632253277870361,0.0262712113150598,0.004767809830635898,0.0023998314092114974,0.0023679784214244008,40,0,0.7478717324355009,M2_raw_huber,iv,18,18,oracle,1.1348335946930697,False,1.1348335946930697
115.87484139424761,2.2972514307579774,0.04336425197162684,0.004767809830635898,0.002470771008606875,0.0022970388220290234,40,0,1.0,M3_global_corr,iv,18,18,oracle,1.1348335946930697,False,1.1348335946930697
113.43438826061025,2.0757818987900802,0.04224207743237816,0.004767809830635898,0.0024130243361454905,0.0023547854944904077,40,0,1.0,M4_patch_corr,iv,18,18,oracle,1.1348335946930697,False,1.1348335946930697
149.78173920290172,2.8046205629746312,0.044399818602213446,0.004767809830635898,0.00260871506076476,0.002159094769871138,40,0,1.0,M5_full_corr,iv,18,18,oracle,1.1348335946930697,False,1.1348335946930697
117.04287454218161,2.2021421076118823,0.060541963889678585,0.00459993045085648,0.0021826248850893896,0.0024173055657670905,40,0,1.0,M0_raw_p2p,iv,19,19,oracle,1.1353089763784452,False,1.1353089763784452
122.81539666897172,1.798618729548948,0.055597943345702734,0.00459993045085648,0.002187167657512978,0.002412762793343502,40,0,1.0,M1_raw_p2l,iv,19,19,oracle,1.1353089763784452,False,1.1353089763784452
83.33430119603153,1.6336658539439297,0.02583550514614243,0.00459993045085648,0.0023234215798909334,0.0022765088709655466,40,0,0.7506803774595399,M2_raw_huber,iv,19,19,oracle,1.1353089763784452,False,1.1353089763784452
109.85015152495282,2.2191721691453132,0.04335017907668268,0.00459993045085648,0.0024006231934315943,0.002199307257424886,40,0,1.0,M3_global_corr,iv,19,19,oracle,1.1353089763784452,False,1.1353089763784452
110.31097099290922,1.9690526473968517,0.04190891741360194,0.00459993045085648,0.0023578564151227103,0.00224207403573377,40,0,1.0,M4_patch_corr,iv,19,19,oracle,1.1353089763784452,False,1.1353089763784452
145.31744331203484,2.753724853494346,0.04523726148805313,0.00459993045085648,0.0025470787460198157,0.0020528517048366644,40,0,1.0,M5_full_corr,iv,19,19,oracle,1.1353089763784452,False,1.1353089763784452
108.93315413687132,2.4347659111085274,0.060902883931698175,0.004441547728725263,0.002133204407152281,0.002308343321572982,40,0,1.0,M0_raw_p2p,iv,20,20,oracle,1.135718637552365,False,1.135718637552365
114.96440838526796,1.887309785869558,0.05533844870914149,0.004441547728725263,0.002137348270124635,0.002304199458600628,40,0,1.0,M1_raw_p2l,iv,20,20,oracle,1.135718637552365,False,1.135718637552365
81.8428330685736,1.675367431711593,0.02625862675869759,0.004441547728725263,0.0022404861295221077,0.0022010615992031552,40,0,0.7555853399988488,M2_raw_huber,iv,20,20,oracle,1.135718637552365,False,1.135718637552365
101.24882133384551,2.434716290669138,0.043379337942003916,0.004441547728725263,0.0023561025343596183,0.0020854451943656447,40,0,1.0,M3_global_corr,iv,20,20,oracle,1.135718637552365,False,1.135718637552365
103.93913723012629,2.0799542769062773,0.04081881147039648,0.004441547728725263,0.002324601521964794,0.002116946206760469,40,0,1.0,M4_patch_corr,iv,20,20,oracle,1.135718637552365,False,1.135718637552365
134.65495840383525,2.5629216238228705,0.04438575736939436,0.004441547728725263,0.002485517029554764,0.001956030699170499,40,0,1.0,M5_full_corr,iv,20,20,oracle,1.135718637552365,False,1.135718637552365
102.65586001248973,1.7869283470175412,0.06100893618065787,0.004286291469275004,0.0020826903004447584,0.0022036011688302453,40,0,1.0,M0_raw_p2p,iv,21,21,oracle,1.1358427303754322,False,1.1358427303754322
108.13640157126244,0.9646283071544414,0.054836759674057725,0.004286291469275004,0.002086659348641291,0.0021996321206337126,35,0,1.0,M1_raw_p2l,iv,21,21,oracle,1.1358427303754322,False,1.1358427303754322
79.72336068106105,1.3403327721256535,0.025953224947040946,0.004286291469275004,0.002165016634952522,0.0021212748343224816,40,0,0.7574652665926905,M2_raw_huber,iv,21,21,oracle,1.1358427303754322,False,1.1358427303754322
94.27407909391546,1.792117828383298,0.04264395974948045,0.004286291469275004,0.0023010622457757556,0.001985229223499248,40,0,1.0,M3_global_corr,iv,21,21,oracle,1.1358427303754322,False,1.1358427303754322
97.09100761291279,1.089952917501305,0.039912433999770486,0.004286291469275004,0.002285698172144673,0.0020005932971303305,40,0,1.0,M4_patch_corr,iv,21,21,oracle,1.1358427303754322,False,1.1358427303754322
129.61723967057188,1.9723649167244093,0.044170883025850025,0.004286291469275004,0.0024315821956200348,0.0018547092736549689,40,0,1.0,M5_full_corr,iv,21,21,oracle,1.1358427303754322,False,1.1358427303754322
105.09983836418195,2.080037408265648,0.061393550267825905,0.004392746427047705,0.0021176937490999144,0.0022750526779477904,40,0,1.0,M0_raw_p2p,iv,22,22,oracle,1.1357602730922864,False,1.1357602730922864
