trajectory,error_deg,ecdf,n_valid
VI,18.497262499633194,0.5728542914171657,501
VI,18.56724555559533,0.5748502994011976,501
VI,18.617977372753156,0.5768463073852296,501
VI,18.635730734649005,0.5788423153692615,501
VI,18.77058007277171,0.5808383233532934,501
VI,18.772286626062492,0.5828343313373253,501
VI,18.822254492128703,0.5848303393213573,501
VI,18.973888148711232,0.5868263473053892,501
VI,18.979614088540995,0.5888223552894212,501
VI,18.988942977793837,0.590818363273453,501
VI,18.98900780600124,0.592814371257485,501
VI,19.020841803691475,0.5948103792415169,501
VI,19.087651005967942,0.5968063872255489,501
VI,19.098409774502155,0.5988023952095808,501
VI,19.115139419166066,0.6007984031936128,501
VI,19.193780371000553,0.6027944111776448,501
VI,19.208107129444674,0.6047904191616766,501
VI,19.223320147905063,0.6067864271457086,501
VI,19.225720055848015,0.6087824351297405,501
VI,19.27512982146835,0.6107784431137725,501
VI,19.39601941648023,0.6127744510978044,501
VI,19.509504676448312,0.6147704590818364,501
VI,19.551627752054888,0.6167664670658682,501
VI,19.554615608304722,0.6187624750499002,501
VI,19.571935366896337,0.6207584830339321,501
VI,19.746073240067496,0.6227544910179641,501
VI,19.79450083844452,0.624750499001996,501
VI,19.80640931887328,0.626746506986028,501
VI,19.92680635699568,0.6287425149700598,501
VI,19.929570447058765,0.6307385229540918,501
VI,19.932533088914596,0.6327345309381237,501
VI,19.9435326484632,0.6347305389221557,501
VI,19.946986976321444,0.6367265469061876,501
VI,20.01440804021488,0.6387225548902196,501
VI,20.045310797027955,0.6407185628742516,501
VI,20.101439580878395,0.6427145708582834,501
VI,20.148809349838995,0.6447105788423154,501
VI,20.23063279395777,0.6467065868263473,501
VI,20.282892574813584,0.6487025948103793,501
VI,20.283073041781087,0.6506986027944112,501
VI,20.296103849764453,0.6526946107784432,501
VI,20.33324961597856,0.654690618762475,501
VI,20.38890515031927,0.656686626746507,501
VI,20.458811885402728,0.6586826347305389,501
VI,20.586902999242266,0.6606786427145709,501
VI,20.604674969995596,0.6626746506986028,501
VI,20.834122464741025,0.6646706586826348,501
VI,21.20200582624609,0.6666666666666666,501
VI,21.24970195707044,0.6686626746506986,501
VI,21.288423199297878,0.6706586826347305,501
VI,21.301422240190504,0.6726546906187625,501
VI,21.393222968577252,0.6746506986027944,501
VI,21.619537771335043,0.6766467065868264,501
VI,21.93925381098482,0.6786427145708582,501
VI,22.265945728013193,0.6806387225548902,501
VI,22.47708597429543,0.6826347305389222,501
VI,22.481772161659332,0.6846307385229541,501
VI,22.51671393877047,0.6866267465069861,501
VI,22.536342953688756,0.688622754491018,501
VI,22.610357532325995,0.6906187624750499,501
VI,22.819579561223726,0.6926147704590818,501
VI,22.83541309655759,0.6946107784431138,501
VI,22.861925380125612,0.6966067864271457,501
VI,22.909025747753514,0.6986027944111777,501
VI,23.099265039860455,0.7005988023952096,501
VI,23.15100178160637,0.7025948103792415,501
VI,23.20824982353499,0.7045908183632734,501
VI,23.268984564503384,0.7065868263473054,501
VI,23.27732693827151,0.7085828343313373,501
VI,23.399466611015217,0.7105788423153693,501
VI,23.629640131976277,0.7125748502994012,501
VI,23.643298297622735,0.7145708582834331,501
VI,23.765621428616612,0.716566866267465,501
VI,23.928342092023676,0.718562874251497,501
VI,24.26358089119185,0.720558882235529,501
VI,24.309322895940824,0.7225548902195609,501
VI,24.35925680974955,0.7245508982035929,501
VI,24.930780443335546,0.7265469061876247,501
VI,25.120720955646206,0.7285429141716567,501
