trajectory,error_deg,ecdf,n_valid
VI,10.774819775755956,0.22355289421157684,501
VI,10.91747496933994,0.22554890219560877,501
VI,10.930656488897451,0.2275449101796407,501
VI,10.953536205179397,0.22954091816367264,501
VI,10.97778004625707,0.2315369261477046,501
VI,11.013322652932823,0.23353293413173654,501
VI,11.015330294998405,0.23552894211576847,501
VI,11.028790431214858,0.2375249500998004,501
VI,11.043749972772526,0.23952095808383234,501
VI,11.274007213448352,0.24151696606786427,501
VI,11.298421469435784,0.2435129740518962,501
VI,11.458236198019954,0.24550898203592814,501
VI,11.938533367062032,0.24750499001996007,501
VI,12.14254461217881,0.249500998003992,501
VI,12.171767568617708,0.25149700598802394,501
VI,12.207829935587714,0.25349301397205587,501
VI,12.227107411344724,0.2554890219560878,501
VI,12.239684151564822,0.25748502994011974,501
VI,12.244589496402643,0.25948103792415167,501
VI,12.316738181571505,0.26147704590818366,501
VI,12.400666445476109,0.2634730538922156,501
VI,12.441619505019323,0.2654690618762475,501
VI,12.457587490361625,0.26746506986027946,501
VI,12.492133491238578,0.2694610778443114,501
VI,12.610687752966705,0.2714570858283433,501
VI,12.66976702057207,0.27345309381237526,501
VI,12.687364162230303,0.2754491017964072,501
VI,12.713573612580051,0.2774451097804391,501
VI,12.786272020653485,0.27944111776447106,501
VI,12.838663374715473,0.281437125748503,501
VI,12.849527425692907,0.2834331337325349,501
VI,12.881181345292635,0.28542914171656686,501
VI,12.88993383570761,0.2874251497005988,501
VI,12.922013999689147,0.2894211576846307,501
VI,12.942755858192006,0.29141716566866266,501
VI,12.987305296106568,0.2934131736526946,501
VI,13.174385545332552,0.2954091816367265,501
VI,13.19665811445498,0.29740518962075846,501
VI,13.378819694906147,0.2994011976047904,501
VI,13.413364684922936,0.3013972055888224,501
VI,13.507299395134932,0.3033932135728543,501
VI,13.660695078341469,0.30538922155688625,501
VI,13.667494816101257,0.3073852295409182,501
VI,13.670206455421601,0.3093812375249501,501
VI,13.829267624596044,0.31137724550898205,501
VI,13.940543083574372,0.313373253493014,501
VI,13.994547606393118,0.3153692614770459,501
VI,14.01659376212368,0.31736526946107785,501
VI,14.030332482637997,0.3193612774451098,501
VI,14.287821636680427,0.3213572854291417,501
VI,14.314296734023207,0.32335329341317365,501
VI,14.324898818748268,0.3253493013972056,501
VI,14.517650022072132,0.3273453093812375,501
VI,14.572246274531853,0.32934131736526945,501
VI,14.634794244754744,0.3313373253493014,501
VI,14.644853029783457,0.3333333333333333,501
VI,14.65074057621117,0.33532934131736525,501
VI,14.690708975735637,0.3373253493013972,501
VI,14.780633840477286,0.3393213572854291,501
VI,14.835987441087356,0.3413173652694611,501
VI,14.870558569871301,0.34331337325349304,501
VI,14.936764169295891,0.34530938123752497,501
VI,15.04601854554892,0.3473053892215569,501
VI,15.147455659564136,0.34930139720558884,501
VI,15.29234730837537,0.35129740518962077,501
VI,15.294672262426047,0.3532934131736527,501
VI,15.308180721770729,0.35528942115768464,501
VI,15.314990024403382,0.35728542914171657,501
VI,15.428864696520865,0.3592814371257485,501
VI,15.472200120489664,0.36127744510978044,501
VI,15.517627449036548,0.36327345309381237,501
VI,15.650099151488824,0.3652694610778443,501
VI,15.666002628414619,0.36726546906187624,501
VI,15.6936557039105,0.36926147704590817,501
VI,15.708860987394186,0.3712574850299401,501
VI,15.744178642213432,0.37325349301397204,501
VI,15.75186456969724,0.37524950099800397,501
VI,15.815366855865308,0.3772455089820359,501
VI,15.862021748510779,0.37924151696606784,501
VI,15.874699739161306,0.3812375249500998,501
VI,15.918685321880517,0.38323353293413176,501
VI,15.977133610609418,0.3852295409181637,501
VI,16.012414544260075,0.3872255489021956,501
VI,16.054514321028055,0.38922155688622756,501
VI,16.097627136086935,0.3912175648702595,501
VI,16.113919058881564,0.3932135728542914,501
VI,16.156632385493648,0.39520958083832336,501
VI,16.254534314322473,0.3972055888223553,501
VI,16.287081841751476,0.3992015968063872,501
VI,16.4407630926074,0.40119760479041916,501
VI,16.50586837454445,0.4031936127744511,501
VI,16.53191244901831,0.405189620758483,501
VI,16.547136352674162,0.40718562874251496,501
VI,16.56829220369031,0.4091816367265469,501
VI,16.59763595318755,0.4111776447105788,501
VI,16.602839380177365,0.41317365269461076,501
VI,16.712041342636923,0.4151696606786427,501
VI,16.737555280191646,0.4171656686626746,501
VI,16.85430986576125,0.41916167664670656,501
VI,16.856045328579352,0.42115768463073855,501
VI,16.933284299015483,0.4231536926147705,501
VI,17.015737216062266,0.4251497005988024,501
VI,17.189857024501165,0.42714570858283435,501
VI,17.236433161292062,0.4291417165668663,501
VI,17.26836774472535,0.4311377245508982,501
VI,17.450434382161127,0.43313373253493015,501
VI,17.451816476765178,0.4351297405189621,501
VI,17.532208590857252,0.437125748502994,501
