kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2p,huber,0,5.660895700026699e-06,9.569421670900399e-14,8.486560114360412e-15,,9.788670075407258e-32,,2,0,1.0,,vi,6,6,0.0,True,0,9729
p2p,trim,1,0.0438512715996138,127.65172026395696,5.086867489562816,0.0039457973865777,0.000445905228578,0.0034998921579997,40,0,0.7999794429026621,0.7999794429026621,vi,6,6,0.0,True,0,9729
p2p,trim,0,1.3466709366784825e-05,1.344718432181001e-13,4.279044203898396e-15,,2.306169282712021e-31,,2,0,0.7999794429026621,0.7999794429026621,vi,6,6,0.0,True,0,9729
p2l,ls,1,0.0734240361874383,153.39395152741758,5.383365769829516,0.0100781004351037,0.0043881800311162,0.0056899204039874,40,0,1.0,,vi,6,6,0.0,True,0,9729
p2l,ls,0,7.414444473512106e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,6,6,0.0,True,0,9729
p2l,huber,1,0.0314784597462053,134.42485692053452,5.469642062781708,0.003429152588739,0.0013304034474623,0.0020987491412767,40,0,0.8170176486499503,,vi,6,6,0.0,True,0,9729
p2l,huber,0,3.70722223675616e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,6,6,0.0,True,0,9729
p2l,trim,1,0.037016142647614,126.9814287130438,5.468097305213004,0.0032919366481791,0.0003394481999894,0.0029524884481897,40,0,0.7999794429026621,0.7999794429026621,vi,6,6,0.0,True,0,9729
p2l,trim,0,5.086141829009369e-06,0.0,0.0,,0.0,,2,0,0.7999794429026621,0.7999794429026621,vi,6,6,0.0,True,0,9729
p2p,ls,1,0.0705830253145427,152.49312421602897,4.851415783437144,0.0105732982048847,0.0047558811860762,0.0058174170188085,33,0,1.0,,vi,7,7,0.0,True,0,9546
p2p,ls,0,9.92617700533388e-06,2.410345054033565e-14,9.638745102420931e-15,,2.0191100570537286e-31,,2,0,1.0,,vi,7,7,0.0,True,0,9546
p2p,huber,1,0.0330697382205227,133.4362440324334,4.05016001785038,0.003705269526853,0.0013137275948768,0.0023915419319761,40,0,0.7836408033529337,,vi,7,7,0.0,True,0,9546
p2p,huber,0,4.9630885026672044e-06,2.410345054033565e-14,9.638745102420931e-15,,2.0191100570537286e-31,,2,0,1.0,,vi,7,7,0.0,True,0,9546
p2p,trim,1,0.0449779221588891,129.4448933244331,4.047239222246583,0.0040253294559687,0.0004294537352559,0.0035958757207128,34,0,0.8000209511837418,0.8000209511837418,vi,7,7,0.0,True,0,9546
p2p,trim,0,1.2040364186205994e-05,5.702573622399634e-14,3.0023061015597042e-15,,1.2194399175763586e-31,,2,0,0.8000209511837418,0.8000209511837418,vi,7,7,0.0,True,0,9546
p2l,ls,1,0.0655370550408576,159.59460230485817,4.900992592702966,0.0097092660254525,0.0040631395465298,0.0056461264789227,40,0,1.0,,vi,7,7,0.0,True,0,9546
p2l,ls,0,7.912697047749536e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,7,7,0.0,True,0,9546
p2l,huber,1,0.0314141282672934,134.69528861012623,3.887852643600078,0.0033459638773182,0.0012160778840727,0.0021298859932454,40,0,0.8074589257880483,,vi,7,7,0.0,True,0,9546
p2l,huber,0,3.956348523874765e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,7,7,0.0,True,0,9546
p2l,trim,1,0.0378685952971822,129.0135444792266,3.8037769723547066,0.0033281460996199,0.0003163854820609,0.003011760617559,18,0,0.8000209511837418,0.8000209511837418,vi,7,7,0.0,True,0,9546
p2l,trim,0,4.509097095754753e-06,0.0,0.0,,0.0,,2,0,0.8000209511837418,0.8000209511837418,vi,7,7,0.0,True,0,9546
p2p,ls,1,0.0766278231944977,154.40232019421464,5.439939235794481,0.0113004813237998,0.0050701282396084,0.0062303530841913,36,0,1.0,,vi,8,8,0.0,True,0,9250
p2p,ls,0,1.1100842882135413e-05,4.2387729419548416e-14,8.478887278715839e-15,,3.64597586641001e-32,,2,0,1.0,,vi,8,8,0.0,True,0,9250
p2p,huber,1,0.036810368690103,137.02797432303734,4.74162213960683,0.0038535387841178,0.0014597378961619,0.0023938008879559,40,0,0.7920866096768152,,vi,8,8,0.0,True,0,9250
p2p,huber,0,5.5504214410676665e-06,4.2387729419548416e-14,8.478887278715839e-15,,3.64597586641001e-32,,2,0,1.0,,vi,8,8,0.0,True,0,9250
p2p,trim,1,0.045485570784191,130.6172530175401,4.654352703915815,0.0040937175453016,0.0004844845513624,0.0036092329939391,40,0,0.8,0.8,vi,8,8,0.0,True,0,9250
p2p,trim,0,1.2909324069746423e-05,6.250733475345639e-14,4.328884985837099e-15,,1.3112024287088335e-31,,2,0,0.8,0.8,vi,8,8,0.0,True,0,9250
p2l,ls,1,0.0707295593597742,160.6950193202258,5.858541031335291,0.0100643189916052,0.0044502360302733,0.0056140829613318,40,0,1.0,,vi,8,8,0.0,True,0,9250
