trajectory,order,scan,arm,et_mm,eR_deg,iters,on_bound,n_points,wmean,sumw,ess_w,keep_ratio,n_retain,block,in_support
III,191,191,Patch,69.13720834382804,3.0683602497736002,40,0,10505,1.0,10505.0,10505.0,1.0,10505,0,True
III,191,191,PatchHuber,58.03268641740022,3.205158939413098,40,0,10505,0.792923313699059,8329.659410408614,9260.37602669185,,10505,0,True
III,191,191,PatchTrim,50.80835973499285,3.3679335150420435,40,0,10505,0.8,8404.0,8404.0,0.8,8404,0,True
III,191,191,Full,59.98976132823617,2.368828779899605,19,0,10505,1.0,10505.0,10505.0,1.0,10505,0,True
III,192,192,Raw,80.41309481782845,1.4566466480053286,40,0,10589,1.0,10589.0,10589.0,1.0,10589,0,True
III,192,192,Huber,60.03744942701219,1.0201267137387784,40,0,10589,0.7733442574817871,8188.942342474644,9125.787955093905,,10589,0,True
III,192,192,Trim,54.05224206299901,0.9530568481481684,40,0,10589,0.7999811124752101,8471.0,8471.0,0.7999811124752101,8471,0,True
III,192,192,Patch,67.30127125680369,2.543196289096875,40,0,10589,1.0,10589.0,10589.0,1.0,10589,0,True
III,192,192,PatchHuber,56.92430860849932,3.0523126725768357,40,0,10589,0.7924856604013707,8391.630657990114,9334.731829537322,,10589,0,True
III,192,192,PatchTrim,50.37261858702178,3.4802953350968435,40,0,10589,0.7999811124752101,8471.0,8471.0,0.7999811124752101,8471,0,True
III,192,192,Full,58.35503280504348,1.6485535377443044,39,0,10589,1.0,10589.0,10589.0,1.0,10589,0,True
III,193,193,Raw,83.52900630800752,1.4533448235509083,40,0,10443,1.0,10443.0,10443.0,1.0,10443,0,True
III,193,193,Huber,63.28151262884835,1.052403964749967,40,0,10443,0.7804881484933602,8150.6377347161615,9075.900049292657,,10443,0,True
III,193,193,Trim,54.8084015041667,0.9915145839685505,40,0,10443,0.7999616968304127,8354.0,8354.0,0.7999616968304127,8354,0,True
III,193,193,Patch,68.15256505752596,2.406452800437425,40,0,10443,1.0,10443.0,10443.0,1.0,10443,0,True
III,193,193,PatchHuber,55.81297191065178,2.84233237651519,40,0,10443,0.7905450719006973,8255.662185858982,9200.953715972724,,10443,0,True
III,193,193,PatchTrim,48.87663887326284,3.246236833774366,40,0,10443,0.7999616968304127,8354.0,8354.0,0.7999616968304127,8354,0,True
III,193,193,Full,59.151357680898656,1.8336436790823645,29,0,10443,1.0,10443.0,10443.0,1.0,10443,0,True
III,194,194,Raw,85.19928218380309,1.5022150987277985,40,0,10407,1.0,10407.0,10407.0,1.0,10407,0,True
III,194,194,Huber,65.89695898517616,1.0826493435095332,40,0,10407,0.7806836318434854,8124.574556595153,9036.977362429692,,10407,0,True
III,194,194,Trim,56.67501720415346,0.9973630162554864,40,0,10407,0.8000384356683001,8326.0,8326.0,0.8000384356683001,8326,0,True
III,194,194,Patch,66.41018043000916,2.235707882671697,40,0,10407,1.0,10407.0,10407.0,1.0,10407,0,True
III,194,194,PatchHuber,54.72464395174219,2.765998772526818,40,0,10407,0.7931933556483522,8254.763252232402,9173.869437539013,,10407,0,True
III,194,194,PatchTrim,46.79513234367416,3.025444006803667,40,0,10407,0.8000384356683001,8326.0,8326.0,0.8000384356683001,8326,0,True
III,194,194,Full,56.07383466046846,1.3242252295205907,30,0,10407,1.0,10407.0,10407.0,1.0,10407,0,True
III,195,195,Raw,86.29329327505269,1.6326407893370671,40,0,10333,1.0,10333.0,10333.0,1.0,10333,0,True
III,195,195,Huber,67.73343481447829,1.3429164008304786,40,0,10333,0.787360843244639,8135.799593246855,9017.97927937804,,10333,0,True
III,195,195,Trim,56.65799488129777,1.0934337518145898,40,0,10333,0.7999612890738411,8266.0,8266.0,0.7999612890738411,8266,0,True
III,195,195,Patch,66.37048907530033,2.3006301168503644,40,0,10333,1.0,10333.0,10333.0,1.0,10333,0,True
III,195,195,PatchHuber,52.11096493512508,2.635962242335629,40,0,10333,0.7941829525698592,8206.292448904354,9110.577626838929,,10333,0,True
III,195,195,PatchTrim,45.15631130526997,2.8535120771801417,40,0,10333,0.7999612890738411,8266.0,8266.0,0.7999612890738411,8266,0,True
III,195,195,Full,58.4509115747587,1.446282576013416,40,0,10333,1.0,10333.0,10333.0,1.0,10333,0,True
III,196,196,Raw,88.65447096560838,1.7420647306487274,40,0,10375,1.0,10375.0,10375.0,1.0,10375,0,True
III,196,196,Huber,69.68750300592647,1.5665257660575467,40,0,10375,0.7815079341639697,8108.144816951186,9026.18309685257,,10375,0,True
III,196,196,Trim,58.7709476030285,1.2027906181059,40,0,10375,0.8,8300.0,8300.0,0.8,8300,0,True
III,196,196,Patch,68.26604461981687,2.432870080127512,40,0,10375,1.0,10375.0,10375.0,1.0,10375,0,True
III,196,196,PatchHuber,53.51977953563599,2.6681780967934414,40,0,10375,0.788044266537252,8175.95926532399,9103.55857557344,,10375,0,True
III,196,196,PatchTrim,47.59545593064548,2.88081848517284,39,0,10375,0.8,8300.0,8300.0,0.8,8300,0,True
III,196,196,Full,57.94645621612756,1.3867963596448911,40,0,10375,1.0,10375.0,10375.0,1.0,10375,0,True
III,197,197,Raw,88.1544663399246,1.8182279221682747,40,0,10246,1.0,10246.0,10246.0,1.0,10246,0,True
III,197,197,Huber,70.42483190989503,1.6352647294481104,40,0,10246,0.7844583798413777,8037.560559854755,8932.978560652733,,10246,0,True
III,197,197,Trim,59.638381943922724,1.3251378871974573,40,0,10246,0.8000195198126098,8197.0,8197.0,0.8000195198126098,8197,0,True
III,197,197,Patch,66.73719615410978,2.312077473290603,40,0,10246,1.0,10246.0,10246.0,1.0,10246,0,True
III,197,197,PatchHuber,53.80486715275905,2.585309712709403,40,0,10246,0.793876551402746,8134.059145672536,9032.424721863816,,10246,0,True
III,197,197,PatchTrim,48.10158987755315,2.8617719760123923,40,0,10246,0.8000195198126098,8197.0,8197.0,0.8000195198126098,8197,0,True
III,197,197,Full,59.35329539773437,1.60636124671513,29,0,10246,1.0,10246.0,10246.0,1.0,10246,0,True
III,198,198,Raw,89.17881722528018,1.9206963085556485,40,0,10254,1.0,10254.0,10254.0,1.0,10254,0,True
III,198,198,Huber,71.2590741985663,1.7065961422692668,40,0,10254,0.7865668768692219,8065.456755417002,8965.626011989854,,10254,0,True
III,198,198,Trim,61.17767722331557,1.375527489639396,40,0,10254,0.7999804954164229,8203.0,8203.0,0.7999804954164229,8203,0,True
III,198,198,Patch,66.17436684411443,2.4527939821496596,40,0,10254,1.0,10254.0,10254.0,1.0,10254,0,True
III,198,198,PatchHuber,54.238618597321384,2.606195816203029,40,0,10254,0.7946866589013922,8148.717000374876,9058.190018311381,,10254,0,True
III,198,198,PatchTrim,49.94388181497674,2.8590180578364355,40,0,10254,0.7999804954164229,8203.0,8203.0,0.7999804954164229,8203,0,True
III,198,198,Full,57.911952113312076,1.5425075355483524,35,0,10254,1.0,10254.0,10254.0,1.0,10254,0,True
III,199,199,Raw,89.29772941106336,1.9376839040558564,40,0,10307,1.0,10307.0,10307.0,1.0,10307,0,True
III,199,199,Huber,71.39818196645035,1.6987446212081407,40,0,10307,0.785251711895977,8093.589394511835,8988.452142231823,,10307,0,True
III,199,199,Trim,61.143241079623785,1.3808966287011308,40,0,10307,0.8000388085766954,8246.0,8246.0,0.8000388085766954,8246,0,True
III,199,199,Patch,65.94521783171064,2.109702740833655,40,0,10307,1.0,10307.0,10307.0,1.0,10307,0,True
III,199,199,PatchHuber,55.10370945844596,2.4743368463782827,36,0,10307,0.7968581604097225,8213.21705934301,9108.013985299976,,10307,0,True
III,199,199,PatchTrim,51.16948060333519,2.7702828403261366,40,0,10307,0.8000388085766954,8246.0,8246.0,0.8000388085766954,8246,0,True
III,199,199,Full,57.510158834745695,1.0240507390684013,40,0,10307,1.0,10307.0,10307.0,1.0,10307,0,True
III,200,200,Raw,89.7162453872194,2.188864959903597,40,0,10194,1.0,10194.0,10194.0,1.0,10194,0,True
III,200,200,Huber,71.10873576484323,1.8182946159888527,40,0,10194,0.7866973452059083,8019.592737029029,8889.354534584289,,10194,0,True
III,200,200,Trim,61.4982923282187,1.390656813850306,40,0,10194,0.7999803806160487,8155.0,8155.0,0.7999803806160487,8155,0,True
III,200,200,Patch,66.00388638139547,2.137770816315265,40,0,10194,1.0,10194.0,10194.0,1.0,10194,0,True
III,200,200,PatchHuber,54.060881121091434,2.474836084327902,40,0,10194,0.7957708353779258,8112.087895842576,9000.000913049476,,10194,0,True
III,200,200,PatchTrim,50.120401342498674,2.9004994584431296,40,0,10194,0.7999803806160487,8155.0,8155.0,0.7999803806160487,8155,0,True
III,200,200,Full,55.887345441471346,0.9686577696064392,40,0,10194,1.0,10194.0,10194.0,1.0,10194,0,True
III,201,201,Raw,90.05111426155443,2.1069302856043874,40,0,10085,1.0,10085.0,10085.0,1.0,10085,0,True
III,201,201,Huber,66.5994498450381,1.9778365700137963,12,0,10085,0.7843197954990316,7909.865137607734,8773.24670774027,,10085,0,True
III,201,201,Trim,62.78918357878989,1.334033565218919,40,0,10085,0.8,8068.0,8068.0,0.8,8068,0,True
III,201,201,Patch,65.23285374153429,1.900495337681539,40,0,10085,1.0,10085.0,10085.0,1.0,10085,0,True
III,201,201,PatchHuber,52.605670615465556,2.2503516175308613,40,0,10085,0.7913735572826092,7981.002325195113,8855.999498861042,,10085,0,True
III,201,201,PatchTrim,49.37046256394576,2.5408994435774295,40,0,10085,0.8,8068.0,8068.0,0.8,8068,0,True
III,201,201,Full,56.31472316513851,1.1355772423347992,40,0,10085,1.0,10085.0,10085.0,1.0,10085,0,True
III,202,202,Raw,87.64359650940675,1.8288760612570152,40,0,9906,1.0,9906.0,9906.0,1.0,9906,0,True
III,202,202,Huber,69.07720754312892,1.6682641704277397,38,0,9906,0.7811530655115201,7738.1022669571175,8593.065045159228,,9906,0,True
III,202,202,Trim,62.131338087269846,1.4813804705001128,40,0,9906,0.8000201897839693,7925.0,7925.0,0.8000201897839693,7925,0,True
III,202,202,Patch,61.69903934599606,2.202933158629858,40,0,9906,1.0,9906.0,9906.0,1.0,9906,0,True
III,202,202,PatchHuber,51.323278791454875,2.4544047351719365,40,0,9906,0.7904225544877721,7829.92582475587,8698.492346154188,,9906,0,True
III,202,202,PatchTrim,47.43921994402441,2.662839708929665,40,0,9906,0.8000201897839693,7925.0,7925.0,0.8000201897839693,7925,0,True
III,202,202,Full,51.06927591038425,1.5874687360000084,40,0,9906,1.0,9906.0,9906.0,1.0,9906,0,True
III,203,203,Raw,88.31207734181842,1.7498837174133597,40,0,9854,1.0,9854.0,9854.0,1.0,9854,0,True
III,203,203,Huber,68.067395529323,1.351123513336346,40,0,9854,0.7852865990728496,7738.21414726386,8577.861939400113,,9854,0,True
III,203,203,Trim,60.73677084178331,1.2209014050228764,40,0,9854,0.799979703673635,7883.0,7883.0,0.799979703673635,7883,0,True
III,203,203,Patch,59.914784987756626,1.9924657796808363,40,0,9854,1.0,9854.0,9854.0,1.0,9854,0,True
III,203,203,PatchHuber,47.11317005305068,2.239424705473658,40,0,9854,0.7905108706026952,7789.694118918958,8648.778790450984,,9854,0,True
III,203,203,PatchTrim,45.29024933986824,2.650371082481991,40,0,9854,0.799979703673635,7883.0,7883.0,0.799979703673635,7883,0,True
III,203,203,Full,48.72990663147266,1.5589349457498631,40,0,9854,1.0,9854.0,9854.0,1.0,9854,0,True
III,204,204,Raw,88.09374492581479,1.6101561410949787,40,0,9808,1.0,9808.0,9808.0,1.0,9808,1,True
III,204,204,Huber,66.91382414051,1.4455254384755554,40,0,9808,0.7790820183988741,7641.236436456157,8500.607654648362,,9808,1,True
III,204,204,Trim,60.37447007264669,1.364450707709845,40,0,9808,0.7999592169657422,7846.0,7846.0,0.7999592169657422,7846,1,True
III,204,204,Patch,60.931341489463556,2.1160235589767638,40,0,9808,1.0,9808.0,9808.0,1.0,9808,1,True
III,204,204,PatchHuber,46.98467971850096,2.208791454065393,40,0,9808,0.7922312502279764,7770.204102235992,8627.154893792247,,9808,1,True
III,204,204,PatchTrim,38.68414616510829,2.1526438735206628,40,0,9808,0.7999592169657422,7846.0,7846.0,0.7999592169657422,7846,1,True
III,204,204,Full,50.57127018223423,1.7392179163059778,40,0,9808,1.0,9808.0,9808.0,1.0,9808,1,True
III,205,205,Raw,92.35178620125485,1.9232976528494532,40,0,9770,1.0,9770.0,9770.0,1.0,9770,1,True
III,205,205,Huber,68.85010551707194,1.4857902019611358,40,0,9770,0.788361109265496,7702.288037523896,8518.579070789136,,9770,1,True
III,205,205,Trim,59.92859123136691,1.3281939967330954,40,0,9770,0.8,7816.0,7816.0,0.8,7816,1,True
III,205,205,Patch,67.02699758298738,2.4272683985381436,40,0,9770,1.0,9770.0,9770.0,1.0,9770,1,True
III,205,205,PatchHuber,51.800400840571676,2.5163043865314796,40,0,9770,0.7878684758740236,7697.475009289211,8545.735738654786,,9770,1,True
III,205,205,PatchTrim,45.329950810207954,2.660866397867312,40,0,9770,0.8,7816.0,7816.0,0.8,7816,1,True
III,205,205,Full,55.056334335278066,1.3887039485005042,40,0,9770,1.0,9770.0,9770.0,1.0,9770,1,True
III,206,206,Raw,93.79047038451354,1.8244214557369178,40,0,9840,1.0,9840.0,9840.0,1.0,9840,1,True
III,206,206,Huber,68.29854220964636,1.4553459880048718,40,0,9840,0.7823158499391505,7697.98796340124,8525.665294245635,,9840,1,True
III,206,206,Trim,59.67655159763498,1.4385793279895698,40,0,9840,0.8,7872.0,7872.0,0.8,7872,1,True
III,206,206,Patch,66.26326544285416,1.8489374411411714,40,0,9840,1.0,9840.0,9840.0,1.0,9840,1,True
III,206,206,PatchHuber,49.77469475567922,2.158997241847288,40,0,9840,0.786657724665871,7740.712010712171,8594.804052382171,,9840,1,True
III,206,206,PatchTrim,43.79596409748021,2.345567707402259,40,0,9840,0.8,7872.0,7872.0,0.8,7872,1,True
III,206,206,Full,58.635639503738844,1.358467257754504,40,0,9840,1.0,9840.0,9840.0,1.0,9840,1,True
III,207,207,Raw,93.417691577717,1.700426681571489,40,0,9697,1.0,9697.0,9697.0,1.0,9697,1,True
III,207,207,Huber,68.2339489636711,1.4436123682912045,40,0,9697,0.785116420964238,7613.273934090215,8420.545064704515,,9697,1,True
III,207,207,Trim,60.03017048147507,1.4169417795398696,38,0,9697,0.8000412498710942,7758.0,7758.0,0.8000412498710942,7758,1,True
III,207,207,Patch,66.21033644971338,2.1162929303675684,40,0,9697,1.0,9697.0,9697.0,1.0,9697,1,True
III,207,207,PatchHuber,47.53397168613579,2.2141618197555153,40,0,9697,0.786126886588523,7623.072419248908,8456.502746421496,,9697,1,True
III,207,207,PatchTrim,38.70410588625643,2.024356386272747,40,0,9697,0.8000412498710942,7758.0,7758.0,0.8000412498710942,7758,1,True
III,207,207,Full,56.80121671790967,1.9304507530997523,40,0,9697,1.0,9697.0,9697.0,1.0,9697,1,True
III,208,208,Raw,90.851873088811,1.525507074905177,40,0,9567,1.0,9567.0,9567.0,1.0,9567,1,True
III,208,208,Huber,66.7431466014507,1.4897677024175566,40,0,9567,0.7831744283954241,7492.629756459022,8299.733954315527,,9567,1,True
III,208,208,Trim,59.18838114652753,1.2790379071364864,40,0,9567,0.8000418103898819,7654.0,7654.0,0.8000418103898819,7654,1,True
III,208,208,Patch,63.04167418346386,2.1298050322399957,40,0,9567,1.0,9567.0,9567.0,1.0,9567,1,True
III,208,208,PatchHuber,45.714065502275574,2.1298874040894744,40,0,9567,0.7856983880277689,7516.776478261665,8339.19877070766,,9567,1,True
III,208,208,PatchTrim,39.36803637880698,2.313675341563111,40,0,9567,0.8000418103898819,7654.0,7654.0,0.8000418103898819,7654,1,True
III,208,208,Full,51.52585809018126,1.9707198109602886,40,0,9567,1.0,9567.0,9567.0,1.0,9567,1,True
