traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
ii,153,translation,50.0,"[0.0, 0.0, 1.0]",56.4744414907321,2.60170168271635,0.9999999941238008
ii,153,translation,100.0,"[0.0, 0.0, 1.0]",54.602120510610355,2.6061941119028873,0.9986868283755903
ii,153,rotation,0.25,"[0.0, 0.0, 1.0]",56.46883533167931,2.5999800425212842,0.9999999999996864
ii,153,rotation,0.5,"[0.0, 0.0, 1.0]",56.468835331680076,2.599980042521304,0.9999999999996864
ii,153,rotation,1.0,"[0.0, 0.0, 1.0]",56.46883533167931,2.5999800425212842,0.9999999999996864
ii,153,rotation,2.0,"[0.0, 0.0, 1.0]",56.468835331680076,2.599980042521304,0.9999999999996864
ii,153,combined,25.0,"[0.0, 0.0, 1.0]",56.474881817614076,2.601572567938549,0.9999999828820146
ii,153,combined,50.0,"[0.0, 0.0, 1.0]",56.47444149073179,2.601701682716351,0.9999999941238009
ii,153,combined,100.0,"[0.0, 0.0, 1.0]",54.6021205106102,2.6061941119028913,0.9986868283755896
ii,155,oracle,0.0,all,54.132108050855315,2.275754326795362,1.0
ii,155,translation,10.0,"[1.0, 0.0, 0.0]",54.10678802061656,2.274358646914355,0.9999999378472038
ii,155,translation,25.0,"[1.0, 0.0, 0.0]",54.13175224185722,2.2748904864635366,0.9999999996446177
ii,155,translation,50.0,"[1.0, 0.0, 0.0]",54.12675106478393,2.2747410664660537,0.9999999763584662
ii,155,translation,100.0,"[1.0, 0.0, 0.0]",54.07472518196355,2.2707092217175093,0.9999995659326293
ii,155,rotation,0.25,"[1.0, 0.0, 0.0]",54.132108050855656,2.275754326795369,0.9999999999996587
ii,155,rotation,0.5,"[1.0, 0.0, 0.0]",54.132108050855315,2.275754326795362,0.9999999999996588
ii,155,rotation,1.0,"[1.0, 0.0, 0.0]",54.132108050855656,2.275754326795369,0.9999999999996587
ii,155,rotation,2.0,"[1.0, 0.0, 0.0]",54.132108050855315,2.275754326795362,0.9999999999996588
ii,155,combined,25.0,"[1.0, 0.0, 0.0]",54.131752241857555,2.2748904864635313,0.9999999996446176
ii,155,combined,50.0,"[1.0, 0.0, 0.0]",54.12675106478264,2.2747410664660226,0.9999999763584662
ii,155,combined,100.0,"[1.0, 0.0, 0.0]",54.07472518196355,2.2707092217175093,0.9999995659326293
ii,155,translation,10.0,"[0.0, 1.0, 0.0]",54.09996133216138,2.2745640513715055,0.9999999010254097
ii,155,translation,25.0,"[0.0, 1.0, 0.0]",54.09090605882315,2.274853611495249,0.9999998375584984
ii,155,translation,50.0,"[0.0, 1.0, 0.0]",54.050945026918335,2.2736075661875446,0.999999172850811
ii,155,translation,100.0,"[0.0, 1.0, 0.0]",54.023489592379384,2.2717523241223447,0.9999974616207286
ii,155,rotation,0.25,"[0.0, 1.0, 0.0]",54.13210805085482,2.2757543267953615,0.9999999999996587
ii,155,rotation,0.5,"[0.0, 1.0, 0.0]",54.132108050855315,2.275754326795362,0.9999999999996588
ii,155,rotation,1.0,"[0.0, 1.0, 0.0]",54.13210805085521,2.275754326795364,0.9999999999996587
ii,155,rotation,2.0,"[0.0, 1.0, 0.0]",54.13210805085515,2.2757543267953695,0.9999999999996587
ii,155,combined,25.0,"[0.0, 1.0, 0.0]",54.09090605882281,2.2748536114952485,0.9999998375584984
ii,155,combined,50.0,"[0.0, 1.0, 0.0]",54.05094502691785,2.273607566187536,0.999999172850811
ii,155,combined,100.0,"[0.0, 1.0, 0.0]",54.02348959237895,2.2717523241223416,0.9999974616207288
ii,155,translation,10.0,"[0.0, 0.0, 1.0]",54.10994242980957,2.2742359825702505,0.9999999094928133
ii,155,translation,25.0,"[0.0, 0.0, 1.0]",54.10666260798317,2.2743260103991987,0.9999999056666828
