trajectory,frame_id,method,rep,model_build_ms,query_ms,kdtree_ms,registration1_ms,registration2_ms,total_ms,et_mm,eR_deg,iters
IV,1120,PatchHuber,3,0.0,0.0,0.0,453.924300003564,0.0,453.9312999986578,121.19263073902695,1.4106786462122878,40
IV,1120,PatchHuber,4,0.0,0.0,0.0,453.78039999923203,0.0,453.7874999950873,121.19263073902695,1.4106786462122878,40
IV,1120,Full,0,0.8148000051733106,0.11760000779759139,10.601399990264326,362.10129999381024,0.0,373.64469999738503,168.3017645729727,2.7565085186909566,40
IV,1120,Full,1,0.8121999999275431,0.08149999484885484,10.690399998566136,357.94600000372157,0.0,369.53880000510253,168.3017645729727,2.7565085186909566,40
IV,1120,Full,2,0.825700000859797,0.07989999721758068,10.775100003229454,360.56340001232456,0.0,372.2533999971347,168.3017645729727,2.7565085186909566,40
IV,1120,Full,3,0.8395000040763989,0.08109999180305749,10.679699989850633,359.27169999922626,0.0,370.8822000044165,168.3017645729727,2.7565085186909566,40
IV,1120,Full,4,0.8229999948525801,0.08070000330917537,10.701199993491173,366.6937000089092,0.0,378.3079999993788,168.3017645729727,2.7565085186909566,40
IV,1120,EstimatedFull,0,0.8675999997649342,0.08869999146554619,10.558499998296611,398.28639999905135,346.9920000061393,756.8420000025071,186.9631470531254,2.0026684434480058,40
IV,1120,EstimatedFull,1,0.8306999952765182,0.07580000965390354,11.044499988202006,404.7335000068415,339.40839998831507,756.1293000035221,186.9631470531254,2.0026684434480058,40
IV,1120,EstimatedFull,2,0.8331999997608364,0.07470000127796084,11.009199995896779,399.79830000083894,341.66930000355933,753.4213000035379,186.9631470531254,2.0026684434480058,40
IV,1120,EstimatedFull,3,1.0926999966613948,0.15730000450275838,10.616700004902668,398.0228000000352,344.48599998722784,754.4132000039099,186.9631470531254,2.0026684434480058,40
IV,1120,EstimatedFull,4,0.8295000006910414,0.07829999958630651,10.930300006293692,404.28019998944364,341.8878999946173,758.0480000033276,186.9631470531254,2.0026684434480058,40
IV,1245,Raw,0,0.0,0.0,0.0,427.0573000103468,0.0,427.0645000069635,155.61756898460317,2.2760936553935633,40
IV,1245,Raw,1,0.0,0.0,0.0,439.53839999448974,0.0,439.545300003374,155.61756898460317,2.2760936553935633,40
IV,1245,Raw,2,0.0,0.0,0.0,428.89690000447445,0.0,428.9040000003297,155.61756898460317,2.2760936553935633,40
IV,1245,Raw,3,0.0,0.0,0.0,430.6439999927534,0.0,430.651200003922,155.61756898460317,2.2760936553935633,40
IV,1245,Raw,4,0.0,0.0,0.0,426.0357000021031,0.0,426.0428999987198,155.61756898460317,2.2760936553935633,40
IV,1245,Huber,0,0.0,0.0,0.0,470.7133999909274,0.0,470.7213999936357,121.8238176670565,2.314591530376495,40
IV,1245,Huber,1,0.0,0.0,0.0,457.93019999109674,0.0,457.9368999984581,121.8238176670565,2.314591530376495,40
IV,1245,Huber,2,0.0,0.0,0.0,462.3816000093939,0.0,462.38860000448767,121.8238176670565,2.314591530376495,40
IV,1245,Huber,3,0.0,0.0,0.0,456.4265999943018,0.0,456.4333999878727,121.8238176670565,2.314591530376495,40
IV,1245,Huber,4,0.0,0.0,0.0,461.368099990068,0.0,461.374499995145,121.8238176670565,2.314591530376495,40
IV,1245,Patch,0,0.0,0.0,0.0,400.5825000058394,0.0,400.58960000169463,152.79219288749562,0.9014329389902683,40
IV,1245,Patch,1,0.0,0.0,0.0,398.04680000816006,0.0,398.0538999894634,152.79219288749562,0.9014329389902683,40
IV,1245,Patch,2,0.0,0.0,0.0,399.4959999981802,0.0,399.50349999708124,152.79219288749562,0.9014329389902683,40
IV,1245,Patch,3,0.0,0.0,0.0,407.25030000612605,0.0,407.25749998819083,152.79219288749562,0.9014329389902683,40
IV,1245,Patch,4,0.0,0.0,0.0,402.00599998934194,0.0,402.0128999982262,152.79219288749562,0.9014329389902683,40
IV,1245,PatchHuber,0,0.0,0.0,0.0,423.67239999293815,0.0,423.67899999953806,122.02205220607857,1.38713127188757,40
IV,1245,PatchHuber,1,0.0,0.0,0.0,430.59650000941474,0.0,430.6040999945253,122.02205220607857,1.38713127188757,40
IV,1245,PatchHuber,2,0.0,0.0,0.0,433.4196999989217,0.0,433.4269000100903,122.02205220607857,1.38713127188757,40
IV,1245,PatchHuber,3,0.0,0.0,0.0,427.02879999706056,0.0,427.04520000552293,122.02205220607857,1.38713127188757,40
IV,1245,PatchHuber,4,0.0,0.0,0.0,429.92470000172034,0.0,429.9323000013828,122.02205220607857,1.38713127188757,40
IV,1245,Full,0,0.8456999930785969,0.10279999696649611,11.184599992702715,368.4808999969391,0.0,380.6250000052387,172.20123798882295,2.257441951424812,40
IV,1245,Full,1,0.8557999972254038,0.08650000381749123,11.465199990198016,366.3481999974465,0.0,378.7665999989258,172.20123798882295,2.257441951424812,40
IV,1245,Full,2,0.8492999913869426,0.0855999969644472,11.040800003684126,365.4021000111243,0.0,377.38799999351613,172.20123798882295,2.257441951424812,40
IV,1245,Full,3,0.8202999888453633,0.0796000094851479,10.8438000024762,367.08440000074916,0.0,378.8379000034183,172.20123798882295,2.257441951424812,40
IV,1245,Full,4,0.9538000012980774,0.07939999341033399,10.794700006954372,365.3119999944465,0.0,377.14969999797177,172.20123798882295,2.257441951424812,40
IV,1245,EstimatedFull,0,0.8374000026378781,0.07650000043213367,10.701800012611784,434.7425000014482,353.60319999745116,799.9985999922501,197.62743549560923,1.9402431054757852,40
IV,1245,EstimatedFull,1,0.8345999958692119,0.08759999764151871,10.714499992900528,427.61119999340735,345.17429998959415,784.459100003005,197.62743549560923,1.9402431054757852,40
IV,1245,EstimatedFull,2,0.822600006358698,0.07860000187065452,11.000200000125915,428.83780000556726,343.68790000735316,784.4659999973373,197.62743549560923,1.9402431054757852,40
IV,1245,EstimatedFull,3,0.826300005428493,0.07909999112598598,10.708600006182678,428.04980000073556,343.272900005104,782.9752000106964,197.62743549560923,1.9402431054757852,40
IV,1245,EstimatedFull,4,0.8813000022200868,0.07930000720079988,10.95579999673646,431.1295999941649,351.17799999716226,794.2674999940209,197.62743549560923,1.9402431054757852,40
IV,1369,Raw,0,0.0,0.0,0.0,430.0433000025805,0.0,430.0500999961514,151.29012295322303,2.146188893464312,40
IV,1369,Raw,1,0.0,0.0,0.0,432.9232000018237,0.0,432.93069998617284,151.29012295322303,2.146188893464312,40
IV,1369,Raw,2,0.0,0.0,0.0,438.5532000014791,0.0,438.56009999581147,151.29012295322303,2.146188893464312,40
IV,1369,Raw,3,0.0,0.0,0.0,439.9265999963973,0.0,439.93330000375863,151.29012295322303,2.146188893464312,40
IV,1369,Raw,4,0.0,0.0,0.0,430.24239999067504,0.0,430.24940000032075,151.29012295322303,2.146188893464312,40
IV,1369,Huber,0,0.0,0.0,0.0,471.7534999945201,0.0,471.76080000645015,113.11753267498939,1.6270453091455737,40
IV,1369,Huber,1,0.0,0.0,0.0,474.883899994893,0.0,474.8911000060616,113.11753267498939,1.6270453091455737,40
IV,1369,Huber,2,0.0,0.0,0.0,471.7533000075491,0.0,471.7605000041658,113.11753267498939,1.6270453091455737,40
IV,1369,Huber,3,0.0,0.0,0.0,470.0357000110671,0.0,470.04220000235364,113.11753267498939,1.6270453091455737,40
IV,1369,Huber,4,0.0,0.0,0.0,472.7134999993723,0.0,472.7203000074951,113.11753267498939,1.6270453091455737,40
IV,1369,Patch,0,0.0,0.0,0.0,430.83800000022165,0.0,430.84559999988414,139.0427700331259,1.4153733630404421,40
IV,1369,Patch,1,0.0,0.0,0.0,426.662199999555,0.0,426.66969999845605,139.0427700331259,1.4153733630404421,40
IV,1369,Patch,2,0.0,0.0,0.0,418.6995000054594,0.0,418.70700000436045,139.0427700331259,1.4153733630404421,40
IV,1369,Patch,3,0.0,0.0,0.0,419.0914999926463,0.0,419.0987000038149,139.0427700331259,1.4153733630404421,40
IV,1369,Patch,4,0.0,0.0,0.0,423.07469999650493,0.0,423.082199995406,139.0427700331259,1.4153733630404421,40
IV,1369,PatchHuber,0,0.0,0.0,0.0,448.47160000063013,0.0,448.4797999903094,109.38319454758437,1.7884258919871423,40
IV,1369,PatchHuber,1,0.0,0.0,0.0,449.4469999917783,0.0,449.4544999906793,109.38319454758437,1.7884258919871423,40
IV,1369,PatchHuber,2,0.0,0.0,0.0,444.77699999697506,0.0,444.7840999928303,109.38319454758437,1.7884258919871423,40
IV,1369,PatchHuber,3,0.0,0.0,0.0,460.72769998863805,0.0,460.7345999975223,109.38319454758437,1.7884258919871423,40
IV,1369,PatchHuber,4,0.0,0.0,0.0,447.02150000375696,0.0,447.02890000189655,109.38319454758437,1.7884258919871423,40
IV,1369,Full,0,0.8368999988306314,0.09560000034980476,10.726399996201508,383.63749999552965,0.0,395.3066999965813,104.12778680426545,2.3077891860808077,40
IV,1369,Full,1,0.8414999902015552,0.08169999637175351,11.05729999835603,387.1975000074599,0.0,399.1879999957746,104.12778680426545,2.3077891860808077,40
IV,1369,Full,2,0.8556999964639544,0.08090000483207405,12.49949999328237,386.65869999385905,0.0,400.10469999106135,104.12778680426545,2.3077891860808077,40
IV,1369,Full,3,0.8152999944286421,0.08070000330917537,10.972600008244626,385.4850999923656,0.0,397.36389998870436,104.12778680426545,2.3077891860808077,40
IV,1369,Full,4,0.8344999951077625,0.0805000017862767,11.48240000475198,386.5931000036653,0.0,399.0007999964291,104.12778680426545,2.3077891860808077,40
IV,1369,EstimatedFull,0,0.862000000779517,0.112599998828955,13.565499990363605,436.22349998622667,374.6792000019923,825.4982999933418,110.51144834449046,2.062595992949156,40
IV,1369,EstimatedFull,1,0.8303999929921702,0.076299998909235,11.253899996518157,432.3445000045467,372.6850000093691,817.2267000045395,110.51144834449046,2.062595992949156,40
IV,1369,EstimatedFull,2,0.8282000053441152,0.07690000347793102,10.70159999653697,430.8032999979332,367.91910001193173,810.366800011252,110.51144834449046,2.062595992949156,40
IV,1369,EstimatedFull,3,0.8821999945212156,0.07399999594781548,10.777599993161857,437.55160000000615,373.0832000001101,822.4039999913657,110.51144834449046,2.062595992949156,40
IV,1369,EstimatedFull,4,0.8409000001847744,0.07829999958630651,10.784799989778548,428.57659999572206,377.67660000827163,817.9939999972703,110.51144834449046,2.062595992949156,40
IV,1494,Raw,0,0.0,0.0,0.0,434.5069999981206,0.0,434.5137999916915,151.9955170196076,1.4997132953403987,40
IV,1494,Raw,1,0.0,0.0,0.0,422.66309999104124,0.0,422.6704999891808,151.9955170196076,1.4997132953403987,40
IV,1494,Raw,2,0.0,0.0,0.0,423.6375000036787,0.0,423.6449000018183,151.9955170196076,1.4997132953403987,40
IV,1494,Raw,3,0.0,0.0,0.0,425.6727000029059,0.0,425.6795000110287,151.9955170196076,1.4997132953403987,40
IV,1494,Raw,4,0.0,0.0,0.0,427.23539999860805,0.0,427.24220000673085,151.9955170196076,1.4997132953403987,40
IV,1494,Huber,0,0.0,0.0,0.0,464.40480000455864,0.0,464.41139999660663,105.10841323812987,1.2347032149323494,40
IV,1494,Huber,1,0.0,0.0,0.0,461.99630000046454,0.0,462.0035999978427,105.10841323812987,1.2347032149323494,40
IV,1494,Huber,2,0.0,0.0,0.0,458.79649999551475,0.0,458.80349999060854,105.10841323812987,1.2347032149323494,40
IV,1494,Huber,3,0.0,0.0,0.0,459.2040999996243,0.0,459.2108999931952,105.10841323812987,1.2347032149323494,40
IV,1494,Huber,4,0.0,0.0,0.0,458.97760000661947,0.0,458.9842999994289,105.10841323812987,1.2347032149323494,40
IV,1494,Patch,0,0.0,0.0,0.0,392.8675000061048,0.0,392.87559999502264,163.60582988287211,1.3241112192700535,40
IV,1494,Patch,1,0.0,0.0,0.0,391.042599992943,0.0,391.0496000025887,163.60582988287211,1.3241112192700535,40
IV,1494,Patch,2,0.0,0.0,0.0,387.2756000055233,0.0,387.28249999985565,163.60582988287211,1.3241112192700535,40
IV,1494,Patch,3,0.0,0.0,0.0,385.3457000077469,0.0,385.3532999928575,163.60582988287211,1.3241112192700535,40
IV,1494,Patch,4,0.0,0.0,0.0,390.23900000029244,0.0,390.2461999969091,163.60582988287211,1.3241112192700535,40
IV,1494,PatchHuber,0,0.0,0.0,0.0,422.75000001245644,0.0,422.7571999945212,125.81733446579565,1.4584434114195235,40
IV,1494,PatchHuber,1,0.0,0.0,0.0,426.9633000076283,0.0,426.9704000034835,125.81733446579565,1.4584434114195235,40
IV,1494,PatchHuber,2,0.0,0.0,0.0,420.7537000038428,0.0,420.7613000035053,125.81733446579565,1.4584434114195235,40
IV,1494,PatchHuber,3,0.0,0.0,0.0,421.596900006989,0.0,421.60500001045875,125.81733446579565,1.4584434114195235,40
IV,1494,PatchHuber,4,0.0,0.0,0.0,427.5770999956876,0.0,427.58380000304896,125.81733446579565,1.4584434114195235,40
IV,1494,Full,0,0.8119999984046444,0.07900000491645187,11.53419999172911,354.74779999640305,0.0,367.1829999948386,179.24036837277592,1.968432930504963,40
IV,1494,Full,1,0.9527000074740499,0.08450000314041972,11.330100009217858,349.20149999379646,0.0,361.57900000398513,179.24036837277592,1.968432930504963,40
IV,1494,Full,2,0.8505000005243346,0.08169999637175351,11.344499987899326,350.9632000059355,0.0,363.25070000020787,179.24036837277592,1.968432930504963,40
IV,1494,Full,3,0.8417000062763691,0.08399999933317304,10.37720000022091,356.2584000028437,0.0,367.56950001290534,179.24036837277592,1.968432930504963,40
IV,1494,Full,4,0.8428000001003966,0.08040000102482736,10.475000002770685,352.50949999317527,0.0,363.91689999436494,179.24036837277592,1.968432930504963,40
IV,1494,EstimatedFull,0,0.8640000014565885,0.07639999967068434,10.722699997131713,430.5537999898661,335.30619999510236,777.5591999961762,187.91827723643843,1.6501242267617235,40
IV,1494,EstimatedFull,1,0.8279000030597672,0.0779999973019585,10.79050000407733,433.32929999451153,335.3659999993397,780.4501000064192,187.91827723643843,1.6501242267617235,40
IV,1494,EstimatedFull,2,0.8385999972233549,0.18259999342262745,10.606399999232963,435.83219998981804,335.4720999923302,782.9695999971591,187.91827723643843,1.6501242267617235,40
IV,1494,EstimatedFull,3,0.8259000023826957,0.07530000584665686,11.36689999839291,425.6505999946967,333.951699998579,771.9084999989718,187.91827723643843,1.6501242267617235,40
IV,1494,EstimatedFull,4,0.8343999943463132,0.11239999730605632,11.069599990150891,427.6609000080498,332.7605000085896,772.4888999946415,187.91827723643843,1.6501242267617235,40
IV,1618,Raw,0,0.0,0.0,0.0,503.2859000057215,0.0,503.2941000099527,147.48163246423522,2.5082625752725303,40
IV,1618,Raw,1,0.0,0.0,0.0,496.0930999950506,0.0,496.1003999924287,147.48163246423522,2.5082625752725303,40
IV,1618,Raw,2,0.0,0.0,0.0,503.79859999520704,0.0,503.80560000485275,147.48163246423522,2.5082625752725303,40
IV,1618,Raw,3,0.0,0.0,0.0,495.12540000432637,0.0,495.1325000001816,147.48163246423522,2.5082625752725303,40
IV,1618,Raw,4,0.0,0.0,0.0,504.01020000572316,0.0,504.01699999929406,147.48163246423522,2.5082625752725303,40
IV,1618,Huber,0,0.0,0.0,0.0,555.2802000020165,0.0,555.2873999986332,97.80179061376047,1.7037786784426836,40
IV,1618,Huber,1,0.0,0.0,0.0,551.8001000018558,0.0,551.8077000015182,97.80179061376047,1.7037786784426836,40
IV,1618,Huber,2,0.0,0.0,0.0,553.8725999940652,0.0,553.8790999999037,97.80179061376047,1.7037786784426836,40
IV,1618,Huber,3,0.0,0.0,0.0,552.6902999990853,0.0,552.6975999964634,97.80179061376047,1.7037786784426836,40
IV,1618,Huber,4,0.0,0.0,0.0,548.3890999894356,0.0,548.3955999952741,97.80179061376047,1.7037786784426836,40
IV,1618,Patch,0,0.0,0.0,0.0,472.837300010724,0.0,472.8447999950731,137.05147399203767,2.3535020137226663,40
IV,1618,Patch,1,0.0,0.0,0.0,463.74269999796525,0.0,463.7498000083724,137.05147399203767,2.3535020137226663,40
IV,1618,Patch,2,0.0,0.0,0.0,460.5096000013873,0.0,460.52140000392683,137.05147399203767,2.3535020137226663,40
IV,1618,Patch,3,0.0,0.0,0.0,455.3576000034809,0.0,455.3649999870686,137.05147399203767,2.3535020137226663,40
IV,1618,Patch,4,0.0,0.0,0.0,460.56659999885596,0.0,460.5745000008028,137.05147399203767,2.3535020137226663,40
IV,1618,PatchHuber,0,0.0,0.0,0.0,487.61219999869354,0.0,487.6198999991175,96.81312128475288,2.8424971925951343,40
IV,1618,PatchHuber,1,0.0,0.0,0.0,489.21460000565276,0.0,489.22200000379235,96.81312128475288,2.8424971925951343,40
IV,1618,PatchHuber,2,0.0,0.0,0.0,494.47330000111833,0.0,494.4986000045901,96.81312128475288,2.8424971925951343,40
IV,1618,PatchHuber,3,0.0,0.0,0.0,489.46549999527633,0.0,489.4728000072064,96.81312128475288,2.8424971925951343,40
IV,1618,PatchHuber,4,0.0,0.0,0.0,494.6676999970805,0.0,494.6750999952201,96.81312128475288,2.8424971925951343,40
IV,1618,Full,0,0.818000000435859,0.112900001113303,10.96240000333637,414.2128999956185,0.0,426.1172999977134,158.92633882413512,1.8961309333804912,40
IV,1618,Full,1,0.8307000098284334,0.12029999925289303,11.453699989942834,418.0679999990389,0.0,430.48280000220984,158.92633882413512,1.8961309333804912,40
IV,1618,Full,2,0.8394000033149496,0.08489999163430184,11.052599991671741,413.7590000027558,0.0,425.7476000057068,158.92633882413512,1.8961309333804912,40
IV,1618,Full,3,1.0598999942885712,0.08450000314041972,11.174999992363155,413.4436000022106,0.0,425.7738000014797,158.92633882413512,1.8961309333804912,40
IV,1618,Full,4,0.8375000033993274,0.10940000356640667,11.109300001407973,413.51559999748133,0.0,425.58150000695605,158.92633882413512,1.8961309333804912,40
IV,1618,EstimatedFull,0,0.8328999974764884,0.0813999940874055,11.326399995596148,509.65350000478793,391.7490000021644,913.6812999931863,168.2380452127543,1.7158033042090237,40
IV,1618,EstimatedFull,1,0.8379000064451247,0.07660000119358301,10.802199991303496,514.2971999885049,399.92480000364594,925.9762000001501,168.2380452127543,1.7158033042090237,40
IV,1618,EstimatedFull,2,0.8320000051753595,0.07729999197181314,11.036700001568533,507.62649999524,377.31999999959953,896.9294999988051,168.2380452127543,1.7158033042090237,40
IV,1618,EstimatedFull,3,0.825399998575449,0.07649998588021845,10.808599996380508,493.77019998792093,392.21700000052806,897.7350000059232,168.2380452127543,1.7158033042090237,40
IV,1618,EstimatedFull,4,0.9430999925825745,0.1016000023810193,10.987100002239458,497.8250999993179,380.8718000072986,890.7786999916425,168.2380452127543,1.7158033042090237,40
IV,1742,Raw,0,0.0,0.0,0.0,589.0876999910688,0.0,589.0949000022374,153.4800937234772,1.4490201575259993,40
IV,1742,Raw,1,0.0,0.0,0.0,584.4171999924583,0.0,584.4290999957593,153.4800937234772,1.4490201575259993,40
IV,1742,Raw,2,0.0,0.0,0.0,596.2878999998793,0.0,596.2997000024188,153.4800937234772,1.4490201575259993,40
IV,1742,Raw,3,0.0,0.0,0.0,584.6978999907151,0.0,584.7063999972306,153.4800937234772,1.4490201575259993,40
IV,1742,Raw,4,0.0,0.0,0.0,584.6224999986589,0.0,584.6293000067817,153.4800937234772,1.4490201575259993,40
IV,1742,Huber,0,0.0,0.0,0.0,643.6878999957116,0.0,643.6949000053573,99.2772445907717,1.2556142580301486,40
IV,1742,Huber,1,0.0,0.0,0.0,647.3077999980887,0.0,647.3149999947054,99.2772445907717,1.2556142580301486,40
IV,1742,Huber,2,0.0,0.0,0.0,641.5017999970587,0.0,641.5084000036586,99.2772445907717,1.2556142580301486,40
IV,1742,Huber,3,0.0,0.0,0.0,642.766400007531,0.0,642.7734000026248,99.2772445907717,1.2556142580301486,40
IV,1742,Huber,4,0.0,0.0,0.0,648.1252000085078,0.0,648.1364000064787,99.2772445907717,1.2556142580301486,40
IV,1742,Patch,0,0.0,0.0,0.0,498.5147999977926,0.0,498.5222999966936,145.49933171847948,1.3101833266430256,40
IV,1742,Patch,1,0.0,0.0,0.0,493.57039999449626,0.0,493.5776999918744,145.49933171847948,1.3101833266430256,40
IV,1742,Patch,2,0.0,0.0,0.0,495.4206999973394,0.0,495.42800000926945,145.49933171847948,1.3101833266430256,40
IV,1742,Patch,3,0.0,0.0,0.0,491.9392000010703,0.0,491.94639999768697,145.49933171847948,1.3101833266430256,40
IV,1742,Patch,4,0.0,0.0,0.0,489.8860999965109,0.0,489.8932999931276,145.49933171847948,1.3101833266430256,40
IV,1742,PatchHuber,0,0.0,0.0,0.0,532.5107999960892,0.0,532.518500011065,100.49933739725792,1.7497733662672603,40
