scan_id,timestamp,range_m,point_count,median_residual_m,p90_residual_m,p95_residual_m,max_residual_m,mean_residual_m,std_residual_m,excess_return_count,excess_return_fraction,missing_proxy,dt_seconds,r1_frac,r2_backface_frac,r3_fov_frac,r4_structured_frac,large_noise_frac,model_backface_frac,model_fov_trunc_frac,model_visible_frac,r4_point_count,large_noise_count,mean_signed_residual
375,1751983145.997,10.103383384978963,9978,0.05032511682741845,0.13548998538173074,0.14824851860129165,0.7197650924897426,0.0682094055391353,0.06259169544932562,34,0.003407496492283023,0.5697294842317409,0.8229999542236328,0.19262377229905792,0.144517939466827,0.0,0.6605532170775706,0.002305071156544398,0.48093413879475466,0.0,0.5190658612052453,6591,23,-0.02644279528536188
376,1751983146.82,10.08348150231387,9803,0.05556176302202781,0.13916336445654584,0.15682004452795498,0.7084504372211771,0.0717866371907294,0.06463015768653066,38,0.0038763643782515557,0.5915328550279012,0.8229999542236328,0.17076405182087115,0.1503621340405998,0.0,0.6770376415383046,0.001836172600224421,0.4824812140857522,0.0,0.5175187859142478,6637,18,-0.029578534130112195
377,1751983147.644,10.07019459616094,9728,0.0580175521859103,0.1399414447276325,0.16072174480806792,0.7109962673239517,0.07208422932962738,0.06263278771307616,27,0.0027754934210526315,0.6318631066528987,0.8240001201629639,0.16200657894736842,0.1494654605263158,0.0,0.6860608552631579,0.0024671052631578946,0.5005893620156181,0.0,0.4994106379843819,6674,24,-0.02927492744585616
378,1751983148.467,10.050253431715094,9460,0.05797644082344419,0.14671500768580317,0.17327385013567653,0.7292578090549533,0.07356000506969514,0.06598928984631433,30,0.003171247357293869,0.6456385526358954,0.8229999542236328,0.16807610993657504,0.15338266384778013,0.0,0.677061310782241,0.0014799154334038055,0.5508619419478414,0.0,0.44913805805215856,6405,14,-0.03286640736968033
379,1751983149.295,10.036958123586297,9589,0.06023302488953159,0.15286167041362303,0.18606256858387377,0.719579325415196,0.07522580874232382,0.06782000007608027,35,0.003650015642924184,0.6548432443035078,0.8280000686645508,0.15465637709875898,0.15058921681092918,0.0,0.6924601105433309,0.0022942955469809154,0.5493001326064535,0.0,0.4506998673935465,6640,22,-0.033131614992276556
380,1751983150.118,10.017017752989611,9762,0.06194908477719491,0.16300358815500907,0.21020745763624496,0.7267881359591762,0.07837439418980832,0.06913656042556789,23,0.002356074574882196,0.6742994533016573,0.8229999542236328,0.1594960049170252,0.13460356484326982,0.0,0.7023150993648842,0.0035853308748207335,0.48523648150876675,0.0,0.5147635184912333,6856,35,-0.04048995524219905
381,1751983150.942,10.003770160971662,10118,0.057920986341284106,0.15679451214033718,0.20089582362588151,0.7182509542660619,0.0769409787113293,0.07082436879486777,40,0.003953350464518679,0.6448675496688742,0.8239998817443848,0.15793635105752124,0.13480925084008696,0.0,0.7052777228701325,0.0019766752322593396,0.48383674672167376,0.0,0.5161632532783262,7136,20,-0.03557003971602283
382,1751983151.765,9.983927631775533,10410,0.055838680733919,0.15529124631633864,0.18868414704117925,0.705313366436812,0.07525038847929216,0.06736921279820089,29,0.0027857829010566764,0.5808437856328392,0.8230001926422119,0.16224783861671468,0.1292026897214217,0.0,0.706147934678194,0.0024015369836695487,0.48312951230293205,0.0,0.5168704876970679,7351,25,-0.03576497422432687
383,1751983152.589,9.97068953064812,10676,0.0543356581416754,0.14472131781384456,0.18115482959443585,0.7131284176004893,0.0732524461962682,0.06711482839071599,40,0.003746721618583739,0.5501527567598435,0.8239998817443848,0.1681341326339453,0.11802173098538779,0.0,0.7130011240164855,0.0008430123641813413,0.48396935317518786,0.0,0.5160306468248121,7612,9,-0.029919609722271503
384,1751983153.416,9.95075462645432,10542,0.054616768425173094,0.14207677451231743,0.16914971103047735,0.7379995257875192,0.0722784460986278,0.06547699333135076,31,0.002940618478467084,0.5485838655173402,0.8269999027252197,0.1806108897742364,0.13431986340352875,0.0,0.6819389110225763,0.003130335799658509,0.4855016944157949,0.0,0.5144983055842051,7189,33,-0.02896977981395637
385,1751983154.241,9.937411951900806,10076,0.05364537352899474,0.13869091649649024,0.1658016113248643,0.7273474086678042,0.07157012800390733,0.06463981517694685,31,0.003076617705438666,0.5554790590935169,0.8250000476837158,0.1869789599047241,0.13249305279872967,0.0,0.676756649464073,0.0037713378324732037,0.4863710033888316,0.0,0.5136289966111685,6819,38,-0.0270732616078114
386,1751983155.064,9.917371902638621,9465,0.050773382722462686,0.13921797046164114,0.15634691160001796,0.7222477731152697,0.06991343815577512,0.06608235191881404,37,0.003909138932910724,0.6255780032895758,0.8229999542236328,0.189540412044374,0.1481246698362388,0.0,0.6601162176439515,0.0022187004754358162,0.5252246942684544,0.0,0.4747753057315456,6248,21,-0.025301050439668835
387,1751983155.887,9.904050329172,8803,0.05380640027641223,0.1403849245865818,0.15467116070364942,0.7267728503113561,0.07002229771232182,0.06503555020554101,38,0.004316710212427581,0.6490829464256314,0.8230001926422119,0.17755310689537657,0.1691468817448597,0.0,0.649664886970351,0.0036351243894127004,0.552541623692353,0.0,0.44745837630764695,5719,32,-0.023027886403493826
388,1751983156.825,9.884126212802828,10090,0.05367400258748174,0.1464049102133728,0.16140718657310524,0.7387111214569019,0.06950281108237828,0.06480478162104403,38,0.0037661050545094153,0.6334022920566118,0.937999963760376,0.18780971258671952,0.1666005946481665,0.0,0.6441030723488602,0.0014866204162537165,0.551303963459555,0.0,0.448696036540445,6499,15,-0.024248591811467782
389,1751983157.76,9.864250222686467,10167,0.0536435228126944,0.14883361942735612,0.16506504702974834,0.7323048313693115,0.06954964675682118,0.06440965782336548,37,0.0036392249434444774,0.6481850936485722,0.934999942779541,0.18166617487951214,0.14468378085964395,0.0,0.6710927510573423,0.0025572932035015246,0.5051863857374392,0.0,0.49481361426256076,6823,26,-0.02504620870075631
390,1751983158.698,9.84437302329148,10717,0.052820694835225265,0.1467848765537797,0.16372269958322552,0.727230785413388,0.06910009069753285,0.0641691025676282,43,0.0040123168797238035,0.6156125896508802,0.937999963760376,0.17635532331809275,0.15256135112438182,0.0,0.6688438928804703,0.002239432677055146,0.5028436717253573,0.0,0.4971563282746427,7168,24,-0.02307913698584918
391,1751983159.622,9.831104887484825,11493,0.0483785220893186,0.1378573064487645,0.14981057899721156,0.7063108252157195,0.06569762282023513,0.06050567289569078,38,0.003306360393282868,0.5591770278271166,0.9240000247955322,0.17515009135995824,0.12790394152962672,0.0,0.6952927869137736,0.001653180196641434,0.5022837778105201,0.0,0.49771622218947986,7991,19,-0.018846659068769995
392,1751983160.441,9.813960109573351,10180,0.048069592872026744,0.13160424825879397,0.1415799241883483,0.7157713617620771,0.06502765012190229,0.05661481958447415,22,0.0021611001964636544,0.5686118244340151,0.8190000057220459,0.17269155206286838,0.1255402750491159,0.0,0.699901768172888,0.0018664047151277013,0.5008251068218653,0.0,0.4991748931781347,7125,19,-0.01688417811973371
393,1751983161.254,9.805514209997861,9708,0.050811596485349136,0.12996865787257034,0.13844070757112384,0.7197115576095092,0.06684606542832489,0.05882851344478827,37,0.003811289658014009,0.5694415733986947,0.812999963760376,0.16028018129377833,0.12525751957148742,0.0,0.7112690564482901,0.00319324268644417,0.5010608516281125,0.0,0.4989391483718874,6905,31,-0.014169128230315716
394,1751983162.071,9.797265070248534,9006,0.05562464057122156,0.13172034358929313,0.14373045732540501,1.9307679323420792,0.06989882882170433,0.06474355854065277,27,0.0029980013324450365,0.5794505949914156,0.817000150680542,0.15656229180546302,0.1304685765045525,0.0,0.7103042416167,0.002664890073284477,0.5022543097097392,0.0,0.4977456902902608,6397,24,-0.017108117579763705
395,1751983162.885,9.794695758694397,8486,0.06053672584847265,0.1338888377258998,0.1470519988124345,0.7413915566589983,0.07152497515368678,0.05913221002460879,26,0.003063869903370257,0.6513109613716725,0.8139998912811279,0.14152722130567993,0.14906905491397596,0.0,0.7063398538769738,0.003063869903370257,0.5583026373950198,0.0,0.4416973626049801,5994,26,-0.019155012078881088
396,1751983163.845,9.794966327985257,9756,0.06121516698371782,0.13854736175922033,0.15126805348464892,0.707357533667344,0.07161504363155614,0.059333030003834414,34,0.0034850348503485036,0.6560826582452286,0.9600000381469727,0.13355883558835588,0.1501640016400164,0.0,0.7156621566215662,0.0006150061500615006,0.5707676440253425,0.0,0.4292323559746574,6982,6,-0.020360017117466996
397,1751983164.807,9.796403593097061,9723,0.060157335947073697,0.1429334736745404,0.15537463126391315,0.729888983919444,0.07181795301819853,0.06263391457899885,42,0.004319654427645789,0.6656662308332343,0.9619998931884766,0.13915458191916075,0.1292810860845418,0.0,0.7291988069525867,0.0023655250437107887,0.504169736260498,0.0,0.495830263739502,7090,23,-0.019197983956591263
398,1751983165.768,9.797820142285936,10075,0.05828409705842101,0.14228521127713836,0.15789512179517148,0.7021036370867769,0.07193145204923035,0.06227691530509038,38,0.003771712158808933,0.6304802901199988,0.9609999656677246,0.14213399503722085,0.1301240694789082,0.0,0.7256575682382134,0.0020843672456575682,0.5002652129070282,0.0,0.49973478709297187,7311,21,-0.021890913294154043
399,1751983166.723,9.799156239743196,10760,0.05714395930557542,0.1395192678554094,0.15496922652784761,0.6910117532606028,0.07243418952853044,0.0616373863994077,37,0.003438661710037175,0.5795384389240041,0.9550001621246338,0.13801115241635686,0.1199814126394052,0.0,0.7403345724907063,0.0016728624535315986,0.4988212759687638,0.0,0.5011787240312362,7966,18,-0.02290237299215846
400,1751983167.686,9.80037485813956,10790,0.05541524271905786,0.1300545717715272,0.1473980486420386,0.7162738440023508,0.06962420773274347,0.060701808440848215,40,0.0037071362372567192,0.5395670740686203,0.9630000591278076,0.14874884151992585,0.12400370713623726,0.0,0.72483781278962,0.0024096385542168677,0.49970531899219095,0.0,0.500294681007809,7821,26,-0.019978952378564323
401,1751983168.646,9.801460542977102,10718,0.05708019182531171,0.12945607941293144,0.14048822481371234,0.7114534781878331,0.06891679349344357,0.056148100777423486,27,0.002519126702743049,0.5359820532498967,0.9599997997283936,0.16066430304161225,0.12399701436835231,0.0,0.7138458667661878,0.0014928158238477329,0.5008398408722557,0.0,0.4991601591277442,7651,16,-0.01845955222124116
402,1751983169.605,9.802503074474295,10150,0.05917921418469777,0.13027782999471593,0.14341977580805482,0.7217712089500715,0.07098951155698872,0.05980637613201295,39,0.0038423645320197044,0.5527292155174972,0.9590001106262207,0.14433497536945813,0.14147783251231527,0.0,0.7121182266009852,0.0020689655172413794,0.5035951082952703,0.0,0.4964048917047296,7228,21,-0.017827869283056918
403,1751983170.567,9.803207468566246,10077,0.058757879966562204,0.13090825234109826,0.14667636829410455,0.7088825767144813,0.07136215113338815,0.061033106235286336,42,0.004167907115212861,0.6298624086971293,0.9619998931884766,0.1444874466607125,0.16086136747047733,0.0,0.6921702887764215,0.0024808970923886078,0.5663032267570355,0.0,0.4336967732429645,6975,25,-0.020123558273977132
404,1751983171.525,9.804257276122705,10091,0.060138763630244174,0.1359665536985654,0.1514264645876736,0.7378567251751174,0.07089192269621183,0.05890381838743709,30,0.002972946189673967,0.627463012204268,0.9580001831054688,0.1318006144088792,0.15875532652858984,0.0,0.7075611931424042,0.0018828659201268457,0.5677913658464712,0.0,0.4322086341535288,7140,19,-0.021306497384224226
405,1751983172.484,9.805254117685783,10012,0.05974673554338026,0.14366570641537652,0.15727307902366372,0.7069174042888636,0.0713487439512615,0.062014267252333936,42,0.004194966040751098,0.6580664206642066,0.9589998722076416,0.13533759488613664,0.15011985617259288,0.0,0.7120455453455853,0.0024970035956851776,0.5008840430234272,0.0,0.49911595697657285,7129,25,-0.020257910400230568
406,1751983173.446,9.806170043150077,10582,0.05434319097349681,0.14120807827956833,0.15549581635102655,0.7344179718716278,0.068356103600392,0.060383608734660484,38,0.003591003591003591,0.6309174204158347,0.9620001316070557,0.14392364392364393,0.14524664524664524,0.0,0.7091287091287092,0.001701001701001701,0.4982761161043171,0.0,0.5017238838956829,7504,18,-0.019444380841053533
407,1751983174.407,9.807024897832164,11018,0.050003749206478154,0.13542541544386202,0.14847633428564924,0.6941763845321659,0.06600739966898725,0.05812754184100767,38,0.0034489017970593576,0.5916357366221469,0.9609999656677246,0.15048103104011618,0.1300599019785805,0.0,0.7183699400980215,0.0010891268832819024,0.49584499778989244,0.0,0.5041550022101076,7915,12,-0.018087287514709262
408,1751983175.275,9.807796005865793,10311,0.049679032708671376,0.12849836650140795,0.14383809045838825,0.7208623366668598,0.06466792533851692,0.056978841852059224,31,0.0030064979148482205,0.5854435001022226,0.8680000305175781,0.16060517893511783,0.11686548346426147,0.0,0.7209775967413442,0.0015517408592765009,0.4955208486813025,0.0,0.5044791513186975,7434,16,-0.017126500417149495
409,1751983176.149,9.808260676987791,10265,0.04980672087404135,0.12922688171029567,0.13770005585786574,0.7257931148930904,0.06563631662051518,0.05679636777699056,30,0.0029225523623964927,0.5948361469712016,0.873999834060669,0.17028738431563564,0.11777886020457866,0.0,0.709985387238188,0.001948368241597662,0.49553558273169296,0.0,0.504464417268307,7288,20,-0.01797035511649671
410,1751983177.021,9.808912672754202,9795,0.05068788690767618,0.12899298478994792,0.14035052962336558,0.7182734014538265,0.06615409506002065,0.05736684864206692,30,0.0030627871362940277,0.6136677336935773,0.871999979019165,0.1660030627871363,0.12302194997447677,0.0,0.7096477794793262,0.0013272077590607452,0.49829085015470753,0.0,0.5017091498452925,6951,13,-0.018394914801890944
411,1751983177.89,9.809331864809602,9641,0.05072089348384433,0.12806160314063034,0.14183039071974332,0.7231445359249526,0.06634922615361344,0.05945155747597114,39,0.00404522352453065,0.6482440645489655,0.8690001964569092,0.1597344673789026,0.13214396846800125,0.0,0.7041800643086816,0.0039414998444144795,0.5078679829085015,0.0,0.49213201709149845,6789,38,-0.01771652201746989
412,1751983178.764,9.809956944103986,9111,0.05491438078201373,0.13224941006660482,0.14822637229308028,0.7324699119736704,0.0676339827850278,0.0587545837747739,35,0.003841510262320272,0.6673376623376623,0.873999834060669,0.1549774997256064,0.1415870925255186,0.0,0.7014597738996817,0.001975633849193283,0.546191247974068,0.0,0.4538087520259319,6391,18,-0.018849003729018203
413,1751983179.622,9.810545441306564,9072,0.056468566450922644,0.13889876825328698,0.15359373033593346,0.7129668073793975,0.06817916188657662,0.05807692851428587,26,0.0028659611992945325,0.6798054544369517,0.8580000400543213,0.15046296296296297,0.1378968253968254,0.0,0.7091049382716049,0.002535273368606702,0.5062030352143805,0.0,0.4937969647856196,6433,23,-0.022102126944329364
414,1751983180.496,9.810887840103668,9285,0.05897678105184306,0.14447972574876616,0.15588224511799914,0.7342673752001825,0.07022997245638125,0.06218145877968118,34,0.00366182014001077,0.6833309608540925,0.874000072479248,0.1518578352180937,0.13139472267097468,0.0,0.7131933225632741,0.003554119547657512,0.48246648003536174,0.0,0.5175335199646383,6622,33,-0.022988597262444056
415,1751983181.365,9.811317664666658,9526,0.05532169414985262,0.1389998843384876,0.1516922139521544,0.7235698789372242,0.06851020348316596,0.059455393588302895,33,0.003464203233256351,0.6386335262739757,0.8689999580383301,0.152214990552173,0.1296451816082301,0.0,0.7174049968507243,0.0007348309888725593,0.4807131280388979,0.0,0.5192868719611021,6834,7,-0.02386353820212913
416,1751983182.224,9.811676359486997,10218,0.054217740164346155,0.13768724160306345,0.15620018522505963,0.7154689328971022,0.06992327189290529,0.061244152164283854,35,0.0034253278528087686,0.5732173715969291,0.8589999675750732,0.1450381679389313,0.1280093951849677,0.0,0.724603640634175,0.002348796241926013,0.479902755267423,0.0,0.520097244732577,7404,24,-0.02563758640380259
417,1751983183.097,9.811876470379506,10321,0.05268981257497449,0.12912774191452933,0.14146942840006424,0.717673125397447,0.06760356523304743,0.06031198945446117,42,0.004069373122759423,0.5649256900212314,0.872999906539917,0.15773665342505572,0.12082162581145238,0.0,0.719310144365856,0.002131576397635888,0.47951966995727124,0.0,0.5204803300427288,7424,22,-0.022487602940677857
418,1751983183.966,9.812090429446775,10141,0.05408302453304041,0.13042369946615717,0.14095821502180042,0.7322294154121064,0.06773371053807976,0.05810885934371945,31,0.0030568977418400554,0.5802693125442948,0.8690001964569092,0.16319889557242875,0.13075633566709396,0.0,0.704171186273543,0.0018735824869342275,0.48025637247679387,0.0,0.5197436275232061,7141,19,-0.01806751802372081
419,1751983184.84,9.812189781685483,9451,0.05872912133591235,0.1296994732486818,0.14057278060032896,0.734865773711489,0.06998900433720338,0.059850448704052796,38,0.004020738546185589,0.5895658104114572,0.873999834060669,0.1445349698444609,0.13511797693365782,0.0,0.7170669770394668,0.0032800761824145594,0.4814792986592014,0.0,0.5185207013407986,6777,31,-0.017828517222515605
420,1751983185.708,9.812287898866554,8940,0.06153508118558013,0.1343547938758094,0.1483193508899496,0.7282689352057856,0.07182670018121065,0.06201051785871124,36,0.004026845637583893,0.6573752213550207,0.8680000305175781,0.13903803131991052,0.15492170022371365,0.0,0.7043624161073826,0.0016778523489932886,0.5506998673935465,0.0,0.4493001326064535,6297,15,-0.020494049875852748
421,1751983186.681,9.812332556611452,9967,0.06076437668575431,0.14147235584021528,0.15643779562556107,0.7346510236382735,0.0714949071876463,0.06153795077688625,37,0.0037122504264071434,0.6405095708704075,0.9730000495910645,0.13946021872178188,0.15320557840874888,0.0,0.706130229758202,0.0012039731112671818,0.5512450272579932,0.0,0.44875497274200676,7038,12,-0.022441474863539736
422,1751983187.66,9.812333816972291,9955,0.05961968060546443,0.14810147613780622,0.16397185462427183,0.692900433044864,0.07280169553659287,0.06337471251151001,35,0.0035158211953792064,0.6685330667047564,0.9790000915527344,0.14525364138623806,0.13952787543947764,0.0,0.7120040180813662,0.0032144650929181316,0.484234566082216,0.0,0.515765433917784,7088,32,-0.025742013302967427
423,1751983188.625,9.812313414422716,10145,0.05762247424492126,0.1467508529319463,0.16356316009656535,0.681850583259076,0.07253900766208207,0.06403079501809565,43,0.004238541153277477,0.6412697510514949,0.9649999141693115,0.1433218334154756,0.14144898965007394,0.0,0.7131591917200591,0.0020699852143913258,0.48153823486076325,0.0,0.5184617651392368,7235,21,-0.028030473730104834
424,1751983189.6,9.812317947279327,10720,0.054440386325759794,0.14233193248329185,0.1594705729535501,0.7209489978324987,0.07109899895279842,0.0622775836879178,36,0.0033582089552238806,0.5801050092237832,0.9749999046325684,0.14720149253731343,0.13861940298507464,0.0,0.7120335820895523,0.0021455223880597015,0.48084573449241197,0.0,0.519154265507588,7633,23,-0.028468358740887042
425,1751983190.573,9.81233610316035,10907,0.05472112333074257,0.13281782221104646,0.14953354041737896,0.7100105974352726,0.06860756412325385,0.059932779464665006,39,0.003575685339690107,0.5674939724861722,0.9730000495910645,0.15751352342532318,0.13780141193728798,0.0,0.7020262216924911,0.0026588429448977722,0.4805510534846029,0.0,0.5194489465153971,7657,29,-0.024113644351265527
426,1751983191.547,9.812320134423764,10707,0.057789057002263944,0.13416546278874056,0.1488772352455554,0.7117299133318852,0.07082349173294017,0.06241100390116762,44,0.004109461100214813,0.5803287079162875,0.9739999771118164,0.1593350144765107,0.14158961427103764,0.0,0.6969272438591576,0.0021481273932941066,0.4818329158685723,0.0,0.5181670841314278,7462,23,-0.025105830714663765
427,1751983192.521,9.812214391008638,10451,0.05719198652849797,0.13262578132283123,0.1476223640591941,0.7254720648066191,0.07077266178921339,0.06155433406362068,40,0.003827384939240264,0.5982497783624561,0.9739999771118164,0.1492680126303703,0.15022485886518036,0.0,0.6982106975409051,0.0022964309635441584,0.4847944599970532,0.0,0.5152055400029468,7297,24,-0.023076363378512564
428,1751983193.495,9.812013718548606,10130,0.056170187967346845,0.13282081983787167,0.14863133456671798,0.7069555071973493,0.06934101637957024,0.061685197303505475,41,0.004047384007897335,0.6453106528306843,0.9739999771118164,0.1493583415597236,0.14768015794669298,0.0,0.70177690029615,0.0011846001974333662,0.5513186975099454,0.0,0.4486813024900545,7109,12,-0.020422401351942145
429,1751983194.472,9.811856744999949,9990,0.057645861378940844,0.1412699255874003,0.15483134784154043,0.715953982986382,0.07037871119384052,0.062699668941909,43,0.004304304304304304,0.6516864981807454,0.9769999980926514,0.14794794794794794,0.15645645645645645,0.0,0.693993993993994,0.0016016016016016017,0.5505083247384706,0.0,0.4494916752615294,6933,16,-0.021216265203001808
430,1751983195.447,9.811598594870105,10076,0.0590635281322129,0.1457935655331212,0.15885754594070767,0.7106747666592935,0.07027646756534921,0.06186733934674962,32,0.0031758634378721714,0.6656156844760376,0.9750001430511475,0.1555180627233029,0.13626439063120285,0.0,0.7056371576022231,0.0025803890432711395,0.48595844997789894,0.0,0.5140415500221011,7110,26,-0.023210465754279302
431,1751983196.421,9.81133138782469,10590,0.054139727976844326,0.14353085870275356,0.15790390911759772,0.7118624995157344,0.06938460212339592,0.06360606281505177,46,0.0043437204910292725,0.6267416628597533,0.9739999771118164,0.15731822474032106,0.12946175637393767,0.0,0.7104815864022663,0.0027384324834749765,0.4839546191247974,0.0,0.5160453808752026,7524,29,-0.021283189728471943
432,1751983197.396,9.811071677673954,10948,0.052901002502336134,0.1396021129686047,0.15641628502257623,340.0343364919119,0.10115908322839534,3.249736551360652,46,0.004201680672268907,0.5606514360685663,0.9749999046325684,0.154548776032152,0.12805991962002192,0.0,0.7154731457800512,0.0019181585677749361,0.48340945926035067,0.0,0.5165905407396494,7833,21,0.007306577463247627
433,1751983198.369,9.810794133888908,11120,0.05249338047086369,0.13028017905752365,0.14125172170898387,0.6871170481239585,0.06705677430067462,0.0576385193117631,30,0.002697841726618705,0.5458703793704794,0.9730000495910645,0.17176258992805754,0.12544964028776978,0.0,0.7003597122302159,0.0024280575539568344,0.4846176513923678,0.0,0.5153823486076322,7788,27,-0.018581504969114992
434,1751983199.244,9.810453089323754,9703,0.05370979380484788,0.13242795558068463,0.1455200379092593,0.697800886261121,0.06888483522334764,0.06015412136789854,33,0.0034010099969081727,0.5581141923087952,0.875,0.1745851798412862,0.13500979078635472,0.0,0.6881376893744203,0.0022673399979387817,0.4862089288345366,0.0,0.5137910711654634,6677,22,-0.01916598838043821
435,1751983200.122,9.810170548201699,9362,0.053208979373543505,0.13021363790429877,0.14192290627691478,0.7322395025280084,0.06832807588011894,0.06030014663890573,34,0.003631702627643666,0.5827586206896552,0.878000020980835,0.163106173894467,0.14366588335825678,0.0,0.6897030549027986,0.0035248878444776757,0.48725504641225875,0.0,0.5127449535877413,6457,33,-0.018446343016665825
436,1751983200.999,9.80967335437888,8930,0.055575452846036905,0.13258553918419466,0.14713809344346135,0.7074451568396832,0.06903576459280653,0.05997712828446308,27,0.0030235162374020155,0.6480329218106996,0.877000093460083,0.15722284434490483,0.16215005599104143,0.0,0.6776035834266517,0.0030235162374020155,0.5524532193900104,0.0,0.4475467806099897,6051,27,-0.018220088749978686
437,1751983201.979,9.809211625993294,10065,0.05608204880695205,0.13974790807505452,0.15533336125827696,0.7110709644256507,0.0694270033862645,0.06315231957205919,42,0.004172876304023845,0.624794313170539,0.9800000190734863,0.16472925981122702,0.16363636363636364,0.0,0.6690511674118231,0.0025832091405861898,0.5522911448357153,0.0,0.44770885516428466,6734,26,-0.020525040204308002
438,1751983202.962,9.80881454181666,10192,0.05493530172435044,0.14373180706005392,0.1574586955099006,0.6918575618784552,0.06911687717136661,0.0627201890662437,44,0.0043171114599686025,0.6443279001162132,0.9829998016357422,0.16375588697017268,0.14658555729984302,0.0,0.685243328100471,0.004415227629513344,0.5055400029468101,0.0,0.49445999705318994,6984,45,-0.01961584004974502
439,1751983203.942,9.808462999840394,10793,0.0537802537636737,0.1395201306388135,0.15352358028741506,0.6874745921418338,0.0678872858048174,0.060971442247026685,42,0.003891411099786899,0.6109216029424851,0.9800000190734863,0.1545446122486797,0.1467617900491059,0.0,0.6961919762809228,0.002501621421291578,0.5032709591866804,0.0,0.4967290408133196,7514,27,-0.018332821732019198
440,1751983204.925,9.808141759350187,11862,0.04899671413933275,0.13300997362047737,0.14695615271949405,0.7109871349511925,0.06475710199643776,0.05877329693312194,37,0.0031192041814196592,0.5633115442633618,0.9830000400543213,0.1686056314280897,0.12636992075535322,0.0,0.7034226943179902,0.0016017534985668521,0.501856490349197,0.0,0.498143509650803,8344,19,-0.01742312867900846
441,1751983205.749,9.807951751511984,10062,0.0487955643080894,0.1274100023942181,0.13662274056845525,0.7211063075672619,0.06437860152067257,0.0562999490473895,32,0.003180282250049692,0.5599869914853358,0.8240001201629639,0.16010733452593917,0.12134764460345855,0.0,0.7165573444643212,0.0019876764062810573,0.5016354795933402,0.0,0.4983645204066598,7210,20,-0.013965211636639576
442,1751983206.577,9.80770601874373,9907,0.05219213596250845,0.12869979117899802,0.13831346787816523,0.7222572670538582,0.06706645773927815,0.057666262875051326,35,0.003532855556677097,0.5723569550704517,0.8279998302459717,0.15635409306550924,0.12264055718179065,0.0,0.7184818814979308,0.002523468254769355,0.5012081921320171,0.0,0.4987918078679829,7118,25,-0.012010493635386716
443,1751983207.405,9.807551311923175,9203,0.056296442625216256,0.1292195059211317,0.13933554615990731,0.7166893864653362,0.06968244400144014,0.058735591619535836,32,0.003477127023796588,0.5819892870882779,0.8280000686645508,0.1483211996088232,0.12865369988047376,0.0,0.7196566337064001,0.0033684668043029446,0.5021217032562252,0.0,0.4978782967437749,6623,31,-0.015978334016773038
444,1751983208.224,9.807317889093685,8616,0.060929307021435314,0.13196435354496472,0.1457830429369458,210.2540362528923,0.09622433235260035,2.265252364453295,36,0.004178272980501393,0.6510890684119031,0.8190000057220459,0.13904363974001857,0.15482822655524606,0.0,0.7039229340761374,0.0022051996285979572,0.5677471636952999,0.0,0.4322528363047002,6065,19,0.0028759069343614243
445,1751983209.184,9.807085757607151,9729,0.059022012216410756,0.1366461785599011,0.15149915933448718,0.7387378519836513,0.07063832691340498,0.059930024669642055,34,0.003494706547435502,0.6426511979130912,0.9600000381469727,0.13978826189742008,0.1501695960530373,0.0,0.7089115016959605,0.0011306403535820742,0.5707381759245617,0.0,0.42926182407543834,6897,11,-0.01932894483514598
446,1751983210.146,9.804707157609757,9747,0.05819304612152236,0.14257226318163604,0.15816369873469205,0.7179638769342152,0.07067037373092032,0.06123985067003997,34,0.00348825279573202,0.6548918671045235,0.9619998931884766,0.14609623473889402,0.13542628501077256,0.0,0.7153996101364523,0.0030778701138811943,0.5019743627523207,0.0,0.4980256372476794,6973,30,-0.019936979398423933
447,1751983211.107,9.79689682859496,10088,0.05606408916037704,0.14465219388557837,0.16183172938142598,0.7242570975489686,0.07188229092010788,0.06486572937913877,44,0.0043616177636796195,0.6263885205810424,0.9610002040863037,0.15553132434575734,0.12995638382236321,0.0,0.7121332275971451,0.0023790642347343376,0.49994106379843817,0.0,0.5000589362015618,7184,24,-0.023279006989619648
448,1751983212.065,9.788634267355226,10694,0.056078569890585434,0.14193189659605937,0.15630562099163,0.6871211398108806,0.072367440766284,0.0613252620629848,31,0.002898821769216383,0.5634005763688761,0.9579999446868896,0.14737235833177484,0.12633252291004302,0.0,0.7244249111651393,0.0018702075930428278,0.4989538824222779,0.0,0.5010461175777221,7747,20,-0.025877063493450984
449,1751983213.021,9.771737329386266,10683,0.05439415280429875,0.1335739570465283,0.14896170900610578,0.7189001673496032,0.06983123283275249,0.06289881499221846,43,0.004025086586164935,0.546691403834261,0.9559998512268066,0.16362445006084433,0.1273986707853599,0.0,0.7076663858466723,0.001310493307123467,0.49967585089141003,0.0,0.5003241491085899,7560,14,-0.024030599199336845
450,1751983213.986,9.750321095056409,10650,0.05688809451512401,0.13296388302473938,0.144228480735538,0.7376825044663593,0.0700386716465253,0.06010986282734154,34,0.003192488262910798,0.5397008055235903,0.9650001525878906,0.17248826291079813,0.13502347417840377,0.0,0.6906103286384977,0.0018779342723004694,0.5006482982171799,0.0,0.4993517017828201,7355,20,-0.02177597653056926
