scan,cond,obj,J0,gnorm,dhat_t_mm,dhat_r_deg,tstar_mm,rstar_deg,lbfgs_t_mm,opt_cos,Jstar,icp_iters,lst_gn,lst_conv,lst_onbnd,eigmin,condH
413,scale,p2l,0.00678932708899077,0.05457050132607459,73.58547984359971,4.045118172075324,130.68775460525887,3.4620339579239605,0.0,,0.0032541607550907615,40,0.0,False,False,-5.843139348944723,37.54063745100243
414,scale,p2p,0.008755172759198236,0.06161050421194365,402.70573866122874,12.975486845325424,135.06317396190437,2.9825573001874925,0.0,,0.004447222573311118,40,0.0,False,False,-0.005853425849102385,144.6692011605143
414,scale,p2l,0.007358502298266356,0.055922030835391406,202.9143431191299,3.2782114392390302,128.6460785364698,1.9597693394045217,0.0,,0.003916709563739856,40,0.0,False,False,-2.9939347224373085,62.68014137838414
415,scale,p2p,0.008115301111821769,0.058339833654101905,28966.32145145145,4488.323759010948,133.19353794337607,3.7430125397222103,133.29889243405307,0.9999693206172574,0.003998535681062112,29,5.490876929687157e-05,False,False,-9.847738147054004e-05,8685.02996962551
415,scale,p2l,0.006783142053157737,0.046603011382680706,77.34412826868576,3.6971526302342417,125.19707213474076,2.111963547338819,121.21676532404028,0.9980562360172454,0.0032730128103184513,40,0.00463072771488526,False,False,-1.5741342004566703,5.657837751589594
416,scale,p2p,0.008492232265941282,0.05357815280948498,286.0167545575365,5.7961030765459025,132.57967377235556,4.9947460121990925,0.0,,0.004622878281502854,38,0.0,False,False,0.015874438991374168,60.94476144468056
416,scale,p2l,0.0074666976345722225,0.046215702282057305,29.335245964787845,0.7690521482563311,126.18400945071332,4.159876254951626,0.0,,0.003922769460741564,40,0.0,False,False,0.5615172233746467,6.269025115745871
417,scale,p2p,0.008141417614471354,0.05288742006193485,379.67340588320724,56.99899855603038,131.85329734628195,3.7082946251553777,0.0,,0.0043601338507559175,40,0.0,False,False,0.0038525211848923625,257.8244014991298
417,scale,p2l,0.006631671722010134,0.04216141686396219,99.85282263163216,2.394833412260214,123.32640427098181,2.7589601028273165,0.0,,0.0036450084032252756,40,0.0,False,False,-1.3184629720830996,51.08468261654616
418,scale,p2p,0.008006810995791223,0.060233384563873206,400.7047512403515,29.922213261192613,133.13987536344973,4.493455284221515,0.0,,0.0038622164243154906,24,0.0,False,False,-0.010239282995135001,93.69753488763997
418,scale,p2l,0.006832157560216031,0.05061497156858005,2975.6827897499775,395.09222875645276,128.8971292397576,4.072848668267025,0.0,,0.0034028316064714115,40,0.0,False,False,-1.176250441355853,4003.2528545196988
419,scale,p2p,0.008535233239076253,0.066135204867483,32317.235613849243,3874.9971748698463,132.21572751872995,3.389848174987726,0.0,,0.004227790303752409,40,0.0,False,False,-0.0002529463122212969,3604.5750163480843
419,scale,p2l,0.006714252602712743,0.04685868653032356,23.409940335912406,0.7627471126622865,127.67325499104624,3.001505895928469,0.0,,0.0032776087666680264,40,0.0,False,False,-0.5056433014428175,13.680389589607788
420,scale,p2p,0.009028769880221115,0.06684146104460288,241.33583368094148,7.818940141803301,132.76471401125085,4.225598345951622,132.8642835177623,0.9999732991604589,0.00460261298253252,30,7.281655178773175e-07,False,False,0.032132759528426924,28.188512388175255
420,scale,p2l,0.007436648089750253,0.058295607999222586,23.176079851032817,0.9672867036151188,131.94568403662856,4.076694060863774,114.20752891912267,0.9376367723209151,0.004051817361482618,40,0.005021702321865076,False,False,0.23692961592327516,12.330828870957296
421,scale,p2p,0.008862240599399428,0.06336202477927731,282.8740652969174,11.292343741154493,135.73903630920034,4.506662512723688,0.0,,0.004507480948387733,30,0.0,False,False,0.015904715145626108,54.19383357778695
421,scale,p2l,0.007532209423065275,0.04990048929143417,76.96854207059353,2.3826281921773402,130.60320628523118,3.6935007025236923,0.0,,0.003616785667453643,40,0.0,False,False,-1.1352648170311002,6.322267946130838
422,scale,p2p,0.009203463073740868,0.060331604268319426,220.30678068766,8.760275363979972,139.18340661024496,4.7875220426777085,0.0,,0.004737071292423624,27,0.0,False,False,0.04738415780016376,19.976972896142726
422,scale,p2l,0.007881367632993647,0.05748908493444958,89.25962084094323,2.0159994329462663,133.6936160037813,3.764767729403832,0.0,,0.004225301621659508,40,0.0,False,False,-0.9612548412551444,21.003296626492045
423,scale,p2p,0.009169979521396485,0.05752981428519489,253.71221942046213,6.194987651088332,136.01673022298417,4.424157084463391,0.0,,0.004852974874010223,40,0.0,False,False,0.0418847621153064,20.55118811443421
423,scale,p2l,0.007828864512970808,0.05056361254157259,61.42319488897015,0.5504314505937083,128.93310306676284,3.0795589535692933,0.0,,0.004215550489297588,40,0.0,False,False,-4.430598419681563,25.79560674846293
424,scale,p2p,0.008707579348832744,0.05480602336673312,237.51280722128152,6.086434654839828,137.40648293597087,4.419582326457505,0.0,,0.004552077417160816,31,0.0,False,False,0.010298853083322856,88.19876639554809
424,scale,p2l,0.007327300638231846,0.03885521986658274,17.38288783545351,0.875521841852023,132.85532925892542,3.9404564290980413,0.0,,0.0039642721388753206,14,0.0,False,False,-2.1714532701606846,5.504668775111307
425,scale,p2p,0.008192131058300668,0.056839942710660084,347.7222378518712,42.64655196475677,133.76214986944308,4.7177628498003585,133.7358770277722,0.9999645615884831,0.00414959881315849,36,6.907535390120407e-06,False,False,0.006544198000567889,127.4882655013023
425,scale,p2l,0.006611646295317689,0.045700419878920776,18.38037231303533,0.3159254415021219,126.30981126249743,4.296608285300225,126.80089242857245,0.9870802800618751,0.0033690795220883366,40,0.0034824529783928906,False,False,0.3275406494546053,34.43495651080787
426,scale,p2p,0.00881066386557415,0.05777671523380308,3181.9478706483887,800.7222901379522,136.3534170613009,5.403600693987374,0.0,,0.004582781993322106,40,0.0,False,False,-0.00020208653274389642,4390.083205774245
426,scale,p2l,0.007427269690752768,0.049209097454502006,404.19739271412556,12.417222459759978,132.67802009416414,4.89902419272669,0.0,,0.0036549447289278467,40,0.0,False,False,0.06737513034241607,44.9695540894369
427,scale,p2p,0.008762471469720194,0.05836050139357247,343.29163295020385,33.18213653209463,142.22019015736845,5.709710285202506,0.0,,0.004497354263569673,40,0.0,False,False,0.01137232258693733,81.18617606653193
427,scale,p2l,0.007376510339632887,0.04806458823811941,19.155183521057847,0.6501676749647151,135.85926741415912,5.854849238650249,0.0,,0.003470198299292002,40,0.0,False,False,0.870596657404231,9.043404193887843
428,scale,p2p,0.008676920311889819,0.0588451289443927,220.62594985850674,27.166918706036725,139.83382916088823,5.940011384217963,0.0,,0.00458695341094526,40,0.0,False,False,-0.010586474876649911,80.44616726491907
428,scale,p2l,0.007180542212459596,0.04732362200615641,39.67218709672193,0.3680139959713957,133.65511589650825,5.970294137553229,0.0,,0.0038082079904837762,40,0.0,False,False,-8.234650889009195,31.655496329818146
429,scale,p2p,0.008899062492994608,0.06088229538122082,286.87073832539915,7.311475358021446,138.14122493178846,3.625751077521816,0.0,,0.0046913019558361595,37,0.0,False,False,0.004951802684978791,177.02801627273573
429,scale,p2l,0.007125590554508081,0.05626522277567744,260.25492796559536,11.066909882278178,132.80836299388727,2.9960114437219705,0.0,,0.004121689308524181,40,0.0,False,False,-3.985925550855544,35.22696547301632
430,scale,p2p,0.008683966126399423,0.059279526946696144,309.48712895760053,39.20709180866978,136.39869082308036,3.7123737507622776,136.37888835575114,0.9998706702115866,0.004488756353180421,33,4.008962427099889e-05,False,False,0.0038936661589752133,228.4150015762497
430,scale,p2l,0.00732548419271871,0.05122420943615485,29.32699421975552,0.5666090690305089,129.9625843786848,2.8946621289558263,124.35793808128308,0.9224420689056104,0.003762777141663053,40,0.017804171091388217,False,False,-4.7730720553118395,8.205295699994128
431,scale,p2p,0.00885965742807421,0.05732489291434636,352.9986003523547,24.144213590098698,133.54875064956468,3.562616841229645,0.0,,0.0047158589488349775,27,0.0,False,False,-0.008105255760946985,108.40275973028479
431,scale,p2l,0.007210776285559887,0.05910411018655639,57.6303790415985,8.782283099073943,128.62793973288012,2.8335033278294803,0.0,,0.0040252515206886715,40,0.0,False,False,-0.5343698970579515,34.19753309193656
432,scale,p2p,11.338157764595842,0.10892885546460186,691.3482250787889,24.976814050422973,170.16005549846963,13.449342555342598,0.0,,11.32391497141832,40,0.0,False,False,0.025092926159812477,32.3169093850897
432,scale,p2l,9.498044862333696,8.335498804990628,132.85890175169462,39.0030441583811,53.241741493481555,0.0,0.0,,9.497560144990217,1,0.0,False,False,-22.151473325596328,57.09629015558896
433,scale,p2p,0.007830173756390552,0.060403647704070515,1057.96586580013,32.74470782838824,130.72607941318168,3.4479010183623617,0.0,,0.003713990854731516,37,0.0,False,False,-0.01787399501272729,46.26599088746452
433,scale,p2l,0.0065393628989647064,0.058880826910612756,28.374480739031082,0.1999560965044555,125.9232894309894,2.802684762173162,0.0,,0.003012539796143622,40,0.0,False,False,-13.852664329900152,24.784118406100553
434,scale,p2p,0.00840846669348618,0.06271704163033587,2423.014615289184,195.3355766274637,135.63777968142887,4.47987147666281,0.0,,0.0040764791754509385,40,0.0,False,False,-0.02427527330834922,109.55917567390632
434,scale,p2l,0.007232007355712706,0.05546704690818122,136.94436972478852,7.743067447007505,133.461187633547,4.759688990171984,0.0,,0.003595900402954517,40,0.0,False,False,-4.735199945214946,29.410265242279106
435,scale,p2p,0.008373621475798619,0.06201197801486207,355.1914842715414,30.198418283468445,136.41927399908684,3.2073949561084003,136.32518275738033,0.9999846593704913,0.00419985530617564,40,4.450504743964229e-06,False,False,0.005399389752040236,159.79396696474365
435,scale,p2l,0.006897021794474891,0.06430862070457112,51.93157499790441,6.066548345518916,133.14396797418962,2.9787823779494986,121.78964812065728,0.9928540768725683,0.003418200915276008,40,0.012499176033272422,False,False,0.0821970091752541,129.80451609225793
436,scale,p2p,0.00844095351462556,0.06367972563023255,504.4154558555345,20.815687474114398,137.17204857286438,3.8005474699996387,0.0,,0.004100198868189424,34,0.0,False,False,0.0026815343777041784,313.9368181199694
436,scale,p2l,0.007056647100460983,0.05120694309638708,22.197890885268464,0.1850711155842311,133.15240934708285,3.5400889813327465,0.0,,0.003620447787793885,40,0.0,False,False,-9.804661757239803,9.279885989125923
437,scale,p2p,0.00886042570369971,0.05939237886405193,452.67161632341026,97.43804223160556,139.86116741602982,4.006343360665125,0.0,,0.004552151335308168,40,0.0,False,False,0.002568048279002224,313.6132753891456
437,scale,p2l,0.0075468222626158135,0.05755085759389431,34.38118669722226,0.5859329527006556,136.0220149570939,3.642116211914338,0.0,,0.004126607452300308,40,0.0,False,False,0.8872170805663231,3.378870346152493
438,scale,p2p,0.008794058710189364,0.05959832508423727,745.7608943457819,11.234318828450258,138.55755230006613,3.700853792244093,0.0,,0.0043264369284062455,39,0.0,False,False,-0.04080492420502788,20.780458553017954
438,scale,p2l,0.007435913796319421,0.04757548524988314,120.7584543445836,1.0274473492328882,133.45492591053576,2.9786709229501076,0.0,,0.003829364276145047,40,0.0,False,False,-1.3845598330857798,24.315116627520347
439,scale,p2p,0.008384302673884545,0.058632406276009186,361.2559276736457,4.194602469618559,136.17537152970826,3.82985104171169,0.0,,0.004135121864760816,36,0.0,False,False,-0.03961581518280153,22.10493802998495
439,scale,p2l,0.007245903954250603,0.049575476395644906,114.36700198822675,3.018107016760972,131.16951368785064,3.451715552259051,0.0,,0.0036723821756713994,40,0.0,False,False,-5.937590052465933,24.10246998283498
440,scale,p2p,0.007701697857538593,0.05577624660193976,295.56391716177353,10.05134884459457,132.67596320032888,3.785880831249063,132.77309385500635,0.9999745591710014,0.003796398355546636,33,8.085088589548697e-05,False,False,-0.02203155254928499,41.8745710471742
440,scale,p2l,0.006333022522588674,0.052491160637867185,474.87003633887645,14.067699673377765,128.60178450847357,3.5308811296963114,133.79535384156466,0.9854458794259682,0.003233603735957284,40,0.003937572243553401,False,False,-2.523786048079733,49.333863526783496
441,scale,p2p,0.0074478930267545575,0.0632517745290803,756.4194082768039,14.579254559474386,130.0865449571839,2.4106561233522683,0.0,,0.0033190472614478103,40,0.0,False,False,-0.022056322441700082,39.70886191053442
441,scale,p2l,0.006308210135853664,0.052752656961937865,30.36098312586242,1.4293286934175855,124.63887474818758,1.3263423492035353,0.0,,0.0027539272019744985,40,0.0,False,False,-1.2689773857521247,4.9527494411797415
442,scale,p2p,0.007991421850409935,0.06780607933765255,425.58515466972364,11.037110451692351,132.38792715982535,3.9441579506127153,0.0,,0.003562134376840211,35,0.0,False,False,0.023309071518235826,39.93885779157801
442,scale,p2l,0.006669056706579828,0.05400803478228208,71.2483573271009,3.6670344382956817,129.51728462075275,4.33193818441878,0.0,,0.0029409399997930084,40,0.0,False,False,-3.795286411628679,13.93160759466415
443,scale,p2p,0.008430117099568727,0.06959038395017811,503.26156043564106,42.385139808770056,131.65628053706845,2.949678014395315,0.0,,0.0038908397004456165,40,0.0,False,False,-0.0018882671128419523,487.1050724739907
443,scale,p2l,0.0071132535978716905,0.0595106554584976,32.61838337156324,1.0151216585596432,128.6533184117923,2.6515414941924456,0.0,,0.003535787954184099,40,0.0,False,False,-5.86172266931809,10.681659396900757
444,scale,p2p,5.513934081801437,0.10364878370954804,648.5182330622209,16.614721767972448,150.09371012717165,6.028888262900271,0.0,,5.5039962971495004,39,0.0,False,False,0.025114607198749417,31.79102512211691
444,scale,p2l,3.72653157502697,5.205397485913428,1625.5722790749764,203.3878410454064,72.3271196712524,0.0,0.0,,3.728388596303394,1,0.0,False,False,-8.380187658716183,24.353766246313945
445,scale,p2p,0.008568819945365633,0.06832306587931464,452.8577449874716,14.217108464129671,134.9050259025431,4.615255221914493,134.82116928837053,0.9999621853927647,0.00408161544446855,36,6.109753673657293e-05,False,False,-0.03829042603579495,19.653746237659895
445,scale,p2l,0.007300918134720622,0.05526914720428971,18.902044290890718,0.4349284160873212,131.21539075390697,4.589208708771725,145.64457090880234,0.9813572382102596,0.003651424092616298,40,0.0038594612017802355,False,False,0.5561134121957229,8.21161435898113
446,scale,p2p,0.008740789931809581,0.065909369378544,1076.6008413604363,86.37835979813022,136.9417754500858,4.632774240533526,0.0,,0.004106322115043157,40,0.0,False,False,0.008024993569577515,93.70409523869037
446,scale,p2l,0.007499727864171008,0.061960688986567675,50.81215072912783,8.77807499064271,137.8800158621802,5.212429759515062,0.0,,0.003745710323351333,40,0.0,False,False,-1.4702848069768186,6.620875633528416
447,scale,p2p,0.009294580920463605,0.060975398613144396,808.5983111621571,39.28631690198703,139.19921987892187,4.639417877858484,0.0,,0.0047022410700383105,40,0.0,False,False,-0.0073924200063934,105.08579820565292
447,scale,p2l,0.007879252845663431,0.06172168127909291,367.75667761171616,19.938544254207194,134.00803666981753,3.9136715964373603,0.0,,0.004229441884585648,40,0.0,False,False,-0.8059428876973884,51.65060751898809
448,scale,p2p,0.008799773924623,0.05786813652904682,530.3731451159063,18.85677572331032,137.46176757398317,2.842773311950852,0.0,,0.004366878526212679,40,0.0,False,False,0.01877568132018996,45.257509931976806
448,scale,p2l,0.007436348054681482,0.056832294431791275,272.65769169375494,12.398007562913921,132.45678558560903,2.536474930081741,0.0,,0.003850207839831059,40,0.0,False,False,-0.11783122459052167,64.63957850988926
449,scale,p2p,0.00868908597066724,0.056936834592328185,604.843365885264,12.558743266725422,133.8243012997634,3.5216132677595753,0.0,,0.004481442384951964,40,0.0,False,False,0.029380047874452028,27.25795891793429
449,scale,p2l,0.007375564996903944,0.05449840298060432,281.94565875287446,7.575292690894198,124.44270391755325,2.812887198222392,0.0,,0.0037770273029507483,40,0.0,False,False,-1.464866030792286,9.824182181879445
450,scale,p2p,0.008389602323634412,0.0629834652871613,751.2448871448674,20.013188157869774,139.28985981423867,3.9146287893099188,139.42597111902978,0.9999759920872868,0.0036995768333487754,36,5.071210436607202e-06,False,False,0.002233077693950653,353.9280260501361
450,scale,p2l,0.0069494624327766765,0.06677573512719516,19.651932658219927,0.35321520201605966,133.85038005165416,3.8350800872770505,118.17492281252974,0.9121241180717921,0.003037912708065649,40,0.003175276503815217,False,False,-9.039617945678755,5.944765593010213
451,scale,p2p,0.009013383235485627,0.06660791055160778,431.91699159614535,17.121575485939566,143.8814191151007,4.7571272716021005,0.0,,0.004106353862436928,35,0.0,False,False,0.00895610512211255,82.56412080367438
451,scale,p2l,0.007558849000077222,0.05413116095197814,65.80059281243047,9.882300698557646,140.25860943052916,4.5437958516706525,0.0,,0.0035550823660186618,40,0.0,False,False,-3.7351543491397328,342.8594639776719
452,scale,p2p,0.008972046067512968,0.06254983448929562,460.8055303143822,18.389305021710737,147.22261940696401,4.79161195638621,0.0,,0.004257795167141661,35,0.0,False,False,-0.01993402186915634,40.152769519493745
452,scale,p2l,0.007556012935965548,0.05296367183753706,28.466784146436336,0.9544612496025296,142.35262639042935,4.516394136460138,0.0,,0.003671895461889589,40,0.0,False,False,0.49193752499271254,11.04087010225487
453,scale,p2p,0.009072259125940634,0.060616757263928386,944.6414866059627,47.69682445574083,144.9386212889561,4.70534080791532,0.0,,0.004500400632452917,31,0.0,False,False,0.008296844256843069,104.74433441981628
453,scale,p2l,0.007607947928544326,0.054125083658534,59.728350270552795,1.852077128882864,138.65634625385138,4.296739853005002,0.0,,0.003860151459879467,40,0.0,False,False,0.16185221763001617,14.32958919533159
454,scale,p2p,0.009339342244510766,0.06078415182836755,371.0042886300777,14.954754226644113,141.80498059163054,4.742547883289679,0.0,,0.0047209129739748685,40,0.0,False,False,-0.02183178108068213,38.87693217260173
454,scale,p2l,0.007919716508167337,0.05424688614390474,83.39332533794922,5.288956978716914,134.50003057426494,3.755376301523061,0.0,,0.004050469267099323,40,0.0,False,False,-2.4379909142095912,10.668195067964657
455,scale,p2p,0.008900187859020334,0.060843626074485124,680.8851331042287,21.61897129476253,140.0487146218771,4.8417229459110604,140.03525386081432,0.9998255136082705,0.004220838347818788,40,8.171752298834276e-07,False,False,-0.025065606797105455,32.696221674640654
455,scale,p2l,0.007532176072147284,0.052291791781622035,52.54640804865781,1.9808221558937973,134.54755607430238,4.372050500994895,100.16642328966087,0.5512342736950545,0.00363083896130495,24,0.0042881810076768265,False,False,-6.055348587063291,19.060196664533137
456,scale,p2p,0.007884109417671007,0.05960428943469475,552.5709566881542,29.395173244523512,139.3714901267467,4.615585252416143,0.0,,0.003258358044063774,40,0.0,False,False,-0.013162173558199916,63.67166511298792
456,scale,p2l,0.006619415086674389,0.06274401297140397,55.90709958783434,5.397135576095398,135.2797042541193,4.354185533096756,0.0,,0.0028432870687532933,20,0.0,False,False,-2.8774842542525727,35.43057717752636
