dataset,order,scan,block_full,in_support,condition,kind,n_points,gt_norm,gr_norm,residual_rms_mm,trans_error_mm,rot_error_deg,patch_spread_mm
IV,23,23,0,False,raw,p2l,9380,0.05406130359692124,0.015175123870237936,63.43126888922546,104.21898810537382,1.7295113982161567,79.14486347343374
IV,23,23,0,False,N1,p2p,9380,0.016755678422558016,0.01207183266158423,53.4580588086782,84.97548817954491,2.364981669260906,71.73426478332246
IV,23,23,0,False,N1,p2l,9380,0.013878660237395563,0.008672148352111558,50.407548375833954,91.87742306243481,1.7092358588007657,71.73426478332246
IV,23,23,0,False,N2,p2p,9380,0.0173427686606242,0.01417079261126453,54.72977927324908,91.69637401633814,3.944089678834758,76.64312711204653
IV,23,23,0,False,N2,p2l,9380,0.014377598392090251,0.013602131033988298,51.308006194681916,95.53240162230733,4.116003230072062,76.64312711204653
IV,23,23,0,False,N3,p2p,9380,0.033982496850416155,0.016174175640508968,61.51334884500515,93.0199628474382,2.169574858316818,88.5427071882343
IV,23,23,0,False,N3,p2l,9380,0.030132050365003334,0.012370799831828065,58.653964935237305,94.12406292245099,1.9819455256813605,88.5427071882343
IV,24,24,0,False,raw,p2p,9332,0.06005204095943377,0.02140981728504858,69.67077519830026,108.74166733467129,2.4074988542658184,142.52669607046215
IV,24,24,0,False,raw,p2l,9332,0.05640918731757702,0.018638302314689166,67.22714607614822,110.18452168283743,2.643537918967985,142.52669607046215
IV,24,24,0,False,N1,p2p,9332,0.016017309969300626,0.012211569807349483,56.103649449855254,93.71302560880586,2.417791436526794,111.15925825591451
IV,24,24,0,False,N1,p2l,9332,0.012569527370302312,0.009886303905742288,53.12255710278579,96.56385819856423,2.626102810571548,111.15925825591451
IV,24,24,0,False,N2,p2p,9332,0.02006940951384413,0.014790391047127708,57.80924641638127,99.05859346050747,4.285054252171793,116.33011557468382
IV,24,24,0,False,N2,p2l,9332,0.020404684556058046,0.013155350762818992,54.259169132302176,101.25525361633959,5.044110418013361,116.33011557468382
IV,24,24,0,False,N3,p2p,9332,0.03804869199330833,0.016742302955414845,65.20942223091983,98.71453391715136,2.3807062832686676,152.03333767974837
IV,24,24,0,False,N3,p2l,9332,0.03893533739285337,0.015719275558144768,62.5413188544956,95.2284399569656,2.500236605481441,152.03333767974837
IV,25,25,0,False,raw,p2p,9334,0.05959029424773176,0.02246159461017324,69.50720879770631,106.76388010376662,2.247600552170314,84.37818022072126
IV,25,25,0,False,raw,p2l,9334,0.055527773427796925,0.024835050668618353,66.48839140329667,111.65815535983575,1.9632761627802886,84.37818022072126
IV,25,25,0,False,N1,p2p,9334,0.015911167455196343,0.01226792103207947,55.84834225346654,91.17952741210688,2.3012230091640924,71.18633585760257
IV,25,25,0,False,N1,p2l,9334,0.01240915818693434,0.009316544667639617,52.25590645561859,98.31392756034984,1.9203338194373183,71.18633585760257
IV,25,25,0,False,N2,p2p,9334,0.02066897168766367,0.01533494547483473,57.7207519320422,96.87957312011748,4.128381344361231,95.91417517078725
IV,25,25,0,False,N2,p2l,9334,0.019271344249685733,0.016212617235828335,54.16527458356628,102.497428450106,4.362724395925246,95.91417517078725
IV,25,25,0,False,N3,p2p,9334,0.038765772461554056,0.017287180768125812,64.96523283049999,98.30919307945763,2.1913727899471778,84.02051210553174
IV,25,25,0,False,N3,p2l,9334,0.03887998298178857,0.017512402961117134,61.608853388559886,97.94069816270483,2.027625091548582,84.02051210553174
IV,26,26,0,False,raw,p2p,9329,0.0597837741979613,0.02220072759559298,69.07742268946527,103.95485489125788,1.849512479657655,46.27901612050021
IV,26,26,0,False,raw,p2l,9329,0.05672475297048521,0.021543556639818964,66.52685580232242,108.05940031766526,1.2035979284407285,46.27901612050021
IV,26,26,0,False,N1,p2p,9329,0.01474720252771654,0.011759234735273665,55.19236623937498,86.59360279538608,1.8019513641655056,66.04158644240863
IV,26,26,0,False,N1,p2l,9329,0.010822792664740134,0.010204703093787269,51.964370004735684,92.33212074867282,1.2311461804895285,66.04158644240863
IV,26,26,0,False,N2,p2p,9329,0.019829428248338485,0.014568172408432925,57.03587446048052,92.44340626740166,3.612664157389332,97.4074487876944
IV,26,26,0,False,N2,p2l,9329,0.018550583679085724,0.014403045882885957,53.78840163960949,97.80456672322842,3.582161871395339,97.4074487876944
IV,26,26,0,False,N3,p2p,9329,0.03927663891663364,0.016122064834376518,64.39225147730643,94.08510469075252,1.7681715569292993,54.04820639914255
IV,26,26,0,False,N3,p2l,9329,0.03940451279252556,0.017606214216407592,61.52541313356219,96.56978475846995,1.6389687995692916,54.04820639914255
IV,27,27,0,False,raw,p2p,9260,0.06117595442576589,0.023285440496380056,71.26148277589645,107.09942788887699,2.024970882272731,90.14063795048514
IV,27,27,0,False,raw,p2l,9260,0.05837914469801278,0.022383611469648658,68.51599491989474,107.51777167095533,1.6805810448213279,90.14063795048514
IV,27,27,0,False,N1,p2p,9260,0.015435106019500986,0.012163668533733303,57.352433895651046,91.14631607072504,2.0211310691337934,58.50117564272526
IV,27,27,0,False,N1,p2l,9260,0.010899333753130704,0.010539252342395843,54.079595583770654,92.8319421168021,1.6431119410883852,58.50117564272526
IV,27,27,0,False,N2,p2p,9260,0.021596240326456042,0.015598466907881262,59.330729217760826,94.63774955088395,3.8760325378729243,130.16688506496345
IV,27,27,0,False,N2,p2l,9260,0.02087844959757288,0.016119824233233916,55.696239493967084,96.53091959203273,4.000180305964531,130.16688506496345
IV,27,27,0,False,N3,p2p,9260,0.040843391909100954,0.017047618342092192,66.98349698531581,100.19608907812008,2.0826644674105044,70.53068419281784
IV,27,27,0,False,N3,p2l,9260,0.04105739060057101,0.017675994911934473,63.889903503229064,96.42115863003303,1.5631737251504785,70.53068419281784
IV,28,28,0,False,raw,p2p,9228,0.061718422910874336,0.023411759272331054,71.28440799453216,111.45507519288543,2.221605198636839,74.93671010305096
IV,28,28,0,False,raw,p2l,9228,0.059143058946221023,0.02174315602972855,68.48496459205394,113.0764331377306,1.7831513736358806,74.93671010305096
IV,28,28,0,False,N1,p2p,9228,0.015537687109722476,0.012422013278755105,57.13902287879658,95.48882062887783,2.297844556924175,88.9015687508281
IV,28,28,0,False,N1,p2l,9228,0.011311054628537494,0.00993812255883909,53.64511918737372,98.71537464695687,1.757864988491416,88.9015687508281
IV,28,28,0,False,N2,p2p,9228,0.022147328828258424,0.016217149288647013,59.23604059639246,99.82764270656006,3.996329806691882,118.18848628183177
IV,28,28,0,False,N2,p2l,9228,0.020133363821803505,0.013455221088892532,56.00466625427343,102.52127989265323,4.191033314858573,118.18848628183177
IV,28,28,0,False,N3,p2p,9228,0.04163862576842682,0.017625679458035937,66.93686143424583,102.31034760818687,2.1542850848364967,70.43409506340426
IV,28,28,0,False,N3,p2l,9228,0.040218100661742,0.015794982658913933,63.61476679604128,100.55087175186968,2.2153111627087134,70.43409506340426
IV,29,29,0,False,raw,p2p,9274,0.061029394552519024,0.022459164271091684,72.3320952693647,114.97251322253803,2.1046530715336416,52.662712156961916
IV,29,29,0,False,raw,p2l,9274,0.05951626371587895,0.019895702108880857,70.05977264000418,120.27358098793611,1.5919224742498648,52.662712156961916
IV,29,29,0,False,N1,p2p,9274,0.016288291309028168,0.01276706294519405,58.71245331432478,99.83990214303894,2.153595470786576,73.82053771558112
IV,29,29,0,False,N1,p2l,9274,0.012128907598362064,0.010203776693370182,55.500819742252716,106.84609628125392,1.5047316978342071,73.82053771558112
IV,29,29,0,False,N2,p2p,9274,0.02201338712611585,0.015962732304949784,60.68820027835472,103.02490295404432,3.834937969863389,89.92064053562343
IV,29,29,0,False,N2,p2l,9274,0.01926418644749679,0.01305596618662961,57.06480986651756,109.90904758432814,3.9874696356712116,89.92064053562343
IV,29,29,0,False,N3,p2p,9274,0.04127659867325401,0.017307545625681684,68.23487373412512,105.62963553564182,2.1070704449693687,60.07931610462127
IV,29,29,0,False,N3,p2l,9274,0.04226599606814546,0.016782330035566787,65.47076215642116,105.2200845570853,1.6853582354451069,60.07931610462127
IV,30,30,0,False,raw,p2p,9212,0.06089004629017287,0.021879263577771396,71.47311670770495,115.03665534268193,2.2063025383104495,42.16763571721995
IV,30,30,0,False,raw,p2l,9212,0.05938838399830513,0.0195464006401353,69.49555953405742,121.57290286719115,1.7135731732473134,42.16763571721995
IV,30,30,0,False,N1,p2p,9212,0.017433789958486597,0.013318014798710436,58.28763470438971,100.32903788431788,2.215864811652894,47.91782548875171
IV,30,30,0,False,N1,p2l,9212,0.012812591054258806,0.010586551306051786,55.413985598490605,108.75597920457172,1.6836599157065304,47.91782548875171
IV,30,30,0,False,N2,p2p,9212,0.021360438767698928,0.016364961416678602,60.151893367751924,104.02366575916605,4.077352777346322,50.98739040954357
IV,30,30,0,False,N2,p2l,9212,0.01886990684656137,0.01490177812991378,57.17824299216224,111.71056971587328,4.12136888264765,50.98739040954357
IV,30,30,0,False,N3,p2p,9212,0.03934074654675419,0.017422453921642336,67.46149464434602,105.78084728144962,2.1168443690210776,50.529524899674215
IV,30,30,0,False,N3,p2l,9212,0.041013759098418055,0.01599243171430792,65.0791886977617,107.30035516107931,2.281959399925506,50.529524899674215
IV,31,31,0,False,raw,p2p,9156,0.06084902093132877,0.021200842637622182,71.36488791331314,111.35801114212053,1.9893987864731877,42.21153007040539
IV,31,31,0,False,raw,p2l,9156,0.05877680583533349,0.017804270086680302,69.22754082977396,116.42184786933784,1.4607614295806792,42.21153007040539
IV,31,31,0,False,N1,p2p,9156,0.017206196275682553,0.013451202050082881,58.33060457086611,96.33262286755226,2.0405197072526637,48.27340621093337
IV,31,31,0,False,N1,p2l,9156,0.011830413199750362,0.009704808847241952,55.39657362348862,103.01222728545167,1.4662875940783608,48.27340621093337
IV,31,31,0,False,N2,p2p,9156,0.02037260175749874,0.01618242368069498,60.13694107624851,100.2577886607555,3.7641486248241653,51.517277161503095
IV,31,31,0,False,N2,p2l,9156,0.018032235098526823,0.014517368548945878,57.028524869276914,105.78526222273827,3.8674901499904717,51.517277161503095
IV,31,31,0,False,N3,p2p,9156,0.03833825430406354,0.017491430059197427,67.50938650389394,103.26877611249886,2.095633199551309,52.01600295501217
IV,31,31,0,False,N3,p2l,9156,0.035425599619888844,0.01412959490364989,64.72164689567317,104.79307364484758,2.0882630625848453,52.01600295501217
IV,32,32,0,False,raw,p2p,9221,0.05938124904194884,0.02029046320025731,71.3043445704366,114.53190838211191,1.9755389499501768,44.345458940241286
IV,32,32,0,False,raw,p2l,9221,0.057936969906670736,0.017050081871542458,69.29349535744824,122.79848572501315,1.3466351446332618,44.345458940241286
IV,32,32,0,False,N1,p2p,9221,0.017910780102809453,0.013410706330985296,58.96375972525048,100.1185342420219,1.938011054891931,50.0530526448517
IV,32,32,0,False,N1,p2l,9221,0.013793631891143751,0.010920961842893422,56.007696904741294,110.65363742014728,1.3008950130217292,50.0530526448517
IV,32,32,0,False,N2,p2p,9221,0.019755919738903716,0.016219529574764156,60.51900816059975,102.42197808452693,3.682941599867139,54.089972085092725
IV,32,32,0,False,N2,p2l,9221,0.017392767650337645,0.013799179330871249,57.49384456475632,112.77929821206945,3.748700106802288,54.089972085092725
IV,32,32,0,False,N3,p2p,9221,0.03705768338112342,0.01724933777206121,67.73163847976653,105.45276519403743,1.9743048108808277,53.60720987112676
IV,32,32,0,False,N3,p2l,9221,0.037519965343889,0.016377859483171234,65.12186920556307,107.8401477674873,1.9442178141348665,53.60720987112676
IV,33,33,0,False,raw,p2p,9164,0.06027231697806224,0.020670600162052993,72.63299927797156,120.26112972585605,2.039696850578456,45.03361032325607
IV,33,33,0,False,raw,p2l,9164,0.05936949681866669,0.017882426109771254,70.63275394779124,129.6126703874805,1.3406915048879853,45.03361032325607
IV,33,33,0,False,N1,p2p,9164,0.0179401091443699,0.01329899810760277,60.31539969086572,106.59380712982988,2.0071348511674136,49.015927577575745
IV,33,33,0,False,N1,p2l,9164,0.013647046080815791,0.009174479921454957,57.501463264983656,117.61509892714096,1.3174564379997993,49.015927577575745
IV,33,33,0,False,N2,p2p,9164,0.02046674031979998,0.01635682738513839,61.894711806340275,108.66134199294895,3.829736407678614,52.574656929717136
IV,33,33,0,False,N2,p2l,9164,0.01866598338944508,0.015927072498595398,58.89873212388288,119.3892524981419,3.7402186571391773,52.574656929717136
IV,33,33,0,False,N3,p2p,9164,0.03795624288518589,0.01781666338752926,69.07182758723988,108.94899572882133,1.904899924642183,52.6867996885149
IV,33,33,0,False,N3,p2l,9164,0.037723646807509024,0.01539820947774859,66.39745957503544,112.56734791847636,1.8882218961644874,52.6867996885149
IV,34,34,0,False,raw,p2p,9096,0.06173490068273585,0.020876203190733893,72.78866678787077,120.76573463422105,2.264069527159728,43.15279261587216
IV,34,34,0,False,raw,p2l,9096,0.061090059920261806,0.019094043823855548,70.6371272321485,129.6103360367484,1.5625986793442959,43.15279261587216
IV,34,34,0,False,N1,p2p,9096,0.018628815206290148,0.014072902736385793,60.13629053377934,106.67366140300744,2.2704230176056113,50.280403544482326
IV,34,34,0,False,N1,p2l,9096,0.01536109204665972,0.011456958817362958,57.363302860137026,116.46886308156253,1.5123247345630255,50.280403544482326
IV,34,34,0,False,N2,p2p,9096,0.02116417800305478,0.017018515877430234,61.80405194576195,108.25137851453904,3.9137872128949867,53.37435322715717
IV,34,34,0,False,N2,p2l,9096,0.018708547866771036,0.015749050673799503,58.80243455629056,119.0572658020532,3.9665916561830588,53.37435322715717
IV,34,34,0,False,N3,p2p,9096,0.03884338608119507,0.01761322893643294,69.32589583825856,111.89923702443346,2.1007924998603484,52.576039774893395
IV,34,34,0,False,N3,p2l,9096,0.03980262963690128,0.015216121722522654,66.59275750173786,115.60550695046338,1.8748617361897328,52.576039774893395
IV,35,35,0,False,raw,p2p,8948,0.062009659646789755,0.020352647619292077,75.71848136385243,121.40275028920077,2.4017176537468807,160.5508933019036
IV,35,35,0,False,raw,p2l,8948,0.06091364069649524,0.012440500924368826,73.26629242830599,129.93744670051208,2.010529307622489,160.5508933019036
IV,35,35,0,False,N1,p2p,8948,0.018360807381460197,0.013687596516069664,63.22866452982234,105.5123143157156,2.370554185122081,84.44481154846784
IV,35,35,0,False,N1,p2l,8948,0.018121011280535965,0.007337020581479299,59.81415205511261,116.40012555240018,2.11631308946649,84.44481154846784
IV,35,35,0,False,N2,p2p,8948,0.021599525844899742,0.01660750439486864,64.97690537037175,108.59541006329272,4.176183383109868,55.965860353771745
IV,35,35,0,False,N2,p2l,8948,0.01899992782817225,0.01963524382450497,61.190643105814225,118.48220442380418,4.443438434284188,55.965860353771745
IV,35,35,0,False,N3,p2p,8948,0.040412577682830325,0.01714018098276105,72.63110701285775,111.6778636491347,2.2921852554327535,53.83016776201787
IV,35,35,0,False,N3,p2l,8948,0.041989060862898546,0.01564752653636079,69.15935049432557,115.59808270997705,2.5493785682416434,53.83016776201787
IV,36,36,0,False,raw,p2p,9940,0.06437840649616036,0.019616164113579578,80.42155582603601,128.58595271167204,3.649078467388564,153.13855177568482
IV,36,36,0,False,raw,p2l,9940,0.0617029149429887,0.017663549055871836,77.38744771111351,124.61639927815534,4.036287839377442,153.13855177568482
IV,36,36,0,False,N1,p2p,9940,0.018975987968316104,0.013398552145980245,67.52812827462006,113.88954038781708,3.655537371719817,153.34816457930992
IV,36,36,0,False,N1,p2l,9940,0.017094026722525253,0.0134676045013893,63.879439749596145,109.80226797130754,4.013930339270492,153.34816457930992
IV,36,36,0,False,N2,p2p,9940,0.024766859153752215,0.016972392952675375,69.61437138666868,115.09713655795589,5.332667388433883,139.12895813295373
IV,36,36,0,False,N2,p2l,9940,0.02562599951647241,0.015477758278612981,66.2286029168166,112.00236766222439,6.443924007327468,139.12895813295373
IV,36,36,0,False,N3,p2p,9940,0.04412073390915728,0.018009831187875625,77.86661376805455,116.23437261097182,3.3669144468137557,161.77762166509984
IV,36,36,0,False,N3,p2l,9940,0.045880856654560466,0.020875918355960515,74.12319166575021,111.31447746128856,3.94094067586117,161.77762166509984
IV,37,37,0,False,raw,p2p,9817,0.06442870094001098,0.019300484669287205,80.9598915797101,129.46763726147793,2.9533101513855935,144.93496878641727
IV,37,37,0,False,raw,p2l,9817,0.0661962561089982,0.01642216069827082,78.45136877472758,127.42669673365184,3.205754242383455,144.93496878641727
IV,37,37,0,False,N1,p2p,9817,0.019398638890643985,0.01312302399957727,68.38301023782918,115.24669665260997,3.032015327774111,141.71227663617822
IV,37,37,0,False,N1,p2l,9817,0.02035347174216781,0.007321379296922381,65.14360691427413,113.05325823983574,3.263385797869352,141.71227663617822
IV,37,37,0,False,N2,p2p,9817,0.024364225140565625,0.016376592200627083,70.31461026658626,116.31269160921194,4.85325320111987,158.52111827947226
IV,37,37,0,False,N2,p2l,9817,0.018505636288472,0.019935658050773596,66.23369668176456,114.32898437933586,5.622518681333944,158.52111827947226
IV,37,37,0,False,N3,p2p,9817,0.04309110653478685,0.01701523205336961,78.84119161164527,117.49472856043971,2.7637074969957567,169.0039133031888
IV,37,37,0,False,N3,p2l,9817,0.04329123074424167,0.02145339417609842,75.06499669533048,114.08806331238516,3.2807919716975724,169.0039133031888
IV,38,38,0,False,raw,p2p,9753,0.06487982247839376,0.019833748671514436,81.8388034844597,129.63702251633984,3.699359286870646,147.2813688522608
IV,38,38,0,False,raw,p2l,9753,0.06415656082690974,0.017504944534671392,79.322721332291,124.35248760874366,3.1499219843491835,147.2813688522608
IV,38,38,0,False,N1,p2p,9753,0.019925673600780142,0.014070301201819145,69.04537200486955,115.34934277669073,3.6081727542511377,137.9775067656322
IV,38,38,0,False,N1,p2l,9753,0.01903945986715084,0.0102069269612587,65.25420384374084,109.41990373011178,2.95524149982238,137.9775067656322
IV,38,38,0,False,N2,p2p,9753,0.024994042923493415,0.016889186904156032,71.13971420860328,115.60223593618913,5.202676094478022,142.97447348058532
IV,38,38,0,False,N2,p2l,9753,0.02674306189660653,0.017310952913868697,67.50452301806335,110.00651833515576,5.514424496824452,142.97447348058532
IV,38,38,0,False,N3,p2p,9753,0.04358909621434603,0.016921133334986686,79.57081465659179,117.23692615970609,3.297185248777625,169.58973009382888
IV,38,38,0,False,N3,p2l,9753,0.04220041633811296,0.018612946405414908,75.46985144763444,110.67259785237187,3.4123716123289722,169.58973009382888
IV,39,39,0,False,raw,p2p,9850,0.06677605778352627,0.021160301461551,81.04468040743876,133.4702174152595,2.7864773109003553,168.0139802211203
