order,scan,range_m,nearest_d,pred_et_mm_p2p,pred_eR_deg_p2p,pred_et_mm_p2l,pred_eR_deg_p2l,real_et_mm_p2p,real_eR_deg_p2p,real_et_mm_p2l,real_eR_deg_p2l,iters_p2p,iters_p2l,onbound_p2p,pred_dxi0_p2p,pred_dxi0_p2l,real_xi0_p2p,real_xi0_p2l,pred_dxi1_p2p,pred_dxi1_p2l,real_xi1_p2p,real_xi1_p2l,pred_dxi2_p2p,pred_dxi2_p2l,real_xi2_p2p,real_xi2_p2l,pred_dxi3_p2p,pred_dxi3_p2l,real_xi3_p2p,real_xi3_p2l,pred_dxi4_p2p,pred_dxi4_p2l,real_xi4_p2p,real_xi4_p2l,pred_dxi5_p2p,pred_dxi5_p2l,real_xi5_p2p,real_xi5_p2l,in_support,block_full,block_primary
238,238,13.532686059754472,0.42839160603015036,25.31023289122963,0.5745621228768244,56.90008878618948,1.974863163575651,92.77417058547732,2.455819935066874,87.82000509072337,1.8620647173129394,36,40,0,0.022892982995270414,0.02772429487205494,0.04572086207505182,0.04309227086794936,0.010382001315928518,0.04859285061662616,0.07686233826115765,0.0737813316938528,0.002955210189242112,0.010378749764487449,-0.02467448998388242,-0.020290997488039676,-3.6876475639371995e-05,0.006332670179070616,0.03588817813120393,0.029522126616365153,0.006852092848448142,0.020260916003142455,-0.015342571185904427,-0.006392504606026693,-0.00732176643957238,-0.027155593401356915,-0.01771461381593322,-0.01199063546130179,True,4,1
239,239,13.509794963567806,0.4311102032513269,25.51988220008634,0.5647864708681445,57.196254894713235,2.146782043424358,91.85582316811684,2.522609037721604,86.70309252137345,1.7769236854836385,29,40,0,0.023059343189716357,0.027833428187397,0.04487139169377359,0.04300066076993594,0.010597945227632938,0.04941607736210343,0.07478602673415835,0.07083664110326256,0.002686007467833583,0.007400212663203046,-0.02882881653266483,-0.025505679824821596,-0.00013359922775385178,0.014911591599807848,0.03493055010620293,0.02512369010172526,0.00640902616014185,0.019270012784038698,-0.01827150767878495,-0.011329278455323395,-0.007488293807136536,-0.028463892291998732,-0.01960762083012904,-0.014221965005291437,True,4,1
240,240,13.48671006568566,0.43194042454390413,27.43473787724299,0.5745028791725083,60.168924374452395,2.10553625952626,96.67019055154489,2.805605066691518,87.5397855253535,2.1137335791076306,35,40,0,0.025252693292101124,0.029622564104479977,0.04869808226971406,0.04536549177669085,0.010457201512117986,0.0513869271149055,0.07795596099766208,0.07206518433447381,0.0023692320323386376,0.010108752541334488,-0.029941454030409934,-0.020292742853596505,-0.0001734910671063344,0.004390745683362597,0.03831459507354616,0.031850407939344585,0.006423494784043612,0.021227701830116463,-0.02009768669254647,-0.0062162003743414605,-0.0076973163435350425,-0.029674252101404622,-0.022931340574003423,-0.017547116279708373,True,4,1
241,241,13.463503359335308,0.43364451276878285,28.854998557237362,0.5695196913817681,60.13590862552724,2.0192110576318845,103.17459857574772,2.8801053325669446,95.2907432699998,2.1269584185922747,40,40,0,0.026904696985725934,0.03192612155651971,0.04977354067389835,0.04703187913178998,0.010213955802991153,0.05008336757947808,0.0849730748174244,0.07993108324837746,0.002103171105493697,0.009418416027919638,-0.030776110802420504,-0.021894063785023114,-3.585342811372944e-05,0.006464170634904658,0.035209044979998695,0.027013523153226787,0.006475396055543899,0.01955523298013848,-0.02115436907032043,-0.008905502160989115,-0.0075413153093016804,-0.028597159911753142,-0.028976186205708986,-0.023854480049753986,True,4,1
242,242,13.440240769050089,0.4337725253724432,28.795327768472465,0.5456652724388489,57.01488826969895,1.933589126052994,103.83410009035401,3.3040475126216236,95.13911334964791,2.7363228224468297,40,40,0,0.027113040184358804,0.03271153828778195,0.04904459983963874,0.04553149379491298,0.009588244375554868,0.04601376355882987,0.0840126210942753,0.0799825178759152,0.0014558581832536596,0.007961552009836451,-0.036304642471908344,-0.02410665459971292,0.0005477840553709476,0.0031646148619387665,0.04530397974870748,0.04020206375836787,0.006195358698954643,0.02125310595356859,-0.02136496056248705,-0.005234179395305199,-0.007212314437638593,-0.02602276366798482,-0.028574708987844744,-0.025242998437743965,True,4,1
243,243,13.417057084300309,0.4344909833617535,28.768279292424197,0.5102807074725348,54.04293463188129,1.8250167138392295,102.9519762491381,3.134413773590139,91.88007552484507,2.226897675182327,40,40,0,0.027149122490131964,0.03321901694127629,0.04470773023435868,0.04090506825263362,0.009488262149496971,0.04245026606290867,0.08157590235299522,0.07809995235603409,0.0007154878371829904,0.0038872365851922684,-0.04411009437973915,-0.025867375430913397,0.0006057835568799502,-0.009043536729328009,0.03851640750297591,0.03088139130834898,0.005398557400683385,0.017131675162259434,-0.02700307564997116,-0.004928804584017354,-0.007057395958625584,-0.025284483913347734,-0.02792936160973233,-0.0230795722648339,True,4,1
244,244,13.39410679463136,0.43439986958906346,28.675602505680263,0.5022754827570575,60.197033068390596,2.271965698154839,100.02292053153984,2.9829666426320447,88.57820274435859,1.9829816932273976,36,40,0,0.0271213234978481,0.03335440579386169,0.04148156898082865,0.03825134671909865,0.009299631282832774,0.048700667867420194,0.07821382243601917,0.07431512028870539,0.0004907634788844937,-0.011807258515105994,-0.04654526878743266,-0.02932908747423363,0.0008779696638380047,0.026686796897140222,0.03571048340197075,0.02830952512328325,0.005624441667805298,0.0075855817793460435,-0.029299773174719643,-0.009398362606326528,-0.006666626514395937,-0.028331194607304138,-0.02401661677282651,-0.017551728692858322,True,4,1
245,245,13.371072808492036,0.43329516139873153,29.850458736232454,0.4785284973674347,57.51216598310623,1.638216154443359,99.45112831137544,2.8206786588454653,82.98076665616657,1.0647727879127837,28,33,0,0.02835151053709748,0.036569821794017056,0.04416020602427793,0.040182451209209734,0.00933379505330288,0.03961051282317096,0.06678676848127511,0.062081976759571715,-0.0003492949059255438,-0.020032589545727852,-0.05899093728809153,-0.03764314560831283,0.001263009544338751,-0.018196936908214962,0.029006194574705293,0.006451799061189808,0.004575608675492801,-0.0004930686855060748,-0.034424997025217174,-0.009261525829142157,-0.006871885456770715,-0.02204871949569533,-0.019929022306379992,-0.014763323260548286,True,4,1
246,246,13.348342528613736,0.4326141946318388,29.929781076707528,0.4252401969213087,56.90447844548231,2.3725250873166663,99.03332867628912,2.843334218303582,86.5769763796445,1.3455120911390046,27,40,0,0.028678547688929593,0.03643747294660726,0.042118935324264216,0.03846979071065756,0.008533152966057115,0.03911527841007979,0.06798325347914358,0.06675916544174242,-0.0007197209259857586,-0.01950449249069482,-0.058411237979064175,-0.03948242483994358,0.000862310482458883,0.034772790259402726,0.030270930806896724,0.013718436699471027,0.004029938386622216,0.00043244628217436673,-0.03447193072582355,-0.011189150742439953,-0.0061724994286805,-0.022479313043627987,-0.018922244632509105,-0.01543008833605297,True,4,1
247,247,13.325343837449337,0.4315034974507064,30.508734309223474,0.4313763675267629,56.8393971254606,1.625280854156992,99.535132400006,2.759382490884835,85.26099762203286,1.1301954831081198,35,40,0,0.029219715891239232,0.03720674291942886,0.043292677939913725,0.04010970624224826,0.008676566717458156,0.03855520771566781,0.06792515330384313,0.06445297507707781,-0.0013070051199395938,-0.018970274244592744,-0.05847358521013606,-0.03881318312607753,0.0006708901742827585,0.017785550984163276,0.02430726821801029,0.0041209239864703285,0.003628134696891402,0.0031127931540585983,-0.03537220117411526,-0.011866908404334282,-0.0065628843756769546,-0.02187791444802417,-0.021849016791029418,-0.015208387254166062,True,4,1
248,248,13.302568849822544,0.4306557483596895,30.540442929247853,0.417874522454311,55.878322463358586,1.910039451033481,97.75730838893203,2.698276821699552,84.1136162335879,1.207147462077365,32,40,0,0.029256541071862784,0.037625756254987826,0.04498334703357899,0.04132813780468598,0.008683714762604227,0.03805016756270771,0.06309401915635052,0.06079204783509445,-0.0011689981808286555,-0.016089566060313608,-0.05959978674293587,-0.04088291062906084,0.0004263201002250134,0.024473755909957845,0.028838219885234957,0.011329676375836997,0.0037100201117372957,0.004155508198912767,-0.032364648175932334,-0.009137295740885242,-0.0062646649280959105,-0.022250567175011695,-0.018404184371173478,-0.015232802943006737,True,4,1
249,249,13.27969477002608,0.4287542738862452,30.1372069844525,0.4260308701306211,53.37886770116001,1.6429855416499763,100.82762017949948,2.8105018613642807,87.45768716408755,1.2717041631060109,33,40,0,0.02885722188723396,0.037053044997532356,0.04587348481932895,0.04286624937027142,0.008539886961972876,0.0374566464678812,0.06490484065165472,0.0629406674039695,-0.0016069600030503696,-0.008565921366026453,-0.06204187329195914,-0.04300934893438866,0.000244839069154304,-0.01658635480905948,0.02292125735898781,0.0036566478776537195,0.003866942065600536,0.00914065716666307,-0.0385732543806427,-0.015809164206790127,-0.006346304113795192,-0.021531974772029255,-0.019820919609884736,-0.015143848042960508,True,4,1
250,250,13.257019171048222,0.42150470125688094,28.28182011788393,0.3693396280859995,54.80922912019014,1.277790202903816,101.72547897598587,2.753763624238828,86.96421527217346,1.3664045908491422,36,40,0,0.027060824765788805,0.035272700057112215,0.04748193125434361,0.043995301098108314,0.007857338513169169,0.037645689769013946,0.06211732332532204,0.058036817248411705,-0.0024156456000589584,-0.01851189534449818,-0.06507670412788999,-0.04752805553424398,0.0003058509552699947,0.0015075870603949368,0.022814759586443786,-0.007073878607929203,0.0033460495941299677,0.0061824812895915834,-0.03783015316027427,-0.01720131788814644,-0.005501254941647139,-0.021374459739625543,-0.018930012391993815,-0.014926967637789446,True,5,1
251,251,13.234212184941995,0.4118724006836232,27.232793970764714,0.3591084326372675,51.50399087481259,1.015283555548127,100.90164866680006,2.8745162115392353,88.94341506923003,1.8753243668303858,31,40,0,0.025907685891786218,0.03437418475751325,0.04831448003439653,0.044909832607455,0.007782546585214166,0.03100412723064036,0.06004081339634981,0.055516963413382754,-0.003138287404880506,-0.02257920709315071,-0.0651302882642857,-0.053027396623866296,0.0006972824502141906,-0.0015036350701569147,0.02024518422147319,-0.015600890015149584,0.002943409564001973,0.004606090347372027,-0.041600091629199365,-0.023720737801475586,-0.005489376509392454,-0.017044731217518254,-0.01940543594572804,-0.016285883659706072,True,5,1
252,252,13.211319027185969,0.40214791461347815,26.73934768235771,0.32371461286241704,52.3095462865434,1.4185485470344414,95.12965583544678,2.529242449318184,83.23921341586532,1.9671855778405367,35,40,0,0.025337825032975887,0.03323165304226709,0.04954193989895312,0.04487080830918193,0.0076594091281806465,0.0352482463334787,0.047490761818621996,0.048930693231618624,-0.00378428181871437,-0.019735931677952574,-0.06587772880348858,-0.05021119866768622,0.0007006190867297189,-0.015905231292651836,0.010982380614918854,-0.02130214874886368,0.002559514536513385,0.0055410627060190135,-0.0413700508273809,-0.024137638692419874,-0.004987908192724598,-0.01814650867524319,-0.010796497869132487,-0.011933447347986164,True,5,1
253,253,13.188394851967692,0.3921916202717581,25.859098955280114,0.30976617082419017,50.83406710817863,0.9602657378012643,86.54284729922263,2.3256233045702284,74.0947280673531,1.0489840326620496,29,40,0,0.02455246397328269,0.03276497619365986,0.04731285875946089,0.044305335556880265,0.007010367938753074,0.029695515341678587,0.04013022861899245,0.038701942964620616,-0.004089529677472406,-0.025074590373121607,-0.060338400423372754,-0.04504692641380207,0.0009183200827770235,-0.004133875938428731,0.01954635234074315,-0.006615426471906534,0.0027843999872896137,0.005219976954549867,-0.03501737813030193,-0.01621950043440848,-0.004542399586145236,-0.015380304508161469,-0.0062652924976520415,-0.005324945742235741,True,5,1
254,254,13.165368416424702,0.38196385342306904,25.83984060662639,0.28703021635661125,51.114162324246315,1.1364101305359993,86.73855624380931,2.7935007899638102,74.17026184360252,1.3288498171480234,29,40,0,0.024485305624975726,0.032961564984682674,0.04844784713993444,0.04518179700453879,0.006984603079743051,0.02848551510731718,0.03940271431859953,0.04092450460130669,-0.004402555036093681,-0.02673515013873584,-0.06019808428092085,-0.042249472002935586,0.0008208670118560848,-0.013956284202434988,0.02279805846483909,-0.007789489533309405,0.0024327528796002583,0.003772746545895357,-0.04275255171799494,-0.02096999275573833,-0.004301651618412088,-0.013578658819147313,-0.0054400885475454274,-0.006122862127408827,True,5,2
255,255,13.142447607218667,0.37233160916658126,25.433162367111525,0.24365994057015541,51.50757666212058,0.8931215242483818,87.21833779075271,2.4180309644020337,78.31984671532045,1.292200384811255,29,39,0,0.024080941940524864,0.032935515180155396,0.05009816344362965,0.04790467527929963,0.006516703270673752,0.02594876205089875,0.03491712084942917,0.03721688642805768,-0.0049483898119407005,-0.029915615344629283,-0.062273647220502285,-0.04953830679885221,0.0006687057093588875,0.009755552676159972,0.020984759866165065,-0.005270711191029563,0.002186109741503,0.001641378305466682,-0.03616299184776193,-0.02059510718076348,-0.0035859369551275583,-0.012046495149995477,-0.005739117348500522,-0.007530325211281598,True,5,2
256,256,13.119602386128166,0.3607668305785525,24.958499425965023,0.21365424725079032,52.72275190969375,0.7337148956682245,85.66822449551084,2.6073700240130258,75.6362050964082,1.5051576363953787,29,40,0,0.02356854476289547,0.03205645180184091,0.050715161104334376,0.04779767530169377,0.006295829640079407,0.027081868007356184,0.0345335508829021,0.03485088016908814,-0.005273795644352028,-0.031916216756368604,-0.05978671245178702,-0.047134211657559724,0.0006338878909637781,0.002589649286921009,0.01821758153070234,-0.0069265541499434905,0.002153455244585368,0.0010774411424043784,-0.0415091698267367,-0.024681703759696996,-0.002977588701358636,-0.012494792196738467,-0.0040016300728622865,-0.005739944469448546,True,5,2
257,257,13.09677336987478,0.3498008083008871,24.502920128550894,0.18451847488999418,57.55027574497041,1.105321747374115,90.56772735761481,2.5796614751437774,83.58527302120963,1.4932728871141365,32,40,0,0.022957477054492786,0.031272025156773464,0.048070218870900856,0.046259358959765795,0.005983219020725955,0.025930658353386496,0.037225306989839814,0.03819431174139947,-0.006127677559125054,-0.04076390116605874,-0.0671270721537825,-0.05820450262017953,0.0005416863742056231,0.012942340029090536,0.019750970785240147,0.0010429612940135431,0.0013830093638986674,-0.00489483863390644,-0.0396335824234773,-0.024891064768471857,-0.0028574798070311836,-0.013442414501431042,-0.008136437990118596,-0.007655228201208326,True,5,2
258,258,13.073840189542407,0.3394580143001357,24.141619502518154,0.15679452094016408,57.70359193879295,0.8017977519084258,89.35387985466471,2.5093188884009647,83.28398699015408,1.4074033181086405,32,40,0,0.02262635027580104,0.0306368034126102,0.047881621807539625,0.04616482407947635,0.005697842923161193,0.02788512908241255,0.03303308196614542,0.03394229216971221,-0.006196825915265406,-0.040168524684795134,-0.06782537603271742,-0.060439658411948746,0.0005829539597395589,0.004267038955315917,0.022172528642610607,0.003838466829193438,0.0013877676169454754,-0.0041658758262547065,-0.037358666265317024,-0.023483253646713227,-0.0022854188497143536,-0.012659786443326208,-0.005548678610707305,-0.006097894079762001,True,5,2
259,259,13.050731912759062,0.3279106122286992,23.15244550248575,0.10164395949334262,55.16221636730325,0.9581497703611822,90.154494107102,2.7185014180128344,83.53029432601969,1.408525586175369,28,40,0,0.021694612949628475,0.02979115090928286,0.047755550772232654,0.045980073250138934,0.004432588096724513,0.01659396212094047,0.033587213105692446,0.03633134781805979,-0.006762519092480355,-0.043358942136337994,-0.06869599183315572,-0.059524583995408956,0.0009715180456295158,0.015397610100733001,0.024232803576401802,0.010521360497166343,0.0009684885579310069,-0.004619808119105069,-0.040425378485962275,-0.021398955356511276,-0.0011248714583256309,-0.004607092101635509,-0.005455169970622287,-0.0059774312879957575,True,5,2
