trajectory,order,scan,block,in_support,method,arm,translation_error_mm,rotation_error_deg,iters,on_bound,n_points,wmean,sumw,ess_w,keep_ratio,n_retain
III,440,440,5,True,Raw LS,Raw,44.382478725424406,1.0756573399095015,25,0,9639,1.0,9639.0,9639.0,1.0,9639
III,440,440,5,True,Trim Raw,Trim,43.33157217722947,1.17058478195264,38,0,9639,0.7999792509596431,7711.0,7711.0,0.7999792509596431,7711
III,441,441,5,True,Huber Raw,Huber,39.736646607740425,1.0103181791264555,25,0,9547,0.7561993809069224,7219.435489518388,8250.79321413691,,9547
III,441,441,5,True,Patch LS,Patch,21.199599466273455,0.8642991288762367,24,0,9547,1.0,9547.0,9547.0,1.0,9547
III,441,441,5,True,Patch+Huber,PatchHuber,28.77052314589581,1.073548624068814,32,0,9547,0.7598206161744036,7254.007422617031,8239.595044366479,,9547
III,441,441,5,True,Patch+Trim,PatchTrim,31.129655944833623,1.33947198024078,40,0,9547,0.8000418979784225,7638.0,7638.0,0.8000418979784225,7638
III,441,441,5,True,Raw LS,Raw,43.993810914212425,1.1583165919981218,25,0,9547,1.0,9547.0,9547.0,1.0,9547
III,441,441,5,True,Trim Raw,Trim,42.45539059956095,1.1011942867230706,28,0,9547,0.8000418979784225,7638.0,7638.0,0.8000418979784225,7638
III,442,442,5,True,Huber Raw,Huber,38.26610242110635,1.19806923304429,30,0,9475,0.7581239729506986,7183.224643707868,8194.775891143985,,9475
III,442,442,5,True,Patch LS,Patch,24.03150625210276,0.7628725710207229,21,0,9475,1.0,9475.0,9475.0,1.0,9475
III,442,442,5,True,Patch+Huber,PatchHuber,30.365354640556287,0.9465687132677364,40,0,9475,0.757924711852068,7181.336644798344,8169.985728016982,,9475
III,442,442,5,True,Patch+Trim,PatchTrim,31.932756622997672,1.1300320125057328,40,0,9475,0.8,7580.0,7580.0,0.8,7580
III,442,442,5,True,Raw LS,Raw,43.43487057439929,1.1443033204029864,21,0,9475,1.0,9475.0,9475.0,1.0,9475
III,442,442,5,True,Trim Raw,Trim,41.66960043795777,1.177488111057992,27,0,9475,0.8,7580.0,7580.0,0.8,7580
III,443,443,5,True,Huber Raw,Huber,38.65435422416631,0.9612557650267434,40,0,9511,0.7672074638959652,7296.910189114525,8262.202121642433,,9511
III,443,443,5,True,Patch LS,Patch,24.428110820874156,1.1046373887672598,25,0,9511,1.0,9511.0,9511.0,1.0,9511
III,443,443,5,True,Patch+Huber,PatchHuber,30.94694042368626,0.7441010289542771,40,0,9511,0.755516295559823,7185.715487069477,8171.386317131836,,9511
III,443,443,5,True,Patch+Trim,PatchTrim,31.72166686546106,1.0754966888747597,35,0,9511,0.8000210282830407,7609.0,7609.0,0.8000210282830407,7609
III,443,443,5,True,Raw LS,Raw,41.84799052042438,1.143012760435181,27,0,9511,1.0,9511.0,9511.0,1.0,9511
III,443,443,5,True,Trim Raw,Trim,41.55426730069966,1.107472402454309,34,0,9511,0.8000210282830407,7609.0,7609.0,0.8000210282830407,7609
III,444,444,5,True,Huber Raw,Huber,39.55804206618752,0.8691420545654923,40,0,9403,0.7713215937770097,7252.736946285222,8206.691169643957,,9403
III,444,444,5,True,Patch LS,Patch,24.01659385513254,1.1156735215016045,22,0,9403,1.0,9403.0,9403.0,1.0,9403
III,444,444,5,True,Patch+Huber,PatchHuber,31.222168781792004,0.8932872870739726,37,0,9403,0.7544000806135247,7093.623958008972,8097.867810644208,,9403
III,444,444,5,True,Patch+Trim,PatchTrim,31.13278273823427,1.0201795688789514,40,0,9403,0.7999574603849835,7522.0,7522.0,0.7999574603849835,7522
III,444,444,5,True,Raw LS,Raw,43.08649042501265,1.3011985345984054,29,0,9403,1.0,9403.0,9403.0,1.0,9403
III,444,444,5,True,Trim Raw,Trim,42.01279602869967,0.9951132849435798,40,0,9403,0.7999574603849835,7522.0,7522.0,0.7999574603849835,7522
III,445,445,5,True,Huber Raw,Huber,38.492866257404806,0.9389306335106689,40,0,9726,0.7754898256839047,7542.414044601657,8523.294111084077,,9726
III,445,445,5,True,Patch LS,Patch,24.51462300730432,0.896474542685146,22,0,9726,1.0,9726.0,9726.0,1.0,9726
III,445,445,5,True,Patch+Huber,PatchHuber,30.690383928130743,0.6281500566166114,22,0,9726,0.7533559487253356,7327.139957302614,8366.918685635614,,9726
III,445,445,5,True,Patch+Trim,PatchTrim,32.23542252545887,1.1635727221513397,40,0,9726,0.8000205634382068,7781.0,7781.0,0.8000205634382068,7781
III,445,445,5,True,Raw LS,Raw,41.06736204747513,1.102113662050279,20,0,9726,1.0,9726.0,9726.0,1.0,9726
III,445,445,5,True,Trim Raw,Trim,40.80756038322365,1.0102022110431774,30,0,9726,0.8000205634382068,7781.0,7781.0,0.8000205634382068,7781
III,446,446,5,True,Huber Raw,Huber,37.63758515762205,0.9976726176308542,23,0,9796,0.7793338034325452,7634.353938425213,8609.55166959177,,9796
III,446,446,5,True,Patch LS,Patch,25.734283455212875,1.123758053232054,21,0,9796,1.0,9796.0,9796.0,1.0,9796
III,446,446,5,True,Patch+Huber,PatchHuber,31.755128173922543,0.7037330638507748,40,0,9796,0.7509443982544147,7356.251325300247,8411.973666823566,,9796
III,446,446,5,True,Patch+Trim,PatchTrim,32.37542342433694,0.9193202872321428,40,0,9796,0.8000204164965292,7837.0,7837.0,0.8000204164965292,7837
III,446,446,5,True,Raw LS,Raw,41.8203907472528,1.1930796905500594,24,0,9796,1.0,9796.0,9796.0,1.0,9796
III,446,446,5,True,Trim Raw,Trim,41.33076406880441,1.1227682308841238,29,0,9796,0.8000204164965292,7837.0,7837.0,0.8000204164965292,7837
III,447,447,5,True,Huber Raw,Huber,36.99566781542999,0.88279317948769,32,0,9779,0.7817408724370023,7644.643991561446,8582.973270527475,,9779
III,447,447,5,True,Patch LS,Patch,27.63077699241441,1.203952775385339,26,0,9779,1.0,9779.0,9779.0,1.0,9779
III,447,447,5,True,Patch+Huber,PatchHuber,32.80107501603463,0.5918376626426003,40,0,9779,0.7476206628178117,7310.982461695381,8355.22322102227,,9779
III,447,447,5,True,Patch+Trim,PatchTrim,33.409730833043454,1.0357639686692297,40,0,9779,0.7999795480110441,7823.0,7823.0,0.7999795480110441,7823
III,447,447,5,True,Raw LS,Raw,41.21293764833442,1.2265429781441612,19,0,9779,1.0,9779.0,9779.0,1.0,9779
III,447,447,5,True,Trim Raw,Trim,39.94990634573787,1.0903671250078355,26,0,9779,0.7999795480110441,7823.0,7823.0,0.7999795480110441,7823
III,448,448,5,True,Huber Raw,Huber,36.70039857554109,0.7942850103135938,26,0,9906,0.7890433483226007,7816.263408483683,8764.960045166134,,9906
III,448,448,5,True,Patch LS,Patch,27.665878710610507,1.1002156566543473,24,0,9906,1.0,9906.0,9906.0,1.0,9906
III,448,448,5,True,Patch+Huber,PatchHuber,32.66311281245765,0.6208845125516704,40,0,9906,0.7528491298471994,7457.723480266357,8503.26140789864,,9906
III,448,448,5,True,Patch+Trim,PatchTrim,34.40226298302968,0.9073336518895662,40,0,9906,0.8000201897839693,7925.0,7925.0,0.8000201897839693,7925
III,448,448,5,True,Raw LS,Raw,40.77190334958695,1.1007026771570794,20,0,9906,1.0,9906.0,9906.0,1.0,9906
III,448,448,5,True,Trim Raw,Trim,39.51055207518023,0.9075036542842068,30,0,9906,0.8000201897839693,7925.0,7925.0,0.8000201897839693,7925
III,449,449,5,True,Huber Raw,Huber,38.90227608589894,0.8833155405977157,26,0,10137,0.7859333243827904,7967.006109268346,8946.582584821956,,10137
III,449,449,5,True,Patch LS,Patch,28.35044447581144,1.2983094239501864,24,0,10137,1.0,10137.0,10137.0,1.0,10137
III,449,449,5,True,Patch+Huber,PatchHuber,32.82199581606907,0.5550941615944414,29,0,10137,0.7484256637805182,7586.790953743113,8671.117935152495,,10137
III,449,449,5,True,Patch+Trim,PatchTrim,33.85039357350579,0.8377643462836882,38,0,10137,0.800039459406136,8110.0,8110.0,0.800039459406136,8110
III,449,449,5,True,Raw LS,Raw,41.72537875611388,1.3115713017124162,16,0,10137,1.0,10137.0,10137.0,1.0,10137
III,449,449,5,True,Trim Raw,Trim,41.54655338891769,1.0049625837319356,26,0,10137,0.800039459406136,8110.0,8110.0,0.800039459406136,8110
III,450,450,5,True,Huber Raw,Huber,38.79020598176195,0.8720690044930686,33,0,10215,0.7929833805021661,8100.325231829627,9068.887336929867,,10215
III,450,450,5,True,Patch LS,Patch,29.776816105712623,1.2126464728719055,25,0,10215,1.0,10215.0,10215.0,1.0,10215
III,450,450,5,True,Patch+Huber,PatchHuber,34.768561854996605,0.8489854766124962,35,0,10215,0.7467153107186898,7627.696898991417,8759.908179332855,,10215
III,450,450,5,True,Patch+Trim,PatchTrim,35.45981102759432,1.073712175949433,40,0,10215,0.8,8172.0,8172.0,0.8,8172
III,450,450,5,True,Raw LS,Raw,42.160759388114,1.1145000273759738,23,0,10215,1.0,10215.0,10215.0,1.0,10215
III,450,450,5,True,Trim Raw,Trim,41.15677755447424,0.9937326261547822,38,0,10215,0.8,8172.0,8172.0,0.8,8172
III,451,451,5,True,Huber Raw,Huber,38.92178848221221,0.769248454723526,22,0,10488,0.7855116208057822,8238.445879011044,9271.306515024397,,10488
III,451,451,5,True,Patch LS,Patch,29.824053886781265,1.1868647184937084,23,0,10488,1.0,10488.0,10488.0,1.0,10488
III,451,451,5,True,Patch+Huber,PatchHuber,34.270467642164064,0.7837630264329869,40,0,10488,0.7476671113386852,7841.532663720131,8994.805094497739,,10488
III,451,451,5,True,Patch+Trim,PatchTrim,35.24767932998701,0.8615300917641402,33,0,10488,0.7999618611746758,8390.0,8390.0,0.7999618611746758,8390
III,451,451,5,True,Raw LS,Raw,42.72518995218012,1.103829269111963,18,0,10488,1.0,10488.0,10488.0,1.0,10488
III,451,451,5,True,Trim Raw,Trim,41.69530015678152,0.9020691646995896,31,0,10488,0.7999618611746758,8390.0,8390.0,0.7999618611746758,8390
III,452,452,5,True,Huber Raw,Huber,39.78511433638649,0.8403009615983642,20,0,10675,0.787502442620513,8406.588574973977,9460.654119272056,,10675
III,452,452,5,True,Patch LS,Patch,32.03645068364574,1.4351726743524755,21,0,10675,1.0,10675.0,10675.0,1.0,10675
III,452,452,5,True,Patch+Huber,PatchHuber,35.25605356748482,0.7690722033494432,28,0,10675,0.7508274534220187,8015.08306528005,9192.362853823031,,10675
III,452,452,5,True,Patch+Trim,PatchTrim,36.44447842456454,0.820850673165879,40,0,10675,0.8,8540.0,8540.0,0.8,8540
III,452,452,5,True,Raw LS,Raw,44.28446499730048,1.2911380479262198,22,0,10675,1.0,10675.0,10675.0,1.0,10675
III,452,452,5,True,Trim Raw,Trim,42.54185419180836,1.0047519991512317,27,0,10675,0.8,8540.0,8540.0,0.8,8540
III,453,453,5,True,Huber Raw,Huber,39.42798330151452,0.7490595330742305,21,0,10934,0.7944523915123053,8686.542448795546,9735.853817686184,,10934
III,453,453,5,True,Patch LS,Patch,30.97075142410793,1.375264032700747,28,0,10934,1.0,10934.0,10934.0,1.0,10934
III,453,453,5,True,Patch+Huber,PatchHuber,35.476592428204306,0.6528795338218155,40,0,10934,0.7481455712474436,8180.223676019548,9406.569167064412,,10934
III,453,453,5,True,Patch+Trim,PatchTrim,37.471829212471306,0.8269088091499138,40,0,10934,0.7999817084324127,8747.0,8747.0,0.7999817084324127,8747
III,453,453,5,True,Raw LS,Raw,42.75137260849045,1.1890551722021994,15,0,10934,1.0,10934.0,10934.0,1.0,10934
III,453,453,5,True,Trim Raw,Trim,42.83380364390806,1.0508020953902952,27,0,10934,0.7999817084324127,8747.0,8747.0,0.7999817084324127,8747
III,454,454,6,True,Huber Raw,Huber,40.0691629496316,0.7846928957032193,21,0,11226,0.797489031259933,8952.611864924007,10001.035430092574,,11226
III,454,454,6,True,Patch LS,Patch,30.039049088404717,0.9137598645449698,37,0,11226,1.0,11226.0,11226.0,1.0,11226
III,454,454,6,True,Patch+Huber,PatchHuber,35.036133187039646,0.7219770878514057,40,0,11226,0.7500727728493594,8420.316948006908,9641.020645796549,,11226
III,454,454,6,True,Patch+Trim,PatchTrim,37.360612293118976,0.9329084975083888,40,0,11226,0.8000178157847854,8981.0,8981.0,0.8000178157847854,8981
III,454,454,6,True,Raw LS,Raw,44.02421890679462,1.1511889237858424,17,0,11226,1.0,11226.0,11226.0,1.0,11226
III,454,454,6,True,Trim Raw,Trim,42.82700005803791,0.9407035004150096,25,0,11226,0.8000178157847854,8981.0,8981.0,0.8000178157847854,8981
III,455,455,6,True,Huber Raw,Huber,40.01605033527657,0.893662337902752,25,0,10137,0.7962461047154865,8071.546763500886,9025.52331850634,,10137
III,455,455,6,True,Patch LS,Patch,31.08417997293822,1.171252195568808,40,0,10137,1.0,10137.0,10137.0,1.0,10137
III,455,455,6,True,Patch+Huber,PatchHuber,37.0406174530097,0.5893481033719946,40,0,10137,0.7529474697976766,7632.628501339048,8724.4180193925,,10137
III,455,455,6,True,Patch+Trim,PatchTrim,39.79552531950541,0.9314307614283176,40,0,10137,0.800039459406136,8110.0,8110.0,0.800039459406136,8110
III,455,455,6,True,Raw LS,Raw,44.4262135900292,1.4004953636909572,23,0,10137,1.0,10137.0,10137.0,1.0,10137
III,455,455,6,True,Trim Raw,Trim,42.48038364390708,1.0412782758625143,23,0,10137,0.800039459406136,8110.0,8110.0,0.800039459406136,8110
III,456,456,6,True,Huber Raw,Huber,41.28727820224275,0.9038623346268704,20,0,10307,0.8009945327707989,8255.850649268625,9203.070057900928,,10307
III,456,456,6,True,Patch LS,Patch,31.79104128933611,1.092934285099762,38,0,10307,1.0,10307.0,10307.0,1.0,10307
III,456,456,6,True,Patch+Huber,PatchHuber,36.836260398911264,0.6670920126019156,40,0,10307,0.7511362192085488,7741.961011382512,8887.123352132703,,10307
III,456,456,6,True,Patch+Trim,PatchTrim,39.12377715909068,0.9506274622001472,40,0,10307,0.8000388085766954,8246.0,8246.0,0.8000388085766954,8246
III,456,456,6,True,Raw LS,Raw,45.22170590281653,1.1885889188063157,15,0,10307,1.0,10307.0,10307.0,1.0,10307
III,456,456,6,True,Trim Raw,Trim,43.794751625293785,1.0595386966652105,23,0,10307,0.8000388085766954,8246.0,8246.0,0.8000388085766954,8246
III,457,457,6,True,Huber Raw,Huber,41.78749451240924,0.8749431438952768,19,0,10342,0.7956302469890817,8228.408014361083,9211.597419912285,,10342
III,457,457,6,True,Patch LS,Patch,29.68208675510612,0.6904158556058572,40,0,10342,1.0,10342.0,10342.0,1.0,10342
III,457,457,6,True,Patch+Huber,PatchHuber,37.06528522715268,0.8112065495403773,40,0,10342,0.750249339013323,7759.078664075787,8907.928199959275,,10342
III,457,457,6,True,Patch+Trim,PatchTrim,38.68022859888454,1.2041038313600303,40,0,10342,0.8000386772384451,8274.0,8274.0,0.8000386772384451,8274
III,457,457,6,True,Raw LS,Raw,45.41678611007341,1.1131375482774355,20,0,10342,1.0,10342.0,10342.0,1.0,10342
III,457,457,6,True,Trim Raw,Trim,43.84915971374039,1.0813420922514732,23,0,10342,0.8000386772384451,8274.0,8274.0,0.8000386772384451,8274
III,458,458,6,True,Huber Raw,Huber,41.94199195556401,0.9122164332830432,26,0,10528,0.79688401307714,8389.59488967613,9391.553382837548,,10528
III,458,458,6,True,Patch LS,Patch,30.306741719202385,1.1552488469289417,34,0,10528,1.0,10528.0,10528.0,1.0,10528
III,458,458,6,True,Patch+Huber,PatchHuber,36.396821188022805,0.88889902098253,40,0,10528,0.7547820541204997,7946.3454657806205,9105.182334425108,,10528
III,458,458,6,True,Patch+Trim,PatchTrim,39.002538605691775,1.161551140368575,40,0,10528,0.7999620060790273,8422.0,8422.0,0.7999620060790273,8422
III,458,458,6,True,Raw LS,Raw,45.78245077458617,1.2961824423860075,14,0,10528,1.0,10528.0,10528.0,1.0,10528
III,458,458,6,True,Trim Raw,Trim,44.33332026837122,1.1689204622478615,22,0,10528,0.7999620060790273,8422.0,8422.0,0.7999620060790273,8422
III,459,459,6,True,Huber Raw,Huber,41.79485990479146,0.9037892885255576,15,0,10407,0.7953835838190988,8277.556956805362,9250.93911991489,,10407
III,459,459,6,True,Patch LS,Patch,30.005978726401903,1.1224983985664978,40,0,10407,1.0,10407.0,10407.0,1.0,10407
III,459,459,6,True,Patch+Huber,PatchHuber,36.70485744444812,0.7479773101934837,40,0,10407,0.751139290842641,7817.106599799365,8975.059463142681,,10407
III,459,459,6,True,Patch+Trim,PatchTrim,40.15419446630475,1.216441721066042,40,0,10407,0.8000384356683001,8326.0,8326.0,0.8000384356683001,8326
III,459,459,6,True,Raw LS,Raw,45.68602849577998,1.2355775057112035,15,0,10407,1.0,10407.0,10407.0,1.0,10407
III,459,459,6,True,Trim Raw,Trim,44.25367729635608,1.1605890187506478,27,0,10407,0.8000384356683001,8326.0,8326.0,0.8000384356683001,8326
III,460,460,6,True,Huber Raw,Huber,41.25727993545153,0.8420279752798069,17,0,10481,0.8047397274968562,8434.47708389455,9386.005284072482,,10481
III,460,460,6,True,Patch LS,Patch,30.41862074247959,0.9741698997059356,40,0,10481,1.0,10481.0,10481.0,1.0,10481
III,460,460,6,True,Patch+Huber,PatchHuber,36.39342441192417,0.8796227810544218,40,0,10481,0.7570759310090085,7934.912832905418,9083.836210458514,,10481
III,460,460,6,True,Patch+Trim,PatchTrim,39.05063216936976,1.145801322520152,40,0,10481,0.8000190821486499,8385.0,8385.0,0.8000190821486499,8385
III,460,460,6,True,Raw LS,Raw,45.48322810454073,1.2300568891648926,17,0,10481,1.0,10481.0,10481.0,1.0,10481
III,460,460,6,True,Trim Raw,Trim,43.66133251397307,1.0632724212708244,30,0,10481,0.8000190821486499,8385.0,8385.0,0.8000190821486499,8385
III,461,461,6,True,Huber Raw,Huber,41.73870108631543,0.9199111697962784,22,0,10464,0.8059674642739612,8433.64354616273,9373.99585194111,,10464
III,461,461,6,True,Patch LS,Patch,28.2337663419949,0.845716527795443,36,0,10464,1.0,10464.0,10464.0,1.0,10464
III,461,461,6,True,Patch+Huber,PatchHuber,35.13068913143653,0.8090925947757663,40,0,10464,0.7557525413062522,7908.194592228623,9044.170306282967,,10464
III,461,461,6,True,Patch+Trim,PatchTrim,38.12371021410988,1.2705146163332344,40,0,10464,0.7999808868501529,8371.0,8371.0,0.7999808868501529,8371
III,461,461,6,True,Raw LS,Raw,45.29557514374652,1.1478714198230755,20,0,10464,1.0,10464.0,10464.0,1.0,10464
III,461,461,6,True,Trim Raw,Trim,43.84034933638079,1.102309146872406,27,0,10464,0.7999808868501529,8371.0,8371.0,0.7999808868501529,8371
III,462,462,6,True,Huber Raw,Huber,41.39279213572649,0.9132178275188798,21,0,10428,0.8043880355857663,8388.158435088371,9328.579190105886,,10428
III,462,462,6,True,Patch LS,Patch,28.575679261622504,1.0320367933687484,40,0,10428,1.0,10428.0,10428.0,1.0,10428
III,462,462,6,True,Patch+Huber,PatchHuber,35.25176885066547,0.7923999872082952,40,0,10428,0.7563829818978816,7887.561735231109,9021.922341242913,,10428
III,462,462,6,True,Patch+Trim,PatchTrim,38.27605685974509,1.0624014883238015,40,0,10428,0.7999616417337936,8342.0,8342.0,0.7999616417337936,8342
III,462,462,6,True,Raw LS,Raw,45.71999161818638,1.2747676389297489,19,0,10428,1.0,10428.0,10428.0,1.0,10428
III,462,462,6,True,Trim Raw,Trim,43.52329387260938,1.1158681083046096,25,0,10428,0.7999616417337936,8342.0,8342.0,0.7999616417337936,8342
III,463,463,6,True,Huber Raw,Huber,41.531981127817645,0.8808744237336231,26,0,10392,0.8040239826339003,8355.417227531492,9285.714937675337,,10392
III,463,463,6,True,Patch LS,Patch,29.44165560171253,0.9807042377008036,30,0,10392,1.0,10392.0,10392.0,1.0,10392
III,463,463,6,True,Patch+Huber,PatchHuber,34.62025722889549,0.9657428886573736,40,0,10392,0.7524853634651553,7819.827897129893,8934.302624428974,,10392
III,463,463,6,True,Patch+Trim,PatchTrim,37.75599340070612,1.3220907642916062,40,0,10392,0.8000384911470362,8314.0,8314.0,0.8000384911470362,8314
III,463,463,6,True,Raw LS,Raw,46.45800387447333,1.1794398831812734,20,0,10392,1.0,10392.0,10392.0,1.0,10392
III,463,463,6,True,Trim Raw,Trim,43.70258859918613,1.054498289850597,26,0,10392,0.8000384911470362,8314.0,8314.0,0.8000384911470362,8314
III,464,464,6,True,Huber Raw,Huber,40.49456536345967,0.8766440553453619,21,0,10474,0.7999491884340716,8378.667799658466,9314.179562474996,,10474
III,464,464,6,True,Patch LS,Patch,32.21411128083226,0.7800370924086255,37,0,10474,1.0,10474.0,10474.0,1.0,10474
III,464,464,6,True,Patch+Huber,PatchHuber,37.00825389367787,0.9738426910890104,40,0,10474,0.7491147998432486,7846.228413558186,8967.268396406565,,10474
III,464,464,6,True,Patch+Trim,PatchTrim,40.11864761156835,1.2282337962065129,40,0,10474,0.7999809050983387,8379.0,8379.0,0.7999809050983387,8379
III,464,464,6,True,Raw LS,Raw,47.857744095012166,1.1934083392316954,20,0,10474,1.0,10474.0,10474.0,1.0,10474
III,464,464,6,True,Trim Raw,Trim,41.90005648910276,0.9431326780626668,28,0,10474,0.7999809050983387,8379.0,8379.0,0.7999809050983387,8379
III,465,465,6,True,Huber Raw,Huber,39.43198776737864,0.7755367208085626,16,0,10264,0.7899350441478503,8107.893293133536,9036.905219460265,,10264
III,465,465,6,True,Patch LS,Patch,33.72181901521552,0.8278454939072253,40,0,10264,1.0,10264.0,10264.0,1.0,10264
III,465,465,6,True,Patch+Huber,PatchHuber,36.094387340950846,1.1947904513112702,22,0,10264,0.7354970641780552,7549.141866723558,8685.654515319058,,10264
III,465,465,6,True,Patch+Trim,PatchTrim,41.35808331287038,1.345977183838214,40,0,10264,0.7999805144193297,8211.0,8211.0,0.7999805144193297,8211
III,465,465,6,True,Raw LS,Raw,49.41015787571133,1.0084619085746804,33,0,10264,1.0,10264.0,10264.0,1.0,10264
III,465,465,6,True,Trim Raw,Trim,40.70305467733465,0.8694951322095917,29,0,10264,0.7999805144193297,8211.0,8211.0,0.7999805144193297,8211
III,466,466,6,True,Huber Raw,Huber,39.40968296100567,0.7888831425404325,13,0,10126,0.7934209416658651,8034.180455308549,8922.923318986028,,10126
III,466,466,6,True,Patch LS,Patch,38.31478274896145,0.9269908164415004,37,0,10126,1.0,10126.0,10126.0,1.0,10126
