trajectory,order,scan,method,block,in_support,translation_error_mm,rotation_error_deg
II,258,258,Huber,1,True,44.07738322205095,0.8372753595200466
II,258,258,Patch,1,True,36.52235654251561,0.9184777034259995
II,258,258,Raw,1,True,48.57610329914484,1.0719565496566377
II,258,258,Trim,1,True,44.06112540344913,0.8197916200212688
II,259,259,Full,1,True,44.091497964387855,1.0224941138298358
II,259,259,Global,1,True,35.61563929669556,1.005959460977478
II,259,259,Huber,1,True,44.82718732307155,0.7938257267130666
II,259,259,Patch,1,True,38.45515964995551,0.965560541225878
II,259,259,Raw,1,True,52.06577433415263,1.0059594609774725
II,259,259,Trim,1,True,45.27094233837839,0.7864402081190837
II,260,260,Full,1,True,47.90050887987949,1.1887057629278728
II,260,260,Global,1,True,38.5429368627147,1.1739736326659251
II,260,260,Huber,1,True,46.96095247071096,1.0112288129337197
II,260,260,Patch,1,True,39.13830792039291,0.988283801208884
II,260,260,Raw,1,True,54.130540892792965,1.1735670822409707
II,260,260,Trim,1,True,46.29054068014359,0.9525222302826454
II,261,261,Full,1,True,43.18271517915237,1.0727314277187523
II,261,261,Global,1,True,37.95876670678108,1.3054516337205604
II,261,261,Huber,1,True,46.37578271566485,0.8390630167770347
II,261,261,Patch,1,True,39.09513655466185,1.2773990026150663
II,261,261,Raw,1,True,53.973916277877024,1.3076573083878031
II,261,261,Trim,1,True,46.40732348827372,0.934049817290416
II,262,262,Full,1,True,48.93442592381146,1.4067464344813818
II,262,262,Global,1,True,41.66437748191979,1.277178597202404
II,262,262,Huber,1,True,46.95999680305983,0.8400633347342973
II,262,262,Patch,1,True,38.981626559853375,1.2385336185535438
II,262,262,Raw,1,True,56.84468603755898,1.2779997630839108
II,262,262,Trim,1,True,46.478354115778586,0.8348442525668426
II,263,263,Full,1,True,50.26036170358947,1.3609807343865958
II,263,263,Global,1,True,42.05850286509337,1.1370081090045383
II,263,263,Huber,1,True,47.65991828773789,0.8051318076111134
II,263,263,Patch,1,True,39.45640821481319,0.8870523734897255
II,263,263,Raw,1,True,57.47046465879274,1.1355680669670922
II,263,263,Trim,1,True,46.68617451188069,0.6909500410032454
II,264,264,Full,1,True,45.515676323395695,1.3587947724244127
II,264,264,Global,1,True,41.859441561568055,1.3031551772101655
II,264,264,Huber,1,True,48.3225676767439,1.0037064454960922
II,264,264,Patch,1,True,40.025580692745,0.8687159120206756
II,264,264,Raw,1,True,57.9869324932067,1.3020083323734908
II,264,264,Trim,1,True,47.30928894575776,0.9281740023164884
II,265,265,Full,1,True,45.894447296652,1.4061652348522744
II,265,265,Global,1,True,47.79886483015212,1.3789408257444855
II,265,265,Huber,1,True,50.9573340921586,0.9428770954173488
II,265,265,Patch,1,True,47.48657158129013,1.2476492884096262
II,265,265,Raw,1,True,63.225051685653554,1.37790655020577
II,265,265,Trim,1,True,48.60168535000484,0.7922307027214356
II,266,266,Full,1,True,46.71980666010939,1.552762065294064
II,266,266,Global,1,True,50.3480021802137,1.5848986616408036
II,266,266,Huber,1,True,50.57353792640942,1.0389156334849188
II,266,266,Patch,1,True,50.10316063376639,1.33207901702511
II,266,266,Raw,1,True,65.3759607284272,1.583844919551556
II,266,266,Trim,1,True,48.40957189241079,0.8900015265263325
II,267,267,Full,1,True,53.63552092741833,1.6018117388477722
II,267,267,Global,1,True,46.50554481499878,1.6322115391777463
II,267,267,Huber,1,True,49.12867169029001,0.9900509305629832
II,267,267,Patch,1,True,45.00862733270124,1.285977238680262
II,267,267,Raw,1,True,62.09293360146691,1.6305880494933591
II,267,267,Trim,1,True,48.95297773951361,0.8552655603368179
II,268,268,Full,1,True,44.21680930921061,3.578743613975487
II,268,268,Global,1,True,58.80800822979099,1.83912774105897
II,268,268,Huber,1,True,51.71048363317247,0.9692576234464249
II,268,268,Patch,1,True,57.55824901399824,1.4479086730897806
II,268,268,Raw,1,True,73.41842489395759,1.8391277410589664
II,268,268,Trim,1,True,48.326183762230414,0.9441387798359836
II,269,269,Full,1,True,44.4237738951496,4.516168687426494
II,269,269,Global,1,True,64.73068965798359,2.24035495137127
II,269,269,Huber,1,True,54.0210434134442,1.1081406555839044
II,269,269,Patch,1,True,65.35725861412602,2.274888885897174
II,269,269,Raw,1,True,78.82891453168254,2.2414918979101315
II,269,269,Trim,1,True,49.93094806279667,0.8860878231475582
II,270,270,Full,1,True,48.70172396054264,3.2038655500943944
II,270,270,Global,1,True,67.47467605771807,2.337763613588986
II,270,270,Huber,1,True,53.79575285333013,1.098016759292971
II,270,270,Patch,1,True,64.90065457889493,2.0342769136336862
II,270,270,Raw,1,True,80.85753176706064,2.3360400192309507
II,270,270,Trim,1,True,50.50103257649801,0.9052340831518204
II,271,271,Full,1,True,42.31203032333194,5.168708215594895
II,271,271,Global,1,True,75.9033474551716,3.247806359746399
II,271,271,Huber,1,True,56.23783772816915,1.0574448058591095
II,271,271,Patch,1,True,76.66735192545762,3.3044153159083254
II,271,271,Raw,1,True,88.65008494512286,3.2338453762890738
II,271,271,Trim,1,True,50.88305195618271,0.8620973082391089
II,272,272,Full,1,True,56.74996800480964,5.2986277645054205
II,272,272,Global,1,True,82.52002383941053,3.357732247470327
II,272,272,Huber,1,True,59.49805606798471,1.0296054997046893
II,272,272,Patch,1,True,84.77919788311549,3.578698797525389
II,272,272,Raw,1,True,93.99836722996896,3.340499912368344
II,272,272,Trim,1,True,52.13312603969459,0.8881887846670354
II,273,273,Full,1,True,67.18185199309701,5.237436986999479
II,273,273,Global,1,True,92.1881520213098,4.673242732188635
II,273,273,Huber,1,True,62.79627735611436,1.1256394927076696
II,273,273,Patch,1,True,94.37443148166388,4.748557500393288
II,273,273,Raw,1,True,103.05728362240566,4.653495325683017
II,273,273,Trim,1,True,53.77693970527167,0.903945808761445
II,274,274,Full,1,True,73.10373091873826,5.028926423957982
II,274,274,Global,1,True,96.36310152376592,4.94252743497869
II,274,274,Huber,1,True,64.01273587148326,1.094611584833286
II,274,274,Patch,1,True,100.0631160346191,5.802720891766797
II,274,274,Raw,1,True,107.07053811795208,4.934323167693665
II,274,274,Trim,1,True,53.55885751464306,0.9222194712987736
II,275,275,Full,1,True,57.77220534966492,7.092455233034891
II,275,275,Global,1,True,98.66069259397516,7.155280167958945
II,275,275,Huber,1,True,64.76340778538844,1.1628655069014808
II,275,275,Patch,1,True,102.65122005250473,7.243807899031375
II,275,275,Raw,1,True,110.02929613060776,7.155280167958935
II,275,275,Trim,1,True,53.98638912948009,0.8661686104333182
II,276,276,Full,1,True,71.29629635865669,4.5736997124277705
II,276,276,Global,1,True,92.95618212165004,4.141244366707207
II,276,276,Huber,1,True,65.95243536226504,1.146382716829543
II,276,276,Patch,1,True,93.35758299784874,4.128545476630912
II,276,276,Raw,1,True,103.79412967459815,4.12184520404769
II,276,276,Trim,1,True,54.68338676814077,0.9342671452595044
II,277,277,Full,1,True,55.0475387992021,5.799616943020694
II,277,277,Global,1,True,93.14354571377976,5.507671756461377
II,277,277,Huber,1,True,66.46382073691623,1.0454217603249525
II,277,277,Patch,1,True,93.36908284441348,5.762970244943318
II,277,277,Raw,1,True,104.11419887101556,5.482087025242356
II,277,277,Trim,1,True,54.43044417754225,0.8885383421665273
II,278,278,Full,1,True,57.48784342694135,6.165700941906719
II,278,278,Global,1,True,96.76785962981884,5.768383162622461
II,278,278,Huber,1,True,68.41366299276818,1.0756461957213423
II,278,278,Patch,1,True,102.06561325167029,6.599298797288448
II,278,278,Raw,1,True,107.37652268170214,5.768729037974529
II,278,278,Trim,1,True,56.465718495439184,0.9135961621910126
II,279,279,Full,1,True,51.23653196229935,5.954923549627038
II,279,279,Global,1,True,94.7106913534408,4.91652303491838
II,279,279,Huber,1,True,70.38282266364662,1.0863771561602027
II,279,279,Patch,1,True,95.03059167903074,5.366826837389676
II,279,279,Raw,1,True,105.3329779536514,4.905839115556192
II,279,279,Trim,1,True,57.99838255482022,0.929141165347112
II,280,280,Full,1,True,47.96874548450484,8.311649406424351
II,280,280,Global,1,True,97.3437181888939,6.011944010301814
II,280,280,Huber,1,True,71.3677080744493,1.1173923062677535
II,280,280,Patch,1,True,97.98763654425083,6.22435020850181
II,280,280,Raw,1,True,108.68200186504288,6.011099193398176
II,280,280,Trim,1,True,58.22143397039324,0.912054325212882
II,281,281,Full,1,True,60.20233405890989,4.587675005983655
II,281,281,Global,1,True,89.66746660546004,3.5869688198066947
II,281,281,Huber,1,True,71.76828957375875,1.103888909883139
II,281,281,Patch,1,True,89.7546521970801,3.918482504042891
II,281,281,Raw,1,True,100.8114976212009,3.57959181865892
II,281,281,Trim,1,True,58.54077527387698,1.0182489869511944
II,282,282,Full,1,True,51.86251330965612,6.467039089693072
II,282,282,Global,1,True,93.73852793798508,4.241958516443647
II,282,282,Huber,1,True,71.94207769437625,0.9781319756739388
II,282,282,Patch,1,True,94.85357736685005,4.606532468716454
II,282,282,Raw,1,True,105.23366774493044,4.241872455558567
II,282,282,Trim,1,True,58.45441767486837,0.9391511531592832
II,283,283,Full,2,True,55.01297570530875,4.737786518519899
II,283,283,Global,2,True,91.54253680744422,3.559113194610034
II,283,283,Huber,2,True,71.85631228513164,0.9567593675131092
II,283,283,Patch,2,True,89.96396047697061,3.303521332752616
II,283,283,Raw,2,True,103.0121832995778,3.559113194610028
II,283,283,Trim,2,True,59.64239443518311,0.942568830126066
II,284,284,Full,2,True,54.64010661503193,5.081065684571719
II,284,284,Global,2,True,85.35018149139962,3.135180125641933
II,284,284,Huber,2,True,70.06072907412914,0.9148031819244056
II,284,284,Patch,2,True,84.50668703909605,3.5339876475162626
II,284,284,Raw,2,True,97.38072846606964,3.1344278970381967
II,284,284,Trim,2,True,58.71299055142664,0.9479752651199786
II,285,285,Full,2,True,58.02468634125284,2.896963713741836
II,285,285,Global,2,True,82.43172368476915,2.681770590137748
II,285,285,Huber,2,True,67.4429798190232,0.9774934931592972
II,285,285,Patch,2,True,81.05339748145957,2.6977832384029226
II,285,285,Raw,2,True,94.24085551746998,2.680414469561164
II,285,285,Trim,2,True,57.778188281222725,0.966637278160806
II,286,286,Full,2,True,66.30599771479629,2.026357782163981
II,286,286,Global,2,True,77.31605729331751,1.631173732875176
II,286,286,Huber,2,True,67.69389688468365,0.9331622798728914
II,286,286,Patch,2,True,75.8742266678673,1.6146981529362527
II,286,286,Raw,2,True,89.4505722731272,1.6344217342887182
II,286,286,Trim,2,True,58.37697573911417,0.9549166351890628
II,287,287,Full,2,True,68.79158324610493,1.218914777038698
II,287,287,Global,2,True,76.69947463910991,1.722306999012873
II,287,287,Huber,2,True,67.89020830341232,0.9381622945499072
II,287,287,Patch,2,True,74.92205553495704,1.93963114265556
II,287,287,Raw,2,True,88.64583038184321,1.7239510078135476
II,287,287,Trim,2,True,58.71632611230663,0.939049931186846
II,288,288,Full,2,True,73.37821126346466,1.111631544425649
II,288,288,Global,2,True,81.54673133587818,1.981349390801305
II,288,288,Huber,2,True,68.84669292591998,1.044351220479237
II,288,288,Patch,2,True,78.5330446104494,1.9242352753938865
II,288,288,Raw,2,True,93.20125648714053,1.9813571152904343
II,288,288,Trim,2,True,59.03415580598863,1.0204877490139723
II,289,289,Full,2,True,70.96268061937047,0.7235067568170989
II,289,289,Global,2,True,81.53644293174099,1.9214731044879647
II,289,289,Huber,2,True,70.83995817906849,0.9586053101804856
II,289,289,Patch,2,True,80.02199658425639,1.987930324904608
II,289,289,Raw,2,True,93.26086179110833,1.921368251051737
II,289,289,Trim,2,True,60.449361492931146,1.082737282837759
II,290,290,Full,2,True,78.77306484166049,0.9151674080073496
II,290,290,Global,2,True,81.60663983303829,1.6571015478315367
II,290,290,Huber,2,True,70.59177223098385,0.8175342511790803
II,290,290,Patch,2,True,80.47333631202595,1.7036543454197275
II,290,290,Raw,2,True,93.16017170743524,1.657655672142764
II,290,290,Trim,2,True,61.37851141442112,0.9315525498919716
II,291,291,Full,2,True,73.67645641422646,0.7960805098616532
II,291,291,Global,2,True,80.50511476071658,1.786785065742725
II,291,291,Huber,2,True,70.22179299497616,0.9894738323925756
II,291,291,Patch,2,True,78.27450479729485,1.812644084346068
II,291,291,Raw,2,True,92.50362732174771,1.78580728964304
II,291,291,Trim,2,True,60.94392858557087,1.0187484576198962
II,292,292,Full,2,True,76.36593589766876,0.9279912276165944
II,292,292,Global,2,True,83.37904519859612,1.9690230172422056
II,292,292,Huber,2,True,70.24076482856437,1.076347061759141
II,292,292,Patch,2,True,81.84921981566019,1.9155034330366625
II,292,292,Raw,2,True,95.29699537353818,1.9694423102841945
II,292,292,Trim,2,True,61.19783913545547,1.0967587463692428
II,293,293,Full,2,True,73.65796794002569,1.0535970626508795
II,293,293,Global,2,True,76.5364400106885,1.666228903094429
II,293,293,Huber,2,True,67.2315088000859,1.025735432904107
II,293,293,Patch,2,True,75.89521062518186,1.7090482375114802
II,293,293,Raw,2,True,88.76385392592422,1.6647602034619338
II,293,293,Trim,2,True,58.67249409649978,1.0529871281639869
II,294,294,Full,2,True,77.20522183888733,1.0508299172707576
II,294,294,Global,2,True,75.8721432968735,1.7373730299321155
II,294,294,Huber,2,True,63.94410718408394,1.0598093181807635
II,294,294,Patch,2,True,75.26465084691483,1.752425320518489
II,294,294,Raw,2,True,88.40009377898583,1.738303178144902
II,294,294,Trim,2,True,58.56524413154996,0.9621694530849704
II,295,295,Full,2,True,68.50065553928535,0.8122473303901045
II,295,295,Global,2,True,76.37877570381977,1.5952415625979617
II,295,295,Huber,2,True,62.75867053939442,1.1734533988333316
II,295,295,Patch,2,True,74.54786387578181,1.6535759791395137
II,295,295,Raw,2,True,88.94031918468656,1.5969635347696869
II,295,295,Trim,2,True,58.10193727709147,1.09844602198852
II,296,296,Full,2,True,72.27903430653659,0.8828431032036086
II,296,296,Global,2,True,74.46526239309028,1.7208356157951603
II,296,296,Huber,2,True,66.61195927863933,1.0413990996180635
II,296,296,Patch,2,True,73.12169773220113,1.797747203066041
II,296,296,Raw,2,True,86.94047911555772,1.7213590706911908
II,296,296,Trim,2,True,59.6901381012023,1.1182689684171725
II,297,297,Full,2,True,67.2560367008917,1.283346754245391
II,297,297,Global,2,True,72.9847645221715,1.6389623152656845
II,297,297,Huber,2,True,65.72283627208459,1.0623653774632853
II,297,297,Patch,2,True,70.8778461509393,1.7228133470580105
II,297,297,Raw,2,True,85.50446499667541,1.644394601709061
II,297,297,Trim,2,True,58.756801847334174,1.127604016323707
II,298,298,Full,2,True,69.49547884808115,0.7929593568979237
II,298,298,Global,2,True,74.90464156174257,1.690709469279714
II,298,298,Huber,2,True,66.85354706899032,0.9764407559829168
II,298,298,Patch,2,True,71.55832206515093,1.7493605700332533
II,298,298,Raw,2,True,87.02545584469871,1.6907847216122731
II,298,298,Trim,2,True,60.22001571481884,1.0426402995082966
II,299,299,Full,2,True,71.20227044177508,0.7687604668783874
II,299,299,Global,2,True,74.53992169011295,1.6270295503883163
II,299,299,Huber,2,True,66.67894434439735,0.9978231525294282
II,299,299,Patch,2,True,73.41763165672384,1.7635908252381365
II,299,299,Raw,2,True,87.05464641706793,1.6275246862120745
II,299,299,Trim,2,True,59.97247151277684,1.0420664255054064
II,300,300,Full,2,True,73.90134471507172,0.9667912365886556
II,300,300,Global,2,True,72.9191243270471,1.6763639667217705
II,300,300,Huber,2,True,67.58107286961368,0.9820022021237472
II,300,300,Patch,2,True,69.21954986597602,1.565140476469963
II,300,300,Raw,2,True,85.4057845921113,1.6763969415252622
II,300,300,Trim,2,True,62.21083990878861,1.0666759009476725
II,301,301,Full,2,True,74.13585099905396,0.786764661800842
II,301,301,Global,2,True,77.35975887808505,1.6673281923144572
II,301,301,Huber,2,True,69.01182064983905,0.9995110200454952
II,301,301,Patch,2,True,74.15457012682563,1.7630603883844491
II,301,301,Raw,2,True,89.83319126704258,1.6671672033918388
II,301,301,Trim,2,True,62.271876740857095,1.04056810583708
II,302,302,Full,2,True,73.99327053900372,0.9335060476322846
II,302,302,Global,2,True,76.49085549894299,1.8863374612164183
II,302,302,Huber,2,True,64.35972418447143,1.3050034659063068
II,302,302,Patch,2,True,71.7000040573419,1.849658207669984
II,302,302,Raw,2,True,88.92510974107853,1.8873596507386243
II,302,302,Trim,2,True,63.76198738848003,1.1916399186600737
II,303,303,Full,2,True,69.68358482257291,1.1923981533244248
II,303,303,Global,2,True,76.16178673586373,1.7190333395032191
II,303,303,Huber,2,True,69.57843523718624,1.0239300205694328
II,303,303,Patch,2,True,70.80593164176982,1.7919847598143552
II,303,303,Raw,2,True,89.04705460904597,1.7200852191814928
II,303,303,Trim,2,True,63.08610205302775,1.1226943259495206
II,304,304,Full,2,True,78.88146576830393,1.3285866202267984
II,304,304,Global,2,True,74.84440743822253,1.800668185352045
II,304,304,Huber,2,True,66.94924548577971,1.0905722064082035
II,304,304,Patch,2,True,71.26292768156675,1.6863428261331015
II,304,304,Raw,2,True,87.30513536779024,1.8013607172718609
II,304,304,Trim,2,True,61.35207193351782,1.1187758561777057
II,305,305,Full,2,True,74.32021045432774,0.921376224946126
II,305,305,Global,2,True,76.04631923564996,1.848231729704633
II,305,305,Huber,2,True,67.35410482634933,1.047162213313935
II,305,305,Patch,2,True,71.17381741086655,1.814369809684213
II,305,305,Raw,2,True,88.58969295720053,1.8511781403767689
II,305,305,Trim,2,True,60.59505321022774,1.1175339531037642
II,306,306,Full,2,True,77.60027165740397,1.4087188040260952
II,306,306,Global,2,True,76.68029985571471,1.8947959119681963
II,306,306,Huber,2,True,67.66567836423744,1.0898843552888593
II,306,306,Patch,2,True,71.09849116248029,1.8404517595268544
II,306,306,Raw,2,True,89.25721842231155,1.897185053396688
II,306,306,Trim,2,True,61.08695088500054,1.1257822835147722
II,307,307,Full,2,True,82.2245227247537,1.5485650285912724
II,307,307,Global,2,True,75.7739376041402,1.716370682039961
II,307,307,Huber,2,True,67.60260198414295,1.009495246103867
