geometry,dtype,mag,unit,rep,kind,form,grad_gt,et_mm,eR_deg,J0,Jstar,dJ,on_bound,n_obs,condition
GA,D1_appendage_disp,0.0,mm,14,p2p,huber,1.6941094653540146e-05,0.020867658077560528,0.0013323000240017104,5.9898316233187655e-06,1.1978476601468446e-05,-5.988644978149681e-06,0,32274,structured
GA,D1_appendage_disp,0.0,mm,14,p2p,trim,,0.02737772691162372,0.0012214790767396705,8.101015381831428e-06,8.099822969274625e-06,1.1924125568031304e-09,0,32274,structured
GA,D1_appendage_disp,0.0,mm,14,p2l,ls,1.904335561129237e-05,0.12189284810706076,0.004826801655526491,3.99837068481573e-06,3.99793956865536e-06,4.311161603694192e-10,0,32274,structured
GA,D1_appendage_disp,0.0,mm,15,p2p,ls,3.908449187486234e-05,0.033428161991079355,0.0002783118451767802,1.1956840554333412e-05,1.195572036959139e-05,1.120184742023128e-09,0,38358,structured
GA,D1_appendage_disp,0.0,mm,15,p2p,huber,1.9542245937431407e-05,0.033428161991079355,0.0002783118451767802,5.978420277166706e-06,1.195572036959139e-05,-5.977300092424683e-06,0,38358,structured
GA,D1_appendage_disp,0.0,mm,15,p2p,trim,,0.039502091345573226,0.0017853462208764553,8.075346610918064e-06,8.073971153827587e-06,1.3754570904774265e-09,0,38358,structured
GA,D1_appendage_disp,0.0,mm,15,p2l,ls,2.6500925171022556e-05,0.02741613115197347,0.005764055267035693,3.990854213705739e-06,3.990351268201189e-06,5.029455045506601e-10,0,38358,structured
GA,D1_appendage_disp,0.0,mm,16,p2p,ls,5.140693586161555e-05,0.01806606708788108,0.0012676075860815217,1.2008335898795487e-05,1.2007584599538824e-05,7.512992566633748e-10,0,38358,structured
GA,D1_appendage_disp,0.0,mm,16,p2p,huber,2.570346793080793e-05,0.01806606708788108,0.0012676075860815217,6.0041679493977435e-06,1.2007584599538824e-05,-6.00341665014108e-06,0,38358,structured
GA,D1_appendage_disp,0.0,mm,16,p2p,trim,,0.024480936600391568,0.0013805481818974026,8.131520923151693e-06,8.130609627491986e-06,9.112956597068055e-10,0,38358,structured
