scan,fold,eR_deg_Huber,eR_deg_PatchFullFit,eR_deg_PatchHuberOOF,eR_deg_PatchOOF,eR_deg_Raw,et_mm_Huber,et_mm_PatchFullFit,et_mm_PatchHuberOOF,et_mm_PatchOOF,et_mm_Raw,iters_Huber,iters_PatchFullFit,iters_PatchHuberOOF,iters_PatchOOF,iters_Raw,on_bound_Huber,on_bound_PatchFullFit,on_bound_PatchHuberOOF,on_bound_PatchOOF,on_bound_Raw,benefit_oof,benefit_fullfit,benefit_ph,rot_change_oof,oof_minus_fullfit_error
423,5,3.954646668074504,5.027305600899789,4.859941712651996,5.00398117940462,4.539126405371169,148.18399928702556,116.92397127059604,114.4399283978246,117.11097171041972,154.40768611492916,40.0,40.0,40.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,37.296714404509444,37.48371484433312,33.744070889200955,-0.46485477403345055,0.1870004398236773
424,5,4.156456055222738,5.2179595058649735,5.067575181354557,5.274546944099471,4.602200871581683,146.4388913000184,119.64635748023576,118.49603222118674,120.27558702181098,154.33090391110224,40.0,34.0,40.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,34.05531688929126,34.684546430866476,27.942859078831674,-0.6723460725177874,0.6292295415752136
425,5,4.106227099306839,5.701984300162504,5.23210255210874,5.694379991793088,4.686306379733758,142.382193922672,115.76485555695848,114.75114101170884,116.79186216561357,149.33574290112588,40.0,40.0,40.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,32.54388073551232,33.5708873441674,27.631052910963163,-1.0080736120593299,1.0270066086550855
426,5,4.307892256872674,6.182712101780324,5.145429990662705,6.074003351613153,5.226359009388862,146.48309185189305,116.45518980420552,119.5595923608379,117.73941877500712,152.8123806832361,40.0,40.0,40.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,35.07296190822899,36.3571908790306,26.923499491055153,-0.8476443422242914,1.2842289708016068
427,5,4.718236275760118,6.31107403363345,5.487707783160645,6.24415643736184,5.6176904839410495,148.65817136954456,125.42275489334234,120.65353557674018,126.72857251985349,158.02687717992734,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,31.298304660073853,32.604122286584996,28.00463579280438,-0.6264659534207908,1.3058176265111427
428,5,5.022783740440822,6.197740488349187,5.668597791690962,6.130366190218948,5.932275509878526,150.10493871190693,120.6148172376187,115.89473668668832,121.83783465795896,156.09047677272687,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,34.25264211476791,35.47565953510818,34.21020202521861,-0.19809068034042188,1.2230174203402697
429,5,3.028947775856146,4.036395837884539,4.356149723417016,3.9859324642777545,3.714296910442113,150.2289377750609,119.46692762576178,112.34956701046934,120.84926029016526,155.116342975229,40.0,37.0,40.0,39.0,37.0,0.0,0.0,0.0,0.0,0.0,34.26708268506374,35.64941534946722,37.879370764591556,-0.27163555383564164,1.382332664403478
430,5,3.135704423866503,4.166009980654614,4.644102994161673,4.1606620239060055,3.885436474270705,149.10438856251105,118.9730073291211,115.36311615987464,120.17646307850934,153.25684569186717,40.0,38.0,40.0,40.0,34.0,0.0,0.0,0.0,0.0,0.0,33.08038261335783,34.28383836274607,33.74127240263641,-0.27522554963530066,1.2034557493882403
431,5,2.9916068417826125,4.167469824710676,4.5594550600940105,4.09865417390385,3.603339345996481,146.99891724415505,116.0465586113006,116.37011107715612,117.4995043971033,150.4186749388778,40.0,30.0,40.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,32.91917054177452,34.37211632757722,30.628806166998928,-0.49531482790736936,1.4529457858026973
432,5,3.445355204299597,11.933978163157509,4.108525521952106,12.00363746359713,14.049899130766402,144.16699739563768,163.26844433546026,113.8736826064658,162.87121002894122,192.19734858019328,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,29.326138551252058,28.92890424473302,30.293314789171873,2.046261667169272,-0.3972343065190387
433,5,3.095172148961246,4.244912494969723,4.074548884106139,4.294920497173692,3.38695313077428,142.00757295978298,111.9997764602972,108.8186272557126,113.825904359392,147.1528448429838,40.0,34.0,40.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,33.3269404835918,35.1530683826866,33.18894570407038,-0.9079673663994119,1.8261278990948
434,5,3.7688254922580455,4.917394425884878,4.657315288437018,4.953744959368658,4.431249045090144,146.26575200790967,113.04857874725742,109.94055665457664,114.7077789761192,151.1634322773003,40.0,40.0,40.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,36.4556533011811,38.11485353004288,36.32519535333303,-0.5224959142785135,1.6592002288617778
435,5,2.583947405378097,3.717407869230994,3.51735892733438,3.7706701710485535,3.083646038313405,148.04060732591054,112.45097726464388,106.80609298403392,114.42392975301576,151.9579039070939,40.0,34.0,40.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,37.53397415407815,39.506926642450026,41.23451434187662,-0.6870241327351487,1.9729524883718739
436,5,3.340962699764515,4.291904824329097,3.911882760570934,4.347571190527927,3.870260259993053,149.52616520093144,110.00255758452508,106.39375500339824,112.13234615110838,154.41723047099387,40.0,40.0,40.0,40.0,37.0,0.0,0.0,0.0,0.0,0.0,42.28488431988549,44.41467288646879,43.132410197533204,-0.47731093053487417,2.1297885665833007
437,5,3.6952516406573976,3.998707404442457,3.660699671910254,4.048051732649351,4.1164558620765765,150.50300929211502,112.94206290884952,104.98421622694268,114.73968430827064,157.630462759726,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,42.89077845145535,44.688399850876465,45.518793065172346,0.06840412942722551,1.7976213994211179
438,5,3.72484486365516,3.916485085372895,3.146897741685577,3.98977180970142,3.754134038713569,149.5256712089153,109.9216800447456,101.99363460768085,112.03113534590295,155.5321801257188,40.0,40.0,40.0,40.0,34.0,0.0,0.0,0.0,0.0,0.0,43.50104477981586,45.61050008097321,47.53203660123445,-0.235637770987851,2.109455301157354
439,5,3.600741636836416,3.826239431181599,3.256447607375488,4.383777331312283,3.8234814464384015,147.43922704720654,106.3759429193574,98.21603639957064,110.76689260305588,152.93797862567027,40.0,40.0,40.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,42.17108602261439,46.56203570631287,49.2231906476359,-0.5602958848738813,4.39094968369848
440,5,3.80313700020894,3.305507315473699,3.415150068673705,3.435605666252748,3.725059796678949,144.3006973477901,98.05060099049766,91.88044604740726,99.73844658788089,149.45292951539764,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,49.714482927516755,51.402328524899985,52.420251300382844,0.28945413042620105,1.6878455973832303
441,5,2.209669662561425,3.060251101294636,2.678303304832292,3.216501338723193,2.5465044951390343,141.32435938634003,92.55467394409663,89.54093419907517,94.85038778693126,145.08881904291752,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,50.23843125598626,52.534145098820886,51.78342518726487,-0.6699968435841588,2.2957138428346298
442,5,3.3318684961896463,4.229684612582108,3.423942160143424,4.28240416027956,3.772998551341629,143.85384998157207,96.88538903445593,93.64022309089478,99.6174122423612,146.4823309670713,40.0,39.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,46.86491872471011,49.59694193261538,50.21362689067729,-0.5094056089379309,2.7320232079052715
443,5,2.468315762216268,2.709740726497643,2.016350325245418,2.818309192576148,2.937470927114524,144.9091758368182,95.8247297901475,91.95256585381374,98.10257273734236,146.48653630998825,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,48.3839635726459,50.66180651984075,52.95660998300447,0.11916173453837597,2.2778429471948556
444,5,3.2904038901064467,7.636070246394986,2.7695131845536616,7.579785884974957,5.863091894907294,147.2024173329937,127.82947610001008,92.44838620789872,128.0215713291264,172.34104793923038,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,44.319476610103976,44.511571839220295,54.75403112509497,-1.7166939900676628,0.19209522911631893
445,5,4.116979405063437,4.0420834762651845,3.773658278537736,4.135998691784791,4.575003530929429,147.78132851447137,97.4439520121024,94.95378244178318,100.18003311046392,150.4942992918685,40.0,40.0,40.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,50.31426618140456,53.050347279766086,52.82754607268819,0.43900483914463795,2.736081098361524
446,5,4.389972281941292,4.150485286836001,3.711705286563855,4.144050597244759,4.668216241596157,149.61864103857977,101.84930455968644,100.94349577611116,103.790720087789,152.65429388816386,40.0,39.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,48.863573800374866,50.80498932847742,48.675145262468604,0.5241656443513971,1.941415528102553
447,5,4.563372554274034,4.609073243836154,4.248155076602005,4.60509057158932,4.711058864228564,150.10192567239002,106.32035299276028,102.14292448100456,107.28700910213216,156.31158012692268,40.0,40.0,40.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,49.02457102479052,49.9912271341624,47.95900119138547,0.10596829263924423,0.9666561093718826
448,5,2.846330017637443,2.760635329178088,2.6115535775532552,2.753472466755297,2.965553677973826,146.9296399870269,105.68254911854734,99.62623756900966,106.19230412553934,155.9983146350554,40.0,39.0,40.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,49.80601050951607,50.315765516508066,47.30340241801723,0.21208121121852885,0.5097550069919947
449,5,3.1132778045180576,3.6393412687564255,2.941413531165259,3.625659616190299,3.597105730105673,143.46952129905685,103.95254667920165,98.85462594368506,104.6614975168798,150.78185114145845,40.0,32.0,40.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,46.12035362457864,46.8293044622568,44.614895355371786,-0.028553886084626168,0.7089508376781595
450,5,3.224603513997076,3.8978714750521126,3.092315376728617,3.7971533018681978,3.824413176327965,148.23621103023842,111.2165444165755,102.99377597353016,111.40850915430345,155.47497847227908,40.0,34.0,40.0,36.0,39.0,0.0,0.0,0.0,0.0,0.0,44.06646931797563,44.258434055703574,45.24243505670826,0.027259874459767186,0.1919647377279432
451,5,3.73307063566499,4.93774833327017,3.670079507793489,4.8159765904202265,4.605068951313856,152.73289044735975,114.5748896003814,105.75963152543116,114.5974669473094,158.85189399847462,40.0,39.0,39.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,44.25442705116522,44.277004398093226,46.97325892192859,-0.21090763910637023,0.02257734692800284
452,5,3.973799268791707,4.720907984220753,3.722751108814815,4.643312316513735,4.793978737122647,155.90987232807254,114.8572200439096,104.741142355664,114.89716311519992,163.66963793154125,40.0,38.0,40.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,48.77247481634133,48.81241788763164,51.16872997240854,0.15066642060891233,0.03994307129030972
453,5,4.065581745377407,5.027390692843923,3.920270006881033,4.983450969999168,4.789933815158202,157.20633553953144,113.90884206317152,104.56301917090116,113.78446041797298,161.8967098410207,40.0,40.0,40.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0,48.11224942304773,47.98786777784919,52.64331636863028,-0.19351715484096577,-0.12438164519853956
454,5,4.1862062555567165,4.041298671058096,4.1831779897030525,3.944729641496005,4.728037460193026,155.64450311565523,107.3697561169488,107.08053089902572,107.24490073089213,159.27083929792474,40.0,37.0,40.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,52.02593856703261,51.90108318097593,48.56397221662951,0.7833078186970215,-0.12485538605668012
455,5,4.441609975454618,4.166436566224364,4.323697569819517,3.954788264707016,4.897572003053823,154.249708143781,108.41244896284596,107.8660747488267,107.22173642296204,158.01201864051944,40.0,29.0,40.0,34.0,40.0,0.0,0.0,0.0,0.0,0.0,50.790282217557404,49.599569677673486,46.38363339495429,0.9427837383468072,-1.1907125398839185
456,5,4.371772266348145,4.361470007086317,4.695894536350131,4.29297258975937,4.72301902551871,152.98900575294527,110.8964918018994,109.3108327703262,110.64881785598106,156.2457750609023,40.0,31.0,40.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,45.59695720492124,45.3492832590029,43.678172982619074,0.43004643575933965,-0.24767394591833636
457,5,2.847241857522453,3.982988380008298,3.4869255515422988,3.918961957753168,3.5796779663758955,147.82164124310273,109.53803904986644,104.93726054045015,108.63651054826606,150.93935476566324,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,42.30284421739718,41.4013157157968,42.88438070265258,-0.3392839913772723,-0.9015285016003816
458,5,2.918530430952086,4.0182258415981655,3.6879636599928944,4.009542774608214,3.263562019435532,151.894462766893,113.22780403180852,104.84442490104954,112.99828529193486,156.04705017163317,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,43.04876487969831,42.819246139824656,47.05003786584348,-0.7459807551726816,-0.22951873987365445
459,5,3.188182669976161,4.186030770951729,3.737622293610552,4.229826955446261,3.7737435414664335,153.47516867669228,112.74934505165048,104.04724125827389,112.55189823543142,157.79103943944355,40.0,32.0,40.0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,45.23914120401213,45.04169438779307,49.42792741841839,-0.4560834139798273,-0.19744681621905613
460,5,3.4345220724400303,4.321546982295775,3.766049051701024,4.277709702167362,3.908467388043813,155.94580852703467,112.32383766237405,103.49465384230712,112.31435044437876,159.36000022009333,40.0,38.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,47.045649775714566,47.03616255771928,52.451154684727555,-0.36924231412354924,-0.009487217995285846
461,5,3.86149671065904,4.651554456105996,4.221157125434955,4.653965245211909,4.306370352916023,157.70237461012053,114.32341580918973,104.40864057274314,114.2903661130654,162.2849130641518,40.0,31.0,40.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,47.99454695108639,47.96149725496207,53.29373403737739,-0.347594892295886,-0.033049696124322736
462,5,4.18355933112549,4.95746381121864,4.548365898892159,4.936481531506002,4.693263098056791,159.06098805514745,116.23705004625958,108.59688975464309,115.90964457244375,163.50685752222506,40.0,33.0,40.0,34.0,40.0,0.0,0.0,0.0,0.0,0.0,47.59721294978131,47.26980747596548,50.46409830050436,-0.24321843344921135,-0.32740547381582985
463,5,4.364434934608432,5.229240675599399,5.043011865436508,5.236974629076264,4.893208214725043,157.43545858348585,118.06547958031148,109.18603781599468,116.88711946738006,163.7571900887607,40.0,40.0,40.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,46.870070621380634,45.69171050844922,48.24942076749117,-0.34376641435122135,-1.178360112931415
464,5,4.520005400093342,5.848103758204068,5.595961911050476,5.76751191690235,4.942242450597696,154.99163987884378,119.61628832669147,109.42146768065857,119.00327840952204,163.03552504275268,40.0,40.0,40.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,44.03224663323064,43.41923671606121,45.57017219818522,-0.825269466304654,-0.6130099171694354
465,5,4.639547211208188,5.88312698319376,5.560330243914223,5.821338615644434,5.327247627420182,152.03149734235478,118.08338115323694,109.07618565497069,117.32798094805844,160.28291114218197,40.0,28.0,40.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,42.954930194123534,42.19952998894503,42.955311687384096,-0.4940909882242517,-0.7554002051785034
466,5,2.8202037974630514,5.191953288548096,4.384337372063797,5.16229906762962,3.966486363322274,152.1722888862267,116.81527871617058,109.61237791828768,116.18433876990596,158.38519675306642,40.0,36.0,40.0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,42.20085798316046,41.56991803689584,42.55991096793903,-1.1958127043073463,-0.6309399462646184
467,5,3.211128255144041,5.046661935199468,4.740564038537906,5.133412415755179,4.223985681750916,154.87303498996403,113.49517551885816,111.48598848248308,114.76281368340992,157.10042863126333,40.0,35.0,40.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,42.33761494785341,43.605253112405165,43.387046507480946,-0.9094267340042625,1.2676381645517552
468,5,3.4679137974457745,4.927431310919039,4.700315382207148,4.938377698621199,4.317961230113899,157.15500261644937,115.69331470232898,110.73569820600169,116.34211762806596,159.71379852934558,40.0,33.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,43.37168090127962,44.020483827016605,46.41930441044768,-0.6204164685073001,0.6488029257369874
469,5,3.670320006851045,5.052025380281336,5.0201414768585,5.0688069891537735,4.499554948512818,158.93578184416052,121.06176311595236,115.09683820594982,120.77131371533672,164.41283346979083,40.0,30.0,40.0,29.0,40.0,0.0,0.0,0.0,0.0,0.0,43.64151975445411,43.351070353838466,43.838943638210694,-0.5692520406409551,-0.2904494006156426
470,5,4.079177540155845,4.969061944449418,5.133963372551799,4.955999775050878,4.733876511946597,161.7264534307665,126.24994913409827,119.76760356254208,125.9346996901756,168.47792352185516,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,42.543223831679555,42.22797438775689,41.95884986822442,-0.22212326310428132,-0.3152494439226672
471,5,4.030204137447554,4.858652909662426,5.048387182218506,4.879911862343484,4.489848647556441,160.56467393271967,125.24141549359504,121.07855105984,124.2677931089286,168.540370667617,40.0,40.0,40.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,44.2725775586884,43.298955174021955,39.486122872879676,-0.39006321478704287,-0.9736223846664416
472,5,4.382677994476969,5.305688322851419,5.3476850940338965,5.243992307328949,4.806885564793334,157.15382502133298,123.42113290553505,118.10911823424377,122.74595599924852,165.18652273482476,40.0,39.0,40.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,42.44056673557624,41.76538982928972,39.04470678708921,-0.4371067425356152,-0.6751769062865236
473,5,4.204206310076672,5.537258638177412,5.465884483244469,5.548834734963005,4.789726674404808,155.74560067448266,122.47264725045429,115.88325428055704,122.41118448127165,164.85193150082614,40.0,28.0,40.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,42.44074701955449,42.37928425037185,39.86234639392562,-0.759108060558197,-0.06146276918263993
474,5,4.677118262820573,6.159024973424288,5.675044435417079,5.976258115805746,5.825611411772505,161.62125037502244,129.98336026831203,121.72647426508996,129.8485447219528,171.10746601169603,40.0,37.0,40.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,41.25892128974323,41.12410574338401,39.89477610993248,-0.15064670403324065,-0.13481554635922066
475,5,3.227381058013207,4.630924662465208,4.277530558353517,4.4841384876984325,4.585165822509142,158.5422903126464,125.09352025374446,114.88504009494906,125.3555803955714,166.53033184232336,40.0,40.0,32.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,41.17475144675197,41.436811588578905,43.65725021769734,0.10102733481070914,0.26206014182693593
476,5,3.3233691125689817,4.534339241765817,4.7908705118411214,4.430411571427775,4.369650766929111,158.97901255202456,122.1217556539128,111.21654213654688,122.86103616342564,165.63737457253956,40.0,40.0,35.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,42.77633840911392,43.51561891862676,47.76247041547768,-0.06076080449866339,0.7392805095128381
477,5,5.026365022397243,6.341563734959521,6.351066797132722,6.2409672634047615,5.869206893816471,159.804229045811,123.37850245669512,118.27638008170211,123.17586114464984,165.24091147041318,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,42.06505032576334,41.862409013718064,41.5278489641089,-0.37176036958829073,-0.20264131204527303
478,5,4.435910213827451,5.718295069269557,6.087686157223458,5.647210377902386,5.238646460137752,157.85333402112693,122.21875623495676,117.26276179068432,122.96733186374377,163.58721742226982,40.0,40.0,40.0,34.0,40.0,0.0,0.0,0.0,0.0,0.0,40.61988555852605,41.36846118731306,40.5905722304426,-0.4085639177646341,0.7485756287870089
479,5,3.6263857096409073,10.46366158374281,5.375652816217752,10.4544040842901,11.744639129814235,155.8880702196662,173.49584511275674,118.0840752336348,172.49332930221675,203.5249748131855,40.0,30.0,40.0,28.0,40.0,0.0,0.0,0.0,0.0,0.0,31.031645510968758,30.02912970042877,37.803994986031384,1.2902350455241347,-1.0025158105399896
480,5,5.0789334442234,7.652239265225912,6.330998687497081,7.722329328841988,5.677169437626035,153.90573959422818,121.11540446507183,115.38630740546522,121.74531312414186,158.04843675767742,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,36.30312363353556,36.93303229260559,38.51943218876296,-2.0451598912159525,0.6299086590700256
481,5,4.652171800639595,7.085273027601295,5.83074525774382,7.157344606160846,5.403138264223485,156.15510929496926,118.58735137675728,112.46620038797208,120.0869895397833,159.91745587638613,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,39.830466336602825,41.330104499628845,43.688908906997185,-1.754206341937361,1.4996381630260203
482,5,4.861229548465449,7.050109245976799,5.620459444090908,7.063747271918562,5.947059170733103,158.00839741003884,118.13276310251086,111.1670798853058,119.40073874485032,164.09311544498522,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,44.6923767001349,45.96035234247435,46.84131752473304,-1.116688101185459,1.2679756423394508
483,5,4.807402553600287,6.291252503152039,5.577095234967298,6.323755446990134,5.737151975109041,160.58396007624384,115.50939120881328,108.2731218552664,116.7589176853013,165.21642108741028,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,48.45750340210898,49.707029878597,52.310838220977445,-0.5866034718810926,1.2495264764880147
484,5,4.877581383911304,6.197439654974203,5.4183139971462415,6.166220129089787,5.7326579743340815,162.38383065732117,117.62225571099845,109.56585823758552,119.12238941662083,167.34798664846667,40.0,40.0,40.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,48.22559723184584,49.72573093746823,52.81797241973565,-0.43356215475570536,1.500133705622389
485,5,4.723666153586795,5.76249349470469,5.003816807240436,5.777640715213449,5.2902074328912585,160.9473051072963,117.97066443545148,109.12949134426697,119.4299824526616,166.52782353570214,36.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,47.097841083040535,48.55715910025066,51.817813763029335,-0.48743328232219074,1.4593180172101228
486,5,4.589852434391567,5.042221367662269,4.174872339480741,5.6244502974495205,5.084658214301643,159.14967137943768,111.78051351176843,106.2866069448044,117.19312229758556,163.63394875232078,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,46.440826454735216,51.85343524055234,52.86306443463327,-0.5397920831478773,5.4126087858171275
487,5,4.572457416263652,4.651265620260131,4.124238654704012,4.609014193848997,4.862560300243368,157.67213528216485,108.31480871731604,101.45190407796358,108.37161709320208,162.33302582102706,40.0,34.0,40.0,40.0,32.0,0.0,0.0,0.0,0.0,0.0,53.96140872782499,54.018217103711024,56.22023120420127,0.2535461063943716,0.05680837588603538
488,5,4.260502026818392,5.731258289726901,4.360601096288863,5.987753790916175,5.084847014862418,155.78703080310618,103.25474579476266,98.8614806904792,105.1457038955007,160.2814450115434,40.0,40.0,40.0,40.0,34.0,0.0,0.0,0.0,0.0,0.0,55.13574111604271,57.026699216780756,56.92555011262698,-0.902906776053757,1.8909581007380467
489,5,2.9596146031556394,4.481415320156049,3.1824060916985,4.61037753294347,3.855593469475862,157.08282920413012,103.21536536611018,101.61981540399783,105.73261325076862,157.88911818080743,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,52.15650493003881,54.67375281469725,55.46301380013229,-0.7547840634676084,2.5172478846584454
490,5,3.657488916865464,4.735400630089568,3.1374348563516103,4.655839980383579,4.909791761762118,158.49781064549182,103.14588311988815,97.88790022569484,104.58376189232744,159.4669451912292,40.0,38.0,40.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,54.883183298901756,56.321062071341046,60.60991041979699,0.2539517813785386,1.4378787724392907
491,5,4.1332525615216085,4.505041446067324,3.8283985338423774,4.4853060822448985,4.7729001496963255,159.99812632330327,102.69787087210808,98.84474798948168,104.13468971398164,160.7025961983861,40.0,40.0,40.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,56.567906484404446,58.004725326278006,61.15337833382159,0.287594067451427,1.43681884187356
492,5,4.249228462612318,4.860549739363893,3.9644133570478246,4.829396451816194,5.061854850531099,160.52189848473546,105.21725862424653,101.80006384888192,106.46405737412282,162.76283258347044,40.0,38.0,40.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,56.298775209347625,57.545573959223915,58.72183463585354,0.23245839871490492,1.246798749876291
493,5,4.17644450673438,4.833130141930566,3.994431760434137,4.806143990088564,4.585160890125459,157.67823893066472,112.29236609013256,102.72563034671428,112.8226504247779,164.8485698434802,40.0,29.0,40.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,52.02591941870229,52.55620375334763,54.952608583950436,-0.22098309996310483,0.5302843346453443
494,5,3.8830246714848817,4.196438857068412,3.718740504409046,4.213761215414534,4.049155193490695,155.6524072066567,111.27475551915892,102.33847872827374,111.2476725204378,163.25450961827596,40.0,28.0,40.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,52.00683709783816,51.979754099117045,53.31392847838296,-0.16460602192383877,-0.027082998721112972
495,5,4.30194416705511,4.526072031927573,4.206917236224151,4.527015261778146,4.376803175920447,152.74140412206572,110.28082820946678,100.89580857074462,110.39670889151544,159.6935494394601,40.0,30.0,40.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,49.296840547944655,49.41272122999332,51.8455955513211,-0.1502120858576994,0.11588068204866886
496,5,4.0899473812521085,5.099127983708204,4.000946094478947,5.109605789223254,4.5839344021908985,153.01492164384436,110.80167321052068,101.82754633207382,110.6181294105186,159.83648528594318,40.0,26.0,40.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,49.21835587542458,49.03481207542251,51.18737531177054,-0.5256713870323555,-0.18354380000207016
497,5,2.836582070373438,4.179162536508112,2.879482861124524,4.132460939265374,4.108755928939475,155.93215552813584,113.1845729075954,103.64473377143035,113.11988516072856,161.61785519189502,40.0,40.0,40.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,48.49797003116646,48.43328228429962,52.287421756705484,-0.02370501032589889,-0.06468774686683787
498,5,3.326347557678145,4.240889328370231,3.0591954408544724,4.073750944099425,4.198495889448975,160.17637323267195,114.42907668714491,104.95559132922322,114.70315067940322,165.45131217094985,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,50.748161491546625,51.022235483804934,55.220781903448724,0.12474494534955038,0.27407399225830886
499,5,3.768593626403339,5.0591068192145565,3.5376831917390814,5.103955764012524,4.987555551973278,162.5055554229429,115.8998336936188,105.7173796194826,116.10223756817638,167.48140703936653,40.0,40.0,40.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,51.37916947119015,51.58157334574773,56.788175803460305,-0.11640021203924622,0.20240387455757514
500,5,3.9528756727112175,5.3899258814247055,4.047051125452212,5.334676080179678,4.760534057352257,163.02436073540463,119.65711996060789,109.00423430910658,119.11539317020213,167.20424121106038,40.0,40.0,40.0,39.0,37.0,0.0,0.0,0.0,0.0,0.0,48.08884804085825,47.54712125045249,54.02012642629805,-0.574142022827421,-0.541726790405761
