scan,fold,method,et_mm,eR_deg,iters,on_bound
451,5,Huber,152.73289044735975,3.73307063566499,40,0
451,5,PatchOOF,114.59746694730939,4.8159765904202265,34,0
451,5,PatchHuberOOF,105.75963152543116,3.6700795077934885,39,0
451,5,PatchFullFit,114.5748896003814,4.93774833327017,39,0
452,5,Raw,163.66963793154125,4.793978737122647,35,0
452,5,Huber,155.90987232807254,3.973799268791707,40,0
452,5,PatchOOF,114.89716311519993,4.643312316513735,40,0
452,5,PatchHuberOOF,104.741142355664,3.722751108814815,40,0
452,5,PatchFullFit,114.85722004390959,4.720907984220753,38,0
453,5,Raw,161.8967098410207,4.789933815158202,33,0
453,5,Huber,157.20633553953144,4.065581745377407,40,0
453,5,PatchOOF,113.78446041797298,4.983450969999168,39,0
453,5,PatchHuberOOF,104.56301917090117,3.920270006881033,40,0
453,5,PatchFullFit,113.90884206317153,5.027390692843923,40,0
454,5,Raw,159.27083929792474,4.728037460193026,38,0
454,5,Huber,155.64450311565525,4.1862062555567165,40,0
454,5,PatchOOF,107.24490073089213,3.944729641496005,38,0
454,5,PatchHuberOOF,107.08053089902573,4.1831779897030525,40,0
454,5,PatchFullFit,107.3697561169488,4.041298671058096,37,0
455,5,Raw,158.01201864051944,4.897572003053823,40,0
455,5,Huber,154.249708143781,4.441609975454618,40,0
455,5,PatchOOF,107.22173642296204,3.9547882647070156,34,0
455,5,PatchHuberOOF,107.8660747488267,4.323697569819517,40,0
455,5,PatchFullFit,108.41244896284596,4.166436566224364,29,0
456,5,Raw,156.2457750609023,4.72301902551871,40,0
456,5,Huber,152.98900575294527,4.371772266348145,40,0
456,5,PatchOOF,110.64881785598106,4.29297258975937,30,0
456,5,PatchHuberOOF,109.31083277032619,4.695894536350131,40,0
456,5,PatchFullFit,110.89649180189939,4.361470007086317,31,0
457,5,Raw,150.93935476566324,3.5796779663758955,40,0
457,5,Huber,147.82164124310273,2.847241857522453,40,0
457,5,PatchOOF,108.63651054826606,3.9189619577531682,40,0
457,5,PatchHuberOOF,104.93726054045015,3.4869255515422988,40,0
457,5,PatchFullFit,109.53803904986644,3.982988380008298,40,0
458,5,Raw,156.04705017163315,3.263562019435532,40,0
458,5,Huber,151.89446276689299,2.918530430952086,40,0
458,5,PatchOOF,112.99828529193486,4.009542774608214,40,0
458,5,PatchHuberOOF,104.84442490104954,3.6879636599928944,40,0
458,5,PatchFullFit,113.22780403180852,4.0182258415981655,40,0
459,5,Raw,157.79103943944355,3.7737435414664344,40,0
459,5,Huber,153.47516867669228,3.1881826699761615,40,0
459,5,PatchOOF,112.55189823543142,4.229826955446261,36,0
459,5,PatchHuberOOF,104.04724125827387,3.737622293610552,40,0
459,5,PatchFullFit,112.74934505165047,4.186030770951729,32,0
460,5,Raw,159.36000022009333,3.908467388043813,40,0
460,5,Huber,155.94580852703467,3.4345220724400303,40,0
460,5,PatchOOF,112.31435044437876,4.277709702167362,40,0
460,5,PatchHuberOOF,103.49465384230713,3.7660490517010237,40,0
460,5,PatchFullFit,112.32383766237405,4.321546982295775,38,0
461,5,Raw,162.2849130641518,4.306370352916023,40,0
461,5,Huber,157.70237461012053,3.86149671065904,40,0
461,5,PatchOOF,114.2903661130654,4.653965245211909,31,0
461,5,PatchHuberOOF,104.40864057274314,4.221157125434955,40,0
461,5,PatchFullFit,114.32341580918971,4.651554456105996,31,0
462,5,Raw,163.50685752222506,4.693263098056791,40,0
462,5,Huber,159.06098805514745,4.18355933112549,40,0
462,5,PatchOOF,115.90964457244377,4.936481531506002,34,0
462,5,PatchHuberOOF,108.59688975464307,4.548365898892159,40,0
462,5,PatchFullFit,116.23705004625958,4.95746381121864,33,0
463,5,Raw,163.7571900887607,4.893208214725043,39,0
463,5,Huber,157.43545858348585,4.364434934608432,40,0
463,5,PatchOOF,116.88711946738006,5.236974629076264,40,0
463,5,PatchHuberOOF,109.18603781599467,5.043011865436508,40,0
463,5,PatchFullFit,118.06547958031149,5.2292406755993985,40,0
464,5,Raw,163.03552504275268,4.942242450597696,32,0
464,5,Huber,154.99163987884378,4.520005400093342,40,0
464,5,PatchOOF,119.00327840952203,5.76751191690235,34,0
464,5,PatchHuberOOF,109.42146768065857,5.595961911050476,40,0
464,5,PatchFullFit,119.61628832669149,5.848103758204068,40,0
465,5,Raw,160.28291114218197,5.327247627420182,33,0
465,5,Huber,152.03149734235478,4.639547211208188,40,0
465,5,PatchOOF,117.32798094805845,5.821338615644434,30,0
465,5,PatchHuberOOF,109.07618565497069,5.560330243914223,40,0
465,5,PatchFullFit,118.08338115323694,5.88312698319376,28,0
466,5,Raw,158.38519675306642,3.966486363322274,40,0
466,5,Huber,152.1722888862267,2.8202037974630514,40,0
466,5,PatchOOF,116.18433876990595,5.16229906762962,36,0
466,5,PatchHuberOOF,109.61237791828768,4.384337372063797,40,0
466,5,PatchFullFit,116.81527871617058,5.1919532885480955,36,0
467,5,Raw,157.10042863126333,4.223985681750916,40,0
467,5,Huber,154.87303498996405,3.211128255144041,40,0
467,5,PatchOOF,114.76281368340992,5.133412415755179,32,0
467,5,PatchHuberOOF,111.48598848248308,4.740564038537906,40,0
467,5,PatchFullFit,113.49517551885816,5.0466619351994675,35,0
468,5,Raw,159.71379852934558,4.317961230113899,40,0
468,5,Huber,157.15500261644937,3.4679137974457745,40,0
468,5,PatchOOF,116.34211762806596,4.938377698621199,40,0
468,5,PatchHuberOOF,110.73569820600169,4.7003153822071475,40,0
468,5,PatchFullFit,115.69331470232898,4.927431310919039,33,0
469,5,Raw,164.41283346979085,4.499554948512818,40,0
469,5,Huber,158.93578184416052,3.6703200068510444,40,0
469,5,PatchOOF,120.77131371533673,5.0688069891537735,29,0
469,5,PatchHuberOOF,115.09683820594982,5.0201414768585,40,0
469,5,PatchFullFit,121.06176311595236,5.052025380281336,30,0
470,5,Raw,168.47792352185516,4.733876511946597,40,0
470,5,Huber,161.7264534307665,4.079177540155845,40,0
470,5,PatchOOF,125.93469969017559,4.955999775050878,40,0
470,5,PatchHuberOOF,119.76760356254208,5.133963372551799,40,0
470,5,PatchFullFit,126.24994913409829,4.969061944449418,40,0
471,5,Raw,168.540370667617,4.489848647556441,40,0
471,5,Huber,160.56467393271967,4.030204137447554,40,0
471,5,PatchOOF,124.2677931089286,4.879911862343484,38,0
471,5,PatchHuberOOF,121.07855105984001,5.048387182218506,40,0
471,5,PatchFullFit,125.24141549359504,4.858652909662426,40,0
472,5,Raw,165.18652273482476,4.806885564793334,29,0
472,5,Huber,157.15382502133298,4.382677994476969,40,0
472,5,PatchOOF,122.74595599924851,5.243992307328949,40,0
472,5,PatchHuberOOF,118.10911823424377,5.3476850940338965,40,0
472,5,PatchFullFit,123.42113290553503,5.305688322851419,39,0
473,5,Raw,164.85193150082614,4.789726674404808,34,0
473,5,Huber,155.74560067448266,4.204206310076672,40,0
473,5,PatchOOF,122.41118448127163,5.548834734963005,24,0
473,5,PatchHuberOOF,115.88325428055704,5.465884483244469,40,0
473,5,PatchFullFit,122.47264725045427,5.537258638177412,28,0
474,5,Raw,171.10746601169603,5.825611411772505,29,0
474,5,Huber,161.62125037502244,4.677118262820573,40,0
474,5,PatchOOF,129.8485447219528,5.976258115805746,28,0
474,5,PatchHuberOOF,121.72647426508996,5.675044435417079,40,0
474,5,PatchFullFit,129.98336026831203,6.159024973424288,37,0
475,5,Raw,166.53033184232336,4.585165822509142,40,0
475,5,Huber,158.5422903126464,3.227381058013207,40,0
475,5,PatchOOF,125.35558039557141,4.4841384876984325,40,0
475,5,PatchHuberOOF,114.88504009494906,4.277530558353517,32,0
475,5,PatchFullFit,125.09352025374446,4.630924662465208,40,0
476,5,Raw,165.63737457253956,4.3696507669291105,40,0
476,5,Huber,158.97901255202456,3.3233691125689817,40,0
476,5,PatchOOF,122.86103616342565,4.430411571427775,40,0
476,5,PatchHuberOOF,111.21654213654689,4.7908705118411214,35,0
476,5,PatchFullFit,122.1217556539128,4.534339241765817,40,0
477,5,Raw,165.24091147041318,5.869206893816471,40,0
477,5,Huber,159.804229045811,5.026365022397243,40,0
477,5,PatchOOF,123.17586114464984,6.2409672634047615,40,0
477,5,PatchHuberOOF,118.27638008170213,6.351066797132722,40,0
477,5,PatchFullFit,123.37850245669512,6.341563734959521,40,0
478,5,Raw,163.58721742226982,5.238646460137752,40,0
478,5,Huber,157.85333402112693,4.435910213827451,40,0
478,5,PatchOOF,122.96733186374377,5.647210377902386,34,0
478,5,PatchHuberOOF,117.26276179068431,6.087686157223458,40,0
478,5,PatchFullFit,122.21875623495676,5.718295069269557,40,0
479,5,Raw,203.5249748131855,11.744639129814235,40,0
479,5,Huber,155.8880702196662,3.6263857096409073,40,0
479,5,PatchOOF,172.49332930221675,10.4544040842901,28,0
479,5,PatchHuberOOF,118.0840752336348,5.375652816217752,40,0
479,5,PatchFullFit,173.49584511275674,10.46366158374281,30,0
480,5,Raw,158.04843675767742,5.677169437626035,40,0
480,5,Huber,153.90573959422818,5.0789334442233995,40,0
480,5,PatchOOF,121.74531312414186,7.7223293288419885,40,0
480,5,PatchHuberOOF,115.38630740546522,6.330998687497081,40,0
480,5,PatchFullFit,121.11540446507185,7.652239265225912,40,0
481,5,Raw,159.91745587638613,5.403138264223485,40,0
481,5,Huber,156.15510929496926,4.652171800639595,40,0
481,5,PatchOOF,120.0869895397833,7.157344606160846,40,0
481,5,PatchHuberOOF,112.46620038797208,5.8307452577438195,40,0
481,5,PatchFullFit,118.58735137675728,7.085273027601295,40,0
482,5,Raw,164.09311544498522,5.947059170733103,40,0
482,5,Huber,158.00839741003884,4.861229548465449,40,0
482,5,PatchOOF,119.40073874485032,7.063747271918562,40,0
482,5,PatchHuberOOF,111.1670798853058,5.6204594440909075,40,0
482,5,PatchFullFit,118.13276310251086,7.050109245976799,40,0
483,5,Raw,165.21642108741028,5.737151975109041,40,0
483,5,Huber,160.58396007624384,4.807402553600287,40,0
483,5,PatchOOF,116.7589176853013,6.323755446990134,40,0
483,5,PatchHuberOOF,108.27312185526641,5.577095234967298,40,0
483,5,PatchFullFit,115.50939120881327,6.291252503152039,40,0
484,5,Raw,167.34798664846667,5.7326579743340815,36,0
484,5,Huber,162.38383065732117,4.877581383911304,40,0
484,5,PatchOOF,119.12238941662085,6.166220129089787,40,0
484,5,PatchHuberOOF,109.56585823758553,5.4183139971462415,40,0
484,5,PatchFullFit,117.62225571099843,6.197439654974203,40,0
485,5,Raw,166.52782353570214,5.2902074328912585,40,0
485,5,Huber,160.9473051072963,4.723666153586795,36,0
485,5,PatchOOF,119.4299824526616,5.777640715213449,40,0
485,5,PatchHuberOOF,109.12949134426697,5.003816807240436,40,0
485,5,PatchFullFit,117.97066443545148,5.76249349470469,40,0
486,5,Raw,163.63394875232078,5.084658214301643,40,0
486,5,Huber,159.14967137943768,4.589852434391567,40,0
486,5,PatchOOF,117.19312229758556,5.6244502974495205,40,0
486,5,PatchHuberOOF,106.28660694480439,4.174872339480741,40,0
486,5,PatchFullFit,111.78051351176843,5.042221367662269,40,0
487,5,Raw,162.33302582102706,4.862560300243368,32,0
487,5,Huber,157.67213528216485,4.572457416263652,40,0
487,5,PatchOOF,108.37161709320208,4.609014193848997,40,0
487,5,PatchHuberOOF,101.45190407796358,4.124238654704012,40,0
487,5,PatchFullFit,108.31480871731603,4.651265620260131,34,0
488,5,Raw,160.2814450115434,5.084847014862418,34,0
488,5,Huber,155.78703080310618,4.260502026818392,40,0
488,5,PatchOOF,105.1457038955007,5.987753790916175,40,0
488,5,PatchHuberOOF,98.86148069047921,4.360601096288863,40,0
488,5,PatchFullFit,103.25474579476266,5.731258289726901,40,0
489,5,Raw,157.88911818080743,3.855593469475862,40,0
489,5,Huber,157.08282920413012,2.9596146031556394,40,0
489,5,PatchOOF,105.73261325076862,4.61037753294347,40,0
489,5,PatchHuberOOF,101.61981540399785,3.1824060916985,40,0
489,5,PatchFullFit,103.21536536611018,4.481415320156049,40,0
490,5,Raw,159.4669451912292,4.909791761762118,35,0
490,5,Huber,158.49781064549182,3.6574889168654643,40,0
490,5,PatchOOF,104.58376189232743,4.655839980383579,36,0
490,5,PatchHuberOOF,97.88790022569484,3.1374348563516103,40,0
490,5,PatchFullFit,103.14588311988815,4.735400630089568,38,0
491,5,Raw,160.7025961983861,4.7729001496963255,36,0
491,5,Huber,159.99812632330327,4.1332525615216085,40,0
491,5,PatchOOF,104.13468971398163,4.4853060822448985,40,0
491,5,PatchHuberOOF,98.84474798948168,3.8283985338423783,40,0
491,5,PatchFullFit,102.69787087210807,4.505041446067324,40,0
492,5,Raw,162.76283258347044,5.061854850531099,33,0
492,5,Huber,160.52189848473546,4.249228462612318,40,0
492,5,PatchOOF,106.46405737412282,4.829396451816194,36,0
492,5,PatchHuberOOF,101.80006384888192,3.9644133570478246,40,0
492,5,PatchFullFit,105.21725862424653,4.860549739363893,38,0
493,5,Raw,164.8485698434802,4.585160890125459,38,0
493,5,Huber,157.67823893066472,4.17644450673438,40,0
493,5,PatchOOF,112.8226504247779,4.806143990088564,29,0
493,5,PatchHuberOOF,102.72563034671427,3.994431760434137,40,0
493,5,PatchFullFit,112.29236609013257,4.833130141930566,29,0
494,5,Raw,163.25450961827596,4.049155193490695,27,0
494,5,Huber,155.6524072066567,3.8830246714848817,40,0
494,5,PatchOOF,111.2476725204378,4.213761215414534,27,0
494,5,PatchHuberOOF,102.33847872827374,3.718740504409046,40,0
494,5,PatchFullFit,111.27475551915893,4.196438857068412,28,0
495,5,Raw,159.6935494394601,4.376803175920447,29,0
495,5,Huber,152.74140412206572,4.30194416705511,40,0
495,5,PatchOOF,110.39670889151544,4.527015261778146,29,0
495,5,PatchHuberOOF,100.89580857074462,4.206917236224151,40,0
495,5,PatchFullFit,110.28082820946678,4.526072031927573,30,0
496,5,Raw,159.83648528594318,4.5839344021908985,28,0
496,5,Huber,153.01492164384436,4.0899473812521085,40,0
496,5,PatchOOF,110.61812941051859,5.109605789223254,28,0
496,5,PatchHuberOOF,101.82754633207382,4.000946094478947,40,0
496,5,PatchFullFit,110.80167321052068,5.099127983708204,26,0
497,5,Raw,161.61785519189502,4.108755928939475,38,0
497,5,Huber,155.93215552813584,2.836582070373438,40,0
497,5,PatchOOF,113.11988516072856,4.132460939265374,40,0
497,5,PatchHuberOOF,103.64473377143035,2.879482861124524,40,0
497,5,PatchFullFit,113.18457290759541,4.1791625365081115,40,0
498,5,Raw,165.45131217094985,4.198495889448975,40,0
498,5,Huber,160.17637323267195,3.326347557678145,40,0
498,5,PatchOOF,114.70315067940322,4.073750944099425,40,0
498,5,PatchHuberOOF,104.95559132922322,3.0591954408544724,40,0
498,5,PatchFullFit,114.42907668714491,4.240889328370231,40,0
499,5,Raw,167.48140703936653,4.987555551973278,39,0
499,5,Huber,162.5055554229429,3.768593626403339,40,0
499,5,PatchOOF,116.10223756817638,5.1039557640125235,40,0
499,5,PatchHuberOOF,105.71737961948259,3.5376831917390814,40,0
499,5,PatchFullFit,115.8998336936188,5.0591068192145565,40,0
500,5,Raw,167.20424121106038,4.760534057352257,37,0
500,5,Huber,163.02436073540463,3.9528756727112175,40,0
500,5,PatchOOF,119.11539317020211,5.334676080179678,39,0
500,5,PatchHuberOOF,109.00423430910658,4.047051125452212,40,0
500,5,PatchFullFit,119.65711996060787,5.3899258814247055,40,0
