traj,order,scan,cos_global,cos_patch,cos_full
ii,287,287,0.6774402937179322,0.8031055079586658,0.729114135029195
ii,288,288,0.6637519303636532,0.7836681315964474,0.7007515523750923
ii,289,289,0.6650906509057235,0.775707191426295,0.6989515340772617
ii,290,290,0.6622714671733041,0.7597567168509042,0.6806470430543603
ii,291,291,0.6822034589936312,0.7819900028434809,0.6933290783197061
ii,292,292,0.6763427757465036,0.7733980072662575,0.6831690972551584
ii,293,293,0.6917956337463734,0.7916569389575802,0.705294991573299
ii,294,294,0.7074463220703961,0.792934552686813,0.7068790456508167
ii,295,295,0.7079864560190985,0.8022706696685967,0.714794529312212
ii,296,296,0.7055262294788648,0.8123186513014974,0.7239370664467756
ii,297,297,0.7190696292874891,0.8254656056510158,0.7443440361057893
ii,298,298,0.691885820300342,0.7975103101838406,0.7136732978481706
ii,299,299,0.7113599207498129,0.811267603230629,0.7244300540298069
ii,300,300,0.7125680194369974,0.8094152447334734,0.7259721519890617
ii,301,301,0.7102018840011026,0.8082164462542785,0.7253115503494953
ii,302,302,0.7077157649622761,0.8114634721045081,0.7111838090590329
ii,303,303,0.7241868349458399,0.8243383926242082,0.737257259076605
ii,304,304,0.7113125632091308,0.8058536393281527,0.7112630670913126
ii,305,305,0.7152247494242957,0.8156577428276309,0.7246886962012167
ii,306,306,0.7140284242092704,0.820384335468015,0.7257912104862738
ii,307,307,0.711336564348973,0.8077862488681333,0.7172992763921484
ii,308,308,0.7164743455316903,0.8174705415349438,0.7171084945381629
ii,309,309,0.7419811055449148,0.8315869977666377,0.7372477882727064
ii,310,310,0.7685969175727339,0.8655094925172097,0.7739929097359334
ii,311,311,0.7878559636717339,0.8927673228475353,0.8036646087126856
ii,312,312,0.813718298399235,0.914325350629057,0.8415853008300533
ii,313,313,0.8098482981019447,0.9325278658722889,0.8748838860665947
ii,314,314,0.8205399573306567,0.9280146310531561,0.8579225961838732
ii,315,315,0.7945624022973039,0.9238553858597496,0.8660555516610724
ii,316,316,0.7966412576940312,0.9217491347920315,0.8503076421531452
ii,317,317,0.7814477000743753,0.9257892535859505,0.8749554106576278
ii,318,318,0.7733991729204269,0.9318597226985557,0.8831185903308402
ii,319,319,0.7365306778637501,0.9150173345340465,0.8829565508066621
ii,320,320,0.7478188536296742,0.9251663494783201,0.8921960665467148
ii,321,321,0.7598839683458273,0.9353628371232624,0.8947370785655916
ii,322,322,0.7102075721013514,0.9138695107552172,0.9085092647939269
ii,323,323,0.6939654026733613,0.9097501039204052,0.9194366636962406
ii,324,324,0.6472687502058125,0.8851736978104929,0.9120552891218696
ii,325,325,0.6423074953351,0.8819378245241599,0.9393929622244017
ii,326,326,0.6051059676252553,0.8600744450910144,0.9304856952110883
ii,327,327,0.5723182694941061,0.8408730106559247,0.9292221465114787
ii,328,328,0.5651746772125285,0.8357807113380175,0.9334583007048994
ii,329,329,0.6054538810491603,0.8633904576435821,0.9505752474798398
ii,330,330,0.6099066792986647,0.876537806564308,0.9603810976399964
ii,331,331,0.6087491350521869,0.8736964665412384,0.9682236154236946
ii,332,332,0.6318496101701726,0.8937235516610809,0.9690791536932096
ii,333,333,0.6587246986982813,0.9103124673734695,0.9781043668379528
ii,334,334,0.6739725742056109,0.9281807888260558,0.9667860197391224
ii,335,335,0.7019584853770614,0.940601036846052,0.9656612266514568
ii,336,336,0.7229710428289225,0.9506657570012617,0.950441359377031
ii,337,337,0.7215285935022266,0.9482027105732308,0.9420675657304961
ii,338,338,0.7246739844654734,0.9454128103812668,0.9152059553969473
ii,339,339,0.7216036677720257,0.9536646684798282,0.9380655969497393
ii,340,340,0.762079957117604,0.9562139748646861,0.8900908196847289
ii,341,341,0.7447702563810441,0.9625631957118037,0.9258605152357606
ii,342,342,0.7421704441865145,0.9613532828982652,0.9323366265579371
ii,343,343,0.7752320984781909,0.9588925984606537,0.8750770694919885
ii,344,344,0.7721649268549815,0.9664535145897579,0.8991262744466865
ii,345,345,0.7866082501765809,0.9701184117800394,0.8887204380064043
ii,346,346,0.7892042549648437,0.959392552784737,0.8669120186547985
ii,347,347,0.7744456803181039,0.9564009040966577,0.8647636039137845
ii,348,348,0.7709088113973133,0.9354219516288694,0.8207384220135091
ii,349,349,0.7631020269563562,0.9355555466289365,0.8363688973037671
ii,350,350,0.7796851770230873,0.938333353733584,0.8080222209874071
ii,351,351,0.777698034330137,0.9229851775314846,0.7799931517767545
ii,352,352,0.7713964948173648,0.9220503581021502,0.7818681284855574
ii,353,353,0.7717846136702593,0.914424044839461,0.769239200925131
ii,354,354,0.7657899554451424,0.909307886917061,0.7721175472877297
ii,355,355,0.7717192803058119,0.9148192727660246,0.7739933463552066
ii,356,356,0.7687297448286033,0.9132361045587362,0.7732247099619649
ii,357,357,0.7796710445462104,0.9227973026298623,0.7877079984871882
ii,358,358,0.7648447962321783,0.9131567058411948,0.7745678559435732
ii,359,359,0.7664693310645871,0.9183180422993275,0.7886767401139495
ii,360,360,0.750725475763478,0.9168693735090656,0.7929863612877779
ii,361,361,0.7339883333977838,0.9074405997020939,0.7919404608184542
ii,362,362,0.7287608852988876,0.9141104184541923,0.8050144924878047
ii,363,363,0.7348253886002253,0.9042548185526837,0.7810671163479315
ii,364,364,0.7311540525786193,0.9093521449031519,0.7903065624741064
ii,365,365,0.7501025018136834,0.91391359129455,0.8019163008937445
ii,366,366,0.7309367891955022,0.9154765825748435,0.8121634258829248
ii,367,367,0.7346629767604429,0.9015982169198196,0.7922024008200717
ii,368,368,0.7231780158132792,0.9123455538502865,0.8223334697316973
ii,369,369,0.7258967456123354,0.9099222232572725,0.8231687993567053
ii,370,370,0.7130671164471063,0.9061411701104884,0.8238077975004892
ii,371,371,0.6923829737000837,0.8870613630528003,0.7949168490530554
ii,372,372,0.6840095648329422,0.8888540074519793,0.8037177638595311
ii,373,373,0.6904013054965805,0.8989079406329,0.8208262177302345
ii,374,374,0.6859040984895332,0.8993036557500876,0.8253580659750308
