g0_huber,g0_ls,g0_trim,g0_selfnull_et,M0_raw_p2p,M1_raw_p2l,M2_raw_huber,M3_global_corr,M4_patch_corr,M5_full_corr,T0_raw,est_gtstart,est_warmstart,oracle,scan,range_m,in_support
86.71183181978871,149.1996132077667,77.65026884784658,1.688318286191836e-13,149.1996132077667,92.71812550358308,86.71183181978871,136.3963642309266,121.88950927354365,112.21359961438463,149.1996132077667,112.21365995986119,112.15853141948097,112.2135996143845,27,18.962094010326556,False
87.71552209696925,166.8224301169051,78.76227475718308,1.3997684093341356e-13,166.8224301169051,107.3180381863689,87.71552209696925,153.1622767842425,143.16889044358166,136.58500830012028,166.8224301169051,136.55563614891463,136.23543431409135,136.58500830012025,28,18.930845685837856,False
84.29049748898653,241.1056847448875,77.61560728096775,1.231553570827787e-13,241.1056847448875,223.6086995636374,84.29049748898653,224.87027888622714,230.21635795010937,228.2117586127346,241.1056847448875,228.21431750949938,228.0906008647523,228.2117586127346,29,18.89991093970648,False
87.0511030908352,274.570542245708,80.059337931506,1.1816510524180758e-13,274.570542245708,228.58818577705185,87.0511030908352,258.8418690979817,279.1821134486462,276.85659054195116,274.570542245708,276.85588182745295,297.20706380832297,276.85659054195116,30,18.86849932776704,False
87.61379053402374,274.8176248111928,80.72375241349481,7.034191397047166e-14,274.8176248111928,181.57602326902136,87.61379053402374,258.0488268964073,255.51003004394258,285.5520737251975,274.8176248111928,285.5528047086575,328.0531168194507,285.55207372519743,31,18.83715028535384,False
88.31096761431357,291.4687701300094,81.26218613378079,2.221682373166417e-13,291.4687701300094,127.93846627503936,88.31096761431357,274.9306042603852,279.05838773782983,256.5560202921388,291.4687701300094,256.55621951011136,371.210305451242,256.5560202921388,32,18.80576226212351,False
86.05125011627646,205.04202404385433,80.14456666249603,9.062166216467618e-14,205.04202404385433,122.92490487655155,86.05125011627646,188.23732807485393,191.67917790792728,221.12394610858203,205.04202404385433,221.1259330134777,221.04826843294856,221.12394610858203,33,18.774514611025783,False
88.56849393383435,129.09236039465918,80.6103560023196,2.0538715712808503e-13,129.09236039465918,95.8218607492204,88.56849393383435,115.97428080723171,98.00871252724188,123.76350900491893,129.09236039465918,123.75997298329925,124.08782723782625,123.76350900491877,34,18.743398231712863,False
89.5074346512485,118.6007505515853,82.61048691545467,1.8780785247487795e-13,118.6007505515853,120.94226248436249,89.5074346512485,110.6160513151077,75.62868590052328,59.58396432952891,118.6007505515853,59.585450331303285,59.72980764571217,59.58396432952891,35,18.7122398280452,False
90.39568825951092,117.9338894044029,83.55496235114478,2.3202696565934747e-13,117.9338894044029,122.63883863756186,90.39568825951092,110.82190140818022,74.55372826214027,56.583073284341936,117.9338894044029,56.60459299829492,56.63604138359994,56.5830732843421,36,18.68078207891249,False
