method,et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,iters,traj,order,scan,view,ndist,in_support,nearest_d
M3_global_corr,173.85547819266677,11.548878529406057,0.15300467856745698,0.7355039080717479,0.7113944179874128,23,iii,25,25,oracle,2.0656191546373703,False,2.0656191546373703
M4_patch_corr,176.82402956664146,11.03104583798632,0.14251167622710975,0.7355039080717479,0.7115852075860514,40,iii,25,25,oracle,2.0656191546373703,False,2.0656191546373703
M5_full_corr,186.7377293423213,14.962726293983017,0.14000541361577226,0.7355039080717479,0.7132503596142524,18,iii,25,25,oracle,2.0656191546373703,False,2.0656191546373703
M0_raw_p2p,134.6010803894136,6.796135360853497,0.10512411411896835,0.32735361510173944,0.31768390454350376,40,iii,26,26,oracle,2.0495485922286454,False,2.0495485922286454
M1_raw_p2l,198.6780904481881,0.0,1.7453646001092196,0.32735361510173944,0.32416205054128344,1,iii,26,26,oracle,2.0495485922286454,False,2.0495485922286454
M2_raw_huber,85.11322432904272,2.016181138425544,0.029218445145936783,0.32735361510173944,0.32290108645471977,40,iii,26,26,oracle,2.0495485922286454,False,2.0495485922286454
M3_global_corr,120.77960346259412,6.793805966491458,0.0919309447541826,0.32735361510173944,0.3178901101035887,40,iii,26,26,oracle,2.0495485922286454,False,2.0495485922286454
M4_patch_corr,111.1121813911233,8.76371408359571,0.08360756767204938,0.32735361510173944,0.3179601138894175,40,iii,26,26,oracle,2.0495485922286454,False,2.0495485922286454
M5_full_corr,143.7384256325688,14.89479944801175,0.08083180800697536,0.32735361510173944,0.3176727157721049,25,iii,26,26,oracle,2.0495485922286454,False,2.0495485922286454
M0_raw_p2p,149.1996132077667,8.294416185007275,0.09516987698321065,0.24094871222245035,0.23291806998540865,40,iii,27,27,oracle,2.033751099678293,False,2.033751099678293
M1_raw_p2l,92.71812550358308,0.0,0.19150612336558026,0.24094871222245035,0.24001549848818166,1,iii,27,27,oracle,2.033751099678293,False,2.033751099678293
M2_raw_huber,86.71183181978871,2.2168856437298463,0.02924784478780508,0.24094871222245035,0.23657793624588264,40,iii,27,27,oracle,2.033751099678293,False,2.033751099678293
M3_global_corr,136.3963642309266,8.29425472137916,0.07964575019097984,0.24094871222245035,0.23313620296733098,40,iii,27,27,oracle,2.033751099678293,False,2.033751099678293
M4_patch_corr,121.88950927354365,7.162713991592116,0.07146214469726171,0.24094871222245035,0.2332698502018806,28,iii,27,27,oracle,2.033751099678293,False,2.033751099678293
M5_full_corr,112.21359961438463,7.7200580257983775,0.07113447832207516,0.24094871222245035,0.2333980711821714,40,iii,27,27,oracle,2.033751099678293,False,2.033751099678293
M0_raw_p2p,166.8224301169051,11.94734080647782,0.11861383475933047,0.38956974121393456,0.3765760901509977,40,iii,28,28,oracle,2.0176901445764277,False,2.0176901445764277
M1_raw_p2l,107.3180381863689,0.0,0.4300298318309526,0.38956974121393456,0.38823578407560166,1,iii,28,28,oracle,2.0176901445764277,False,2.0176901445764277
M2_raw_huber,87.71552209696925,2.1855608748498447,0.03323656973458596,0.38956974121393456,0.38410994745819094,40,iii,28,28,oracle,2.0176901445764277,False,2.0176901445764277
M3_global_corr,153.1622767842425,11.946945961332222,0.10496530875795554,0.38956974121393456,0.37679808788994174,40,iii,28,28,oracle,2.0176901445764277,False,2.0176901445764277
M4_patch_corr,143.16889044358166,9.66401396701073,0.09600027221799921,0.38956974121393456,0.37704399420005763,40,iii,28,28,oracle,2.0176901445764277,False,2.0176901445764277
M5_full_corr,136.58500830012028,10.968038227383444,0.09821982631090213,0.38956974121393456,0.37707668180391934,40,iii,28,28,oracle,2.0176901445764277,False,2.0176901445764277
M0_raw_p2p,241.1056847448875,14.575626365447992,0.2158915993192202,0.9218142954260299,0.8815443092476377,6,iii,29,29,oracle,2.0015316034996316,False,2.0015316034996316
M1_raw_p2l,223.6086995636374,0.0,3.9658960410364545,0.9218142954260299,0.9099965857274928,1,iii,29,29,oracle,2.0015316034996316,False,2.0015316034996316
M2_raw_huber,84.29049748898653,1.8926461800038659,0.04073314608805787,0.9218142954260299,0.9127084160695677,40,iii,29,29,oracle,2.0015316034996316,False,2.0015316034996316
M3_global_corr,224.87027888622714,14.532790495568307,0.20338254925270707,0.9218142954260299,0.881694357840874,6,iii,29,29,oracle,2.0015316034996316,False,2.0015316034996316
M4_patch_corr,230.21635795010937,14.505145068376931,0.19413285597703656,0.9218142954260299,0.8816878680365561,40,iii,29,29,oracle,2.0015316034996316,False,2.0015316034996316
M5_full_corr,228.2117586127346,14.974100130701206,0.19393174312981543,0.9218142954260299,0.8821041697635104,22,iii,29,29,oracle,2.0015316034996316,False,2.0015316034996316
M0_raw_p2p,274.570542245708,13.057474591534579,0.26702917054399844,1.1816057682152223,1.1253646192416993,4,iii,30,30,oracle,1.9854070030046975,False,1.9854070030046975
M1_raw_p2l,228.58818577705185,0.0,2.026176999343988,1.1816057682152223,1.1572239228721515,1,iii,30,30,oracle,1.9854070030046975,False,1.9854070030046975
M2_raw_huber,87.0511030908352,1.831039467011983,0.04463931542387939,1.1816057682152223,1.1701300620870927,40,iii,30,30,oracle,1.9854070030046975,False,1.9854070030046975
M3_global_corr,258.8418690979817,13.01715485215594,0.2533933779788183,1.1816057682152223,1.1255540710449559,4,iii,30,30,oracle,1.9854070030046975,False,1.9854070030046975
M4_patch_corr,279.1821134486462,14.780241328131451,0.24627604475924442,1.1816057682152223,1.1238747792545434,6,iii,30,30,oracle,1.9854070030046975,False,1.9854070030046975
M5_full_corr,276.85659054195116,14.618759065055697,0.24501883912904615,1.1816057682152223,1.123692126467045,6,iii,30,30,oracle,1.9854070030046975,False,1.9854070030046975
M0_raw_p2p,274.8176248111928,14.31646041129954,0.3057051967951903,1.3350384803886883,1.271055866513012,5,iii,31,31,oracle,1.968998051281126,False,1.968998051281126
M1_raw_p2l,181.57602326902136,0.0,1.8590752721795092,1.3350384803886883,1.321198228183403,1,iii,31,31,oracle,1.968998051281126,False,1.968998051281126
M2_raw_huber,87.61379053402374,1.7514792362097786,0.052818799581306766,1.3350384803886883,1.3232713233628994,40,iii,31,31,oracle,1.968998051281126,False,1.968998051281126
M3_global_corr,258.0488268964073,14.273832638509306,0.2922163199547975,1.3350384803886883,1.2712578944168635,5,iii,31,31,oracle,1.968998051281126,False,1.968998051281126
M4_patch_corr,255.51003004394258,13.689584994810026,0.2843560032030435,1.3350384803886883,1.2733175589675951,4,iii,31,31,oracle,1.968998051281126,False,1.968998051281126
M5_full_corr,285.5520737251975,14.644559517497939,0.2747769152398699,1.3350384803886883,1.2705273767945873,4,iii,31,31,oracle,1.968998051281126,False,1.968998051281126
M0_raw_p2p,291.4687701300094,14.238754957949697,0.3415159040369835,1.4630409618631526,1.3887990877136454,4,iii,32,32,oracle,1.9526473859696547,False,1.9526473859696547
M1_raw_p2l,127.93846627503936,0.0,0.5124295043217112,1.4630409618631526,1.455006733883552,1,iii,32,32,oracle,1.9526473859696547,False,1.9526473859696547
M2_raw_huber,88.31096761431357,1.6574273167466618,0.06810561760004206,1.4630409618631526,1.4492752111495688,40,iii,32,32,oracle,1.9526473859696547,False,1.9526473859696547
M3_global_corr,274.9306042603852,14.147782526484496,0.32681495558222534,1.4630409618631526,1.3891387975954765,4,iii,32,32,oracle,1.9526473859696547,False,1.9526473859696547
M4_patch_corr,279.05838773782983,14.770544397144198,0.31860221992095805,1.4630409618631526,1.3896801909890522,4,iii,32,32,oracle,1.9526473859696547,False,1.9526473859696547
M5_full_corr,256.5560202921388,9.683350250166736,0.30548796807306294,1.4630409618631526,1.4080022701160948,2,iii,32,32,oracle,1.9526473859696547,False,1.9526473859696547
M0_raw_p2p,205.04202404385433,13.598783008103213,0.1989518363608822,0.7773799486785138,0.7470309661379863,40,iii,33,33,oracle,1.9366465319243367,False,1.9366465319243367
M1_raw_p2l,122.92490487655155,0.0,0.3255144506110057,0.7773799486785138,0.7731228240841823,1,iii,33,33,oracle,1.9366465319243367,False,1.9366465319243367
M2_raw_huber,86.05125011627646,1.8308980070453411,0.04723662903634992,0.7773799486785138,0.7702470689500606,21,iii,33,33,oracle,1.9366465319243367,False,1.9366465319243367
M3_global_corr,188.23732807485393,13.60679383789197,0.1853278391698379,0.7773799486785138,0.7472258334959074,40,iii,33,33,oracle,1.9366465319243367,False,1.9366465319243367
M4_patch_corr,191.67917790792728,14.45023664530375,0.1764209064070767,0.7773799486785138,0.747312633856056,40,iii,33,33,oracle,1.9366465319243367,False,1.9366465319243367
M5_full_corr,221.12394610858203,14.761330468653778,0.17358640809074247,0.7773799486785138,0.7547182685015597,4,iii,33,33,oracle,1.9366465319243367,False,1.9366465319243367
M0_raw_p2p,129.09236039465918,5.307803570277974,0.09718102337623659,0.22814238943720294,0.2203214296146052,40,iii,34,34,oracle,1.9202940987420454,False,1.9202940987420454
M1_raw_p2l,95.8218607492204,0.0,0.12827887264596743,0.22814238943720294,0.22649881833384494,1,iii,34,34,oracle,1.9202940987420454,False,1.9202940987420454
M2_raw_huber,88.56849393383435,1.7640182359252865,0.031303619374369915,0.22814238943720294,0.2237634875166402,40,iii,34,34,oracle,1.9202940987420454,False,1.9202940987420454
M3_global_corr,115.97428080723171,5.307389801323424,0.08298634502627572,0.22814238943720294,0.22053207471598368,40,iii,34,34,oracle,1.9202940987420454,False,1.9202940987420454
M4_patch_corr,98.00871252724188,7.418804651923444,0.07289850607064417,0.22814238943720294,0.2207766975672579,40,iii,34,34,oracle,1.9202940987420454,False,1.9202940987420454
M5_full_corr,123.76350900491893,14.740205860379954,0.07010990914394494,0.22814238943720294,0.22299009233770353,40,iii,34,34,oracle,1.9202940987420454,False,1.9202940987420454
M0_raw_p2p,118.6007505515853,2.099671508854557,0.061627881762329445,0.03083761612292515,0.027352680365621104,39,iii,35,35,oracle,1.9038450867042038,False,1.9038450867042038
M1_raw_p2l,120.94226248436249,5.351235020040495,0.0649756098459322,0.03083761612292515,0.027759889159276373,40,iii,35,35,oracle,1.9038450867042038,False,1.9038450867042038
M2_raw_huber,89.5074346512485,1.836408115031582,0.02562646457840846,0.03083761612292515,0.027789609553447142,40,iii,35,35,oracle,1.9038450867042038,False,1.9038450867042038
M3_global_corr,110.6160513151077,2.099425222051051,0.047199296973732985,0.03083761612292515,0.027582450990380224,39,iii,35,35,oracle,1.9038450867042038,False,1.9038450867042038
M4_patch_corr,75.62868590052328,2.7420048661993373,0.03473249070518855,0.03083761612292515,0.027911649415891825,34,iii,35,35,oracle,1.9038450867042038,False,1.9038450867042038
M5_full_corr,59.58396432952891,2.028899709339106,0.03372178732470831,0.03083761612292515,0.028236211177751675,28,iii,35,35,oracle,1.9038450867042038,False,1.9038450867042038
M0_raw_p2p,117.9338894044029,2.111855902911819,0.0570701070606301,0.030457040381337327,0.027155197304985414,40,iii,36,36,oracle,1.8875253095010942,False,1.8875253095010942
M1_raw_p2l,122.63883863756186,2.8679499044597816,0.05718028364300975,0.030457040381337327,0.02736582530364162,40,iii,36,36,oracle,1.8875253095010942,False,1.8875253095010942
M2_raw_huber,90.39568825951092,1.8621713781161235,0.024487369473132025,0.030457040381337327,0.027567178045661996,40,iii,36,36,oracle,1.8875253095010942,False,1.8875253095010942
M3_global_corr,110.82190140818022,2.110712212018616,0.04431087934765054,0.030457040381337327,0.02737751407534246,40,iii,36,36,oracle,1.8875253095010942,False,1.8875253095010942
M4_patch_corr,74.55372826214027,2.8690025776222075,0.03204377571245604,0.030457040381337327,0.027714184332787908,37,iii,36,36,oracle,1.8875253095010942,False,1.8875253095010942
M5_full_corr,56.583073284341936,2.151432533947833,0.029351360322509616,0.030457040381337327,0.028080117930889163,29,iii,36,36,oracle,1.8875253095010942,False,1.8875253095010942
M0_raw_p2p,118.01566583271574,2.820457793476818,0.05217492171600696,0.009262305768708772,0.006213003906709539,40,iii,37,37,oracle,1.8713570342862795,False,1.8713570342862795
M1_raw_p2l,114.07996670997149,1.6850563703777521,0.06135065631946107,0.009262305768708772,0.006244839979845274,40,iii,37,37,oracle,1.8713570342862795,False,1.8713570342862795
M2_raw_huber,90.77361416741566,1.6978512685977707,0.023294095276105504,0.009262305768708772,0.006529296416466907,40,iii,37,37,oracle,1.8713570342862795,False,1.8713570342862795
M3_global_corr,111.4990205783296,2.8177222468107535,0.040418741329731084,0.009262305768708772,0.006426858293293846,40,iii,37,37,oracle,1.8713570342862795,False,1.8713570342862795
M4_patch_corr,73.89560193188024,2.4695973605040904,0.02754381977823497,0.009262305768708772,0.006787314624650382,27,iii,37,37,oracle,1.8713570342862795,False,1.8713570342862795
M5_full_corr,48.282235625115604,2.4334506766698336,0.025003914410855598,0.009262305768708772,0.007455651607566407,40,iii,37,37,oracle,1.8713570342862795,False,1.8713570342862795
M0_raw_p2p,115.46812403298749,2.694161659437163,0.04771945061232944,0.008750227975358607,0.005820511648920328,25,iii,38,38,oracle,1.8547271791861186,False,1.8547271791861186
M1_raw_p2l,112.53752081518157,1.8917527181624088,0.034136857912605144,0.008750227975358607,0.0058505448689019374,40,iii,38,38,oracle,1.8547271791861186,False,1.8547271791861186
M2_raw_huber,89.00634962711047,1.644806117521221,0.02377622899108468,0.008750227975358607,0.006149307436876266,25,iii,38,38,oracle,1.8547271791861186,False,1.8547271791861186
M3_global_corr,109.93379958834143,2.6987669580394043,0.04090969062697056,0.008750227975358607,0.006021545124546319,25,iii,38,38,oracle,1.8547271791861186,False,1.8547271791861186
M4_patch_corr,70.64429674378063,2.3246690907385466,0.026960610984455517,0.008750227975358607,0.006359396618075734,28,iii,38,38,oracle,1.8547271791861186,False,1.8547271791861186
M5_full_corr,50.575837619691576,1.882012134136952,0.024488383581037575,0.008750227975358607,0.007063958783293016,25,iii,38,38,oracle,1.8547271791861186,False,1.8547271791861186
M0_raw_p2p,113.48220181985603,3.062770688147525,0.0482188400317353,0.008547454378740946,0.00556640522812196,24,iii,39,39,oracle,1.8383742206991054,False,1.8383742206991052
M1_raw_p2l,110.0384940153039,2.330991599683058,0.06274892432477316,0.008547454378740946,0.005594784373148072,40,iii,39,39,oracle,1.8383742206991054,False,1.8383742206991052
M2_raw_huber,88.20795589259191,1.578555368929239,0.02439907986532064,0.008547454378740946,0.005898117186642886,35,iii,39,39,oracle,1.8383742206991054,False,1.8383742206991052
M3_global_corr,107.55888981467841,3.0629241324301026,0.04228494640977387,0.008547454378740946,0.0057512621934381015,25,iii,39,39,oracle,1.8383742206991054,False,1.8383742206991052
M4_patch_corr,68.0842628869015,2.443110209285702,0.02839870845572599,0.008547454378740946,0.006119085582265951,40,iii,39,39,oracle,1.8383742206991054,False,1.8383742206991052
M5_full_corr,49.49988618559438,1.6892858734021499,0.024489211009005692,0.008547454378740946,0.006885600962527226,22,iii,39,39,oracle,1.8383742206991054,False,1.8383742206991052
M0_raw_p2p,109.59553030020697,3.44449111855188,0.04771568393723628,0.007922259232588356,0.005062826959795512,27,iii,40,40,oracle,1.8223840230533603,False,1.8223840230533603
M1_raw_p2l,106.5059906200614,2.696933402768555,0.053134513960846404,0.007922259232588356,0.0050935641710595945,40,iii,40,40,oracle,1.8223840230533603,False,1.8223840230533603
M2_raw_huber,86.81120749564758,1.6556680285503316,0.02439939403890435,0.007922259232588356,0.005409828632642457,29,iii,40,40,oracle,1.8223840230533603,False,1.8223840230533603
M3_global_corr,103.03972526893445,3.44688411151151,0.041395426821215775,0.007922259232588356,0.00524033280451266,29,iii,40,40,oracle,1.8223840230533603,False,1.8223840230533603
M4_patch_corr,63.053178496212055,2.679459571059321,0.026735195607760207,0.007922259232588356,0.005637998806179675,36,iii,40,40,oracle,1.8223840230533603,False,1.8223840230533603
M5_full_corr,48.53103471214545,1.6981928203787027,0.023222692170276543,0.007922259232588356,0.006331284539256255,26,iii,40,40,oracle,1.8223840230533603,False,1.8223840230533603
M0_raw_p2p,111.36218966306197,3.5521735306132696,0.05035221811856692,0.008219040923336701,0.0051360835180582175,38,iii,41,41,oracle,1.8067433383294271,False,1.8067433383294271
M1_raw_p2l,110.06419633958225,3.1226909471762907,0.06700713560494277,0.008219040923336701,0.005157418137766835,40,iii,41,41,oracle,1.8067433383294271,False,1.8067433383294271
M2_raw_huber,88.63997906268803,1.7860571757833692,0.026762502773472623,0.008219040923336701,0.005524020302961101,40,iii,41,41,oracle,1.8067433383294271,False,1.8067433383294271
M3_global_corr,104.1829883982161,3.552173530613231,0.04342187983662744,0.008219040923336701,0.00530951217552581,39,iii,41,41,oracle,1.8067433383294271,False,1.8067433383294271
M4_patch_corr,65.21907634232585,2.8668313847245996,0.027381964208400094,0.008219040923336701,0.005731249895722862,40,iii,41,41,oracle,1.8067433383294271,False,1.8067433383294271
M5_full_corr,51.197796996236185,1.9357032099824445,0.024998048147280086,0.008219040923336701,0.006419575455684391,30,iii,41,41,oracle,1.8067433383294271,False,1.8067433383294271
M0_raw_p2p,109.06961094455603,3.496620920843978,0.04792336147173748,0.007654733207538017,0.004774881768471246,39,iii,42,42,oracle,1.7888488725866412,False,1.7888488725866412
M1_raw_p2l,108.24052699034245,3.3457932367725904,0.03589582625007129,0.007654733207538017,0.004788794391542895,40,iii,42,42,oracle,1.7888488725866412,False,1.7888488725866412
M2_raw_huber,89.75046377013837,1.7053444771388777,0.026212690106855036,0.007654733207538017,0.005101920096222876,40,iii,42,42,oracle,1.7888488725866412,False,1.7888488725866412
M3_global_corr,102.6506920277713,3.4955853683844023,0.04241964711108228,0.007654733207538017,0.0049446356981882695,40,iii,42,42,oracle,1.7888488725866412,False,1.7888488725866412
M4_patch_corr,61.3402357402577,2.9765023924644622,0.02492212254566257,0.007654733207538017,0.005392059851669755,40,iii,42,42,oracle,1.7888488725866412,False,1.7888488725866412
M5_full_corr,52.772308624301346,1.6676776495787116,0.02300207402167265,0.007654733207538017,0.005990183095389935,30,iii,42,42,oracle,1.7888488725866412,False,1.7888488725866412
M0_raw_p2p,106.06583803086976,2.880499719790236,0.04996703929802997,0.007715021736555195,0.004809819934438609,40,iii,43,43,oracle,1.7709039624246792,False,1.7709039624246792
M1_raw_p2l,107.16508552941906,2.4869095377722297,0.048892333482134544,0.007715021736555195,0.004829250822617911,40,iii,43,43,oracle,1.7709039624246792,False,1.7709039624246792
